team,year,n_players,returning_count,new_count,current_war,returning_war,new_war,prev_returning_war,continuity_pct,war_continuity_pct,returner_delta,W,L,R,RA,pyth_winpct,pyth_exp_W,pyth_resid,prev_W,W_change,continuity_bin,avg_returner_delta
CHA,2024,19,6,13,-18.8,1.1,-19.9,2.9,0.3157894736842105,0.0,-1.9,41,121,507.0,813.0,0.29647035307420466,48.028197198021154,-7.028197198021154,61.0,-20.0,,-0.31666666666666665
CHA,2025,20,6,14,-1.7,4.0,-5.7,-5.0,0.3,0.0,9.0,60,102,647.0,742.0,0.43764742360075726,70.89888262332268,-10.898882623322677,41.0,19.0,,1.5
CHN,2001,24,11,13,30.1,18.6,11.5,21.6,0.4583333333333333,0.6193955496512786,-2.9,88,74,777.0,701.0,0.546952852622965,88.60636212492032,-0.6063621249203237,65.0,23.0,50-70%,-0.2636363636363636
CHN,2002,19,9,10,19.2,12.0,7.2,15.4,0.47368421052631576,0.6268890046899427,-3.4,67,95,706.0,759.0,0.4669314999358804,75.64290298961262,-8.642902989612622,88.0,-21.0,50-70%,-0.37777777777777777
CHN,2003,22,7,15,37.8,16.0,21.8,16.7,0.3181818181818182,0.4232398094229751,-0.7,88,74,724.0,683.0,0.5266453971969556,85.31655434590681,2.683445654093191,67.0,21.0,30-50%,-0.09999999999999999
CHN,2004,21,11,10,39.3,25.2,14.1,24.8,0.5238095238095238,0.6418403660396543,0.4,89,73,789.0,665.0,0.577591028299494,93.56974658451803,-4.569746584518029,88.0,1.0,50-70%,0.03636363636363637
CHN,2005,16,10,6,33.8,29.4,4.4,28.8,0.625,0.8690124186871674,0.6,79,83,703.0,714.0,0.49289730055006364,79.84936268911031,-0.8493626891103077,89.0,-10.0,>85% (stable),0.06
CHN,2006,15,7,8,17.2,14.9,2.4,21.0,0.4666666666666667,0.8619489559164734,-6.1,66,96,716.0,834.0,0.430656679799081,69.76638212745112,-3.7663821274511236,79.0,-13.0,>85% (stable),-0.8714285714285713
CHN,2007,22,9,13,25.8,14.6,11.2,13.4,0.4090909090909091,0.5647788983708301,1.2,85,77,752.0,690.0,0.5392843270980817,87.36406098988924,-2.3640609898892393,66.0,19.0,50-70%,0.13333333333333333
CHN,2008,19,14,5,43.1,33.2,9.9,22.4,0.7368421052631579,0.770693252956179,10.8,97,64,855.0,671.0,0.6090851146461066,98.06270345802317,-1.0627034580231651,85.0,12.0,70-85%,0.7714285714285715
CHN,2009,21,12,9,28.1,27.6,0.6,36.7,0.5714285714285714,0.9800995024875623,-9.2,83,78,707.0,672.0,0.523211642627549,84.2370744630354,-1.2370744630353983,97.0,-14.0,>85% (stable),-0.7666666666666666
CHN,2010,16,10,6,23.7,15.9,7.8,17.3,0.625,0.6720135078092021,-1.4,75,87,685.0,767.0,0.4484551772248063,72.64973871041862,2.3502612895813826,83.0,-8.0,50-70%,-0.13999999999999999
CHN,2011,19,12,7,18.7,14.4,4.3,22.4,0.631578947368421,0.7695187165775401,-8.0,71,91,654.0,756.0,0.4340786762429262,70.32074555135404,0.6792544486459633,75.0,-4.0,70-85%,-0.6666666666666666
CHN,2012,19,5,14,7.3,11.0,-3.7,5.0,0.2631578947368421,1.5034199726402189,6.0,61,101,613.0,759.0,0.4034873239930905,65.36494648688067,-4.364946486880669,71.0,-10.0,,1.2
CHN,2013,19,8,11,11.0,10.1,0.9,9.8,0.42105263157894735,0.917572463768116,0.3,66,96,602.0,689.0,0.43855701532047664,71.04623648191722,-5.046236481917219,61.0,5.0,>85% (stable),0.0375
CHN,2014,18,7,11,5.4,15.1,-9.7,10.2,0.3888888888888889,2.793357933579336,4.9,73,89,614.0,707.0,0.43583195854643014,70.60477728452169,2.3952227154783117,66.0,7.0,,0.7000000000000001
CHN,2015,22,6,16,44.3,7.0,37.2,7.3,0.2727272727272727,0.1590241698667269,-0.3,97,65,689.0,608.0,0.5569694081068236,90.22904411330542,6.77095588669458,73.0,24.0,<30% (rebuild),-0.049999999999999996
CHN,2016,20,15,5,51.0,41.6,9.3,42.7,0.75,0.8167908983915262,-1.0,103,58,808.0,556.0,0.6646403632318666,107.00709848033053,-4.0070984803305265,97.0,6.0,70-85%,-0.06666666666666667
CHN,2017,21,13,8,35.1,30.9,4.2,44.0,0.6190476190476191,0.8798063229849046,-13.1,92,70,822.0,695.0,0.5761836557371701,93.34175222942156,-1.3417522294215587,103.0,-11.0,>85% (stable),-1.0076923076923077
CHN,2018,17,14,3,37.8,35.2,2.6,32.0,0.8235294117647058,0.9315177154944473,3.2,95,68,761.0,645.0,0.5750904390333869,93.73974156244206,1.2602584375579369,92.0,3.0,>85% (stable),0.2285714285714286
CHN,2019,23,15,8,39.3,37.7,1.6,36.2,0.6521739130434783,0.9595728451563693,1.6,84,78,814.0,717.0,0.557790250704699,90.36202061416124,-6.3620206141612385,95.0,-11.0,>85% (stable),0.10666666666666667
CHN,2020,14,10,4,7.3,8.1,-0.8,28.4,0.7142857142857143,1.1105047748976808,-20.3,34,26,265.0,240.0,0.5452102688437729,32.71261613062637,1.2873838693736275,84.0,-50.0,,-2.0300000000000002
CHN,2021,16,5,11,4.7,3.7,1.1,4.9,0.3125,0.770042194092827,-1.3,71,91,705.0,839.0,0.42105509787964285,68.21092585650214,2.7890741434978565,34.0,37.0,70-85%,-0.26
CHN,2022,19,8,11,3.3,10.0,-6.6,9.3,0.42105263157894735,2.9880239520958076,0.7,74,88,657.0,731.0,0.45132591684084833,73.11479852821743,0.8852014717825654,71.0,3.0,,0.0875
CHN,2023,17,7,10,26.0,17.0,8.9,10.1,0.4117647058823529,0.6556240369799692,6.9,83,79,819.0,723.0,0.5567926025277508,90.20040160949563,-7.2004016094956285,74.0,9.0,50-70%,0.9857142857142858
CHN,2024,16,11,5,17.3,12.2,5.1,26.9,0.6875,0.7041111754487551,-14.8,83,79,736.0,669.0,0.543555893342832,88.05605472153879,-5.056054721538786,83.0,0.0,70-85%,-1.3454545454545455
CHN,2025,16,7,9,27.4,23.6,3.8,19.1,0.4375,0.8611009843237332,4.5,92,70,793.0,649.0,0.5906648778752249,95.68771021578644,-3.6877102157864385,83.0,9.0,>85% (stable),0.6428571428571429
CIN,2001,21,9,12,13.5,10.7,2.8,16.9,0.42857142857142855,0.793026706231454,-6.3,66,96,735.0,850.0,0.4338845602632574,70.2892987626477,-4.289298762647704,85.0,-19.0,70-85%,-0.7
CIN,2002,21,11,10,15.6,13.7,1.9,14.0,0.5238095238095238,0.877970456005138,-0.3,78,84,709.0,774.0,0.45995571927987283,74.5128265233394,3.487173476660601,66.0,12.0,>85% (stable),-0.02727272727272727
CIN,2003,20,11,9,2.2,5.0,-2.7,9.0,0.55,2.2387387387387383,-4.0,69,93,694.0,886.0,0.3900818136123689,63.19325380520376,5.80674619479624,78.0,-9.0,,-0.36363636363636365
CIN,2004,21,14,7,19.9,25.0,-5.2,6.5,0.6666666666666666,1.2596879718168092,18.5,76,86,750.0,907.0,0.41390953586852874,67.05334481070166,8.94665518929834,69.0,7.0,,1.3214285714285714
CIN,2005,18,12,6,30.7,30.7,-0.0,24.9,0.6666666666666666,1.000651678071033,5.8,73,89,820.0,889.0,0.46310443711015625,75.02291881184532,-2.022918811845315,76.0,-3.0,,0.48333333333333334
CIN,2006,18,9,9,30.7,21.8,8.9,23.8,0.5,0.7116324535679374,-2.0,80,82,749.0,801.0,0.46933025405873,76.03150115751427,3.9684988424857295,73.0,7.0,70-85%,-0.2222222222222222
CIN,2007,19,11,8,32.1,26.6,5.5,29.8,0.5789473684210527,0.8292834890965732,-3.1,72,90,783.0,853.0,0.46090567620133277,74.66671954461592,-2.6667195446159155,80.0,-8.0,70-85%,-0.2818181818181818
CIN,2008,22,10,12,11.8,9.8,2.0,19.5,0.45454545454545453,0.8347457627118643,-9.7,74,88,704.0,800.0,0.4417814943217399,71.56860208012186,2.431397919878137,72.0,2.0,70-85%,-0.97
CIN,2009,22,10,12,13.1,13.2,-0.1,8.4,0.45454545454545453,1.0053435114503817,4.8,78,84,673.0,723.0,0.4672606793362237,75.69623005246824,2.3037699475317623,74.0,4.0,,0.48
CIN,2010,20,13,7,37.7,35.8,1.9,16.6,0.65,0.9500796601168348,19.2,91,71,790.0,685.0,0.5648781202124534,91.51025547441745,-0.5102554744174483,78.0,13.0,>85% (stable),1.4769230769230768
CIN,2011,20,14,6,20.1,25.9,-5.7,35.2,0.7,1.2852882703777335,-9.4,79,83,735.0,720.0,0.5094322047894554,82.52801717589178,-3.528017175891776,91.0,-12.0,,-0.6714285714285715
CIN,2012,20,13,7,34.6,26.5,8.1,24.1,0.65,0.7664930555555555,2.4,97,65,669.0,588.0,0.5587707044685333,90.5208541239024,6.479145876097604,79.0,18.0,70-85%,0.1846153846153846
CIN,2013,19,14,5,33.5,28.8,4.7,33.1,0.7368421052631579,0.8601315002988643,-4.3,90,72,698.0,589.0,0.5770612495345572,93.48392242459826,-3.483922424598262,97.0,-7.0,>85% (stable),-0.3071428571428571
CIN,2014,20,12,8,19.0,12.6,6.4,20.6,0.6,0.6617647058823529,-8.0,76,86,595.0,612.0,0.4871146774181603,78.91257774174197,-2.91257774174197,90.0,-14.0,50-70%,-0.6666666666666666
CIN,2015,17,11,6,16.7,15.3,1.4,8.3,0.6470588235294118,0.9149700598802396,6.9,64,98,640.0,754.0,0.4255620617211186,68.94105399882122,-4.941053998821218,76.0,-12.0,>85% (stable),0.6272727272727273
CIN,2016,18,9,9,13.3,18.8,-5.5,10.7,0.5,1.4105263157894736,8.0,68,94,716.0,854.0,0.4200570066746774,68.04923508129774,-0.04923508129773779,64.0,4.0,,0.8888888888888888
CIN,2017,15,9,6,27.6,28.6,-1.0,17.3,0.6,1.0354815351194786,11.3,68,94,753.0,869.0,0.4348233323374334,70.44137983866422,-2.4413798386642185,68.0,0.0,,1.2555555555555555
CIN,2018,16,9,7,24.2,26.2,-2.0,22.5,0.5625,1.0808247422680413,3.8,67,95,696.0,819.0,0.42609440241124846,69.02729319062225,-2.0272931906222453,68.0,-1.0,,0.4222222222222222
CIN,2019,21,10,11,26.4,13.6,12.8,19.5,0.47619047619047616,0.5144157814871017,-5.9,75,87,701.0,711.0,0.4935200845027688,79.95025368944854,-4.9502536894485445,67.0,8.0,50-70%,-0.5900000000000001
CIN,2020,14,9,5,6.6,5.0,1.6,17.2,0.6428571428571429,0.7526555386949925,-12.2,31,29,243.0,243.0,0.5,30.0,1.0,75.0,-44.0,70-85%,-1.3555555555555554
CIN,2021,22,11,11,32.4,15.8,16.6,5.0,0.5,0.4881136153133683,10.8,83,79,786.0,760.0,0.5153846913733361,83.49232000248044,-0.49232000248044017,31.0,52.0,30-50%,0.9818181818181819
CIN,2022,21,8,13,-14.7,-2.2,-12.6,12.4,0.38095238095238093,0.0,-14.5,62,100,648.0,815.0,0.39660905492431864,64.25066689773962,-2.2506668977396203,83.0,-21.0,,-1.8125
CIN,2023,23,9,14,12.6,14.0,-1.4,-3.1,0.391304347826087,1.1113762927605408,17.0,82,80,783.0,821.0,0.47833246450437555,77.48985924970884,4.510140750291157,62.0,20.0,,1.8888888888888888
CIN,2024,20,12,8,7.1,11.9,-4.8,16.6,0.6,1.67601683029453,-4.7,77,85,699.0,694.0,0.5032842454058815,81.5320477557528,-4.532047755752799,82.0,-5.0,,-0.39166666666666666
CIN,2025,18,9,9,6.4,6.9,-0.5,10.9,0.5,1.084375,-4.0,83,79,716.0,681.0,0.5229128621010961,84.71188366037757,-1.7118836603775662,77.0,6.0,,-0.4444444444444444
CLE,2001,15,9,6,32.6,24.5,8.1,29.5,0.6,0.7526848726603252,-5.0,91,71,897.0,821.0,0.5404153682577069,87.54728965774851,3.4527103422514926,90.0,1.0,70-85%,-0.5555555555555556
CLE,2002,20,7,13,3.5,15.5,-12.1,13.2,0.35,4.472622478386167,2.3,74,88,739.0,837.0,0.4432745565491133,71.81047816095635,2.1895218390436497,91.0,-17.0,,0.32857142857142857
CLE,2003,19,9,10,0.2,2.4,-2.2,5.1,0.47368421052631576,12.050000000000018,-2.7,68,94,699.0,778.0,0.4511689724127789,73.08937353087019,-5.089373530870191,74.0,-6.0,,-0.30000000000000004
CLE,2004,16,12,4,26.7,24.8,2.0,1.5,0.75,0.9255796559461481,23.3,80,82,858.0,857.0,0.5005335275547657,81.08643146387203,-1.0864314638720316,68.0,12.0,>85% (stable),1.9416666666666667
CLE,2005,14,7,7,25.9,27.1,-1.2,23.8,0.5,1.0474720185256658,3.4,93,69,790.0,642.0,0.5937823394038642,96.192738983426,-3.192738983425997,80.0,13.0,,0.4857142857142857
CLE,2006,16,7,9,22.4,25.3,-2.9,23.9,0.4375,1.128399465002229,1.4,78,84,870.0,782.0,0.5486328583840652,88.87852305821856,-10.878523058218562,93.0,-15.0,,0.19999999999999998
CLE,2007,18,10,8,24.9,27.4,-2.4,24.3,0.5555555555555556,1.098314606741573,3.0,96,66,811.0,704.0,0.5643722967159291,91.42831206798053,4.571687932019472,78.0,18.0,,0.3
CLE,2008,15,11,4,19.3,18.7,0.6,20.6,0.7333333333333333,0.966839378238342,-1.9,81,81,805.0,761.0,0.5256929306829677,85.16225477064077,-4.1622547706407715,96.0,-15.0,>85% (stable),-0.17272727272727273
CLE,2009,15,8,7,9.5,17.0,-7.5,18.9,0.5333333333333333,1.7894736842105263,-1.9,65,97,773.0,865.0,0.44873469955320777,72.69502132761966,-7.695021327619656,81.0,-16.0,,-0.2375
CLE,2010,18,11,7,-1.5,2.4,-3.9,7.5,0.6111111111111112,0.0,-5.1,69,93,646.0,752.0,0.43093328719938356,69.81119252630013,-0.8111925263001325,65.0,4.0,,-0.4636363636363636
CLE,2011,20,10,10,7.0,11.1,-4.1,5.9,0.5,1.576923076923077,5.1,80,82,704.0,760.0,0.46504005304409307,75.33648859314307,4.6635114068569266,69.0,11.0,,0.51
CLE,2012,19,13,6,5.7,13.4,-7.7,11.2,0.6842105263157895,2.3626760563380285,2.2,68,94,667.0,845.0,0.39343876603010886,63.737080096877634,4.262919903122366,80.0,-12.0,,0.16923076923076924
CLE,2013,14,5,9,21.7,17.1,4.6,14.4,0.35714285714285715,0.7899585444495624,2.8,92,70,745.0,662.0,0.5538298559722883,89.7204366675107,2.279563332489303,68.0,24.0,70-85%,0.5599999999999999
CLE,2014,19,10,9,3.6,12.8,-9.1,21.4,0.5263157894736842,3.5179063360881537,-8.7,85,77,669.0,653.0,0.5110728601667702,82.79380334701678,2.2061966529832233,92.0,-7.0,,-0.8699999999999999
CLE,2015,14,9,5,10.1,11.1,-1.0,14.4,0.6428571428571429,1.0947680157946693,-3.3,81,80,669.0,640.0,0.5202634121802607,83.76240936102198,-2.76240936102198,85.0,-4.0,,-0.36666666666666664
CLE,2016,17,8,9,24.9,19.0,5.9,11.2,0.47058823529411764,0.7645640819606268,7.8,94,67,777.0,676.0,0.5633631273508606,90.70146350348855,3.2985364965114456,81.0,13.0,70-85%,0.975
CLE,2017,18,9,9,25.8,19.4,6.4,20.3,0.5,0.7509682416731216,-0.9,102,60,818.0,564.0,0.6638299302703246,107.54044870379258,-5.540448703792578,94.0,8.0,70-85%,-0.1
CLE,2018,19,12,7,23.8,22.5,1.3,21.3,0.631578947368421,0.9441645675902604,1.2,91,71,818.0,648.0,0.6049989027526039,98.00982224592184,-7.009822245921839,102.0,-11.0,>85% (stable),0.09999999999999999
CLE,2019,17,7,10,22.7,12.5,10.2,18.2,0.4117647058823529,0.5503739551253849,-5.7,93,69,769.0,657.0,0.5715198297127254,92.58621241346151,0.4137875865384899,91.0,2.0,50-70%,-0.8142857142857143
CLE,2020,15,8,7,5.9,5.2,0.7,24.2,0.5333333333333333,0.8781725888324872,-19.0,35,25,248.0,209.0,0.5776424685232306,34.65854811139384,0.3414518886061586,93.0,-58.0,>85% (stable),-2.375
CLE,2021,17,7,10,5.6,5.6,0.0,2.8,0.4117647058823529,0.9964285714285713,2.7,80,82,717.0,727.0,0.49366367283204976,79.97351499879206,0.026485001207944947,35.0,45.0,>85% (stable),0.38571428571428573
CLE,2022,16,8,8,11.3,14.3,-3.0,9.2,0.5,1.2670203359858532,5.1,92,70,698.0,634.0,0.5438846315322665,88.10931030822718,3.8906896917728204,80.0,12.0,,0.6375
CLE,2023,17,8,9,5.2,11.6,-6.4,16.4,0.47058823529411764,2.229885057471264,-4.7,76,86,662.0,697.0,0.47644711057802414,77.18443191363991,-1.1844319136399122,92.0,-16.0,,-0.5875
CLE,2024,17,10,7,10.0,14.7,-4.7,12.0,0.5882352941176471,1.4645354645354647,2.6,92,69,708.0,621.0,0.5596980774011691,90.11139046158821,1.8886095384117851,76.0,16.0,,0.26
CLE,2025,16,12,4,2.4,7.4,-5.0,7.9,0.75,3.083333333333334,-0.5,88,74,643.0,649.0,0.49575084574409634,80.3116370105436,7.688362989456394,92.0,-4.0,,-0.041666666666666664
COL,2001,21,7,14,27.5,31.8,-4.3,20.1,0.3333333333333333,1.1565344011649072,11.7,73,89,923.0,906.0,0.5085040721172971,82.37765968300212,-9.377659683002122,82.0,-9.0,,1.6714285714285713
COL,2002,20,12,8,19.8,15.7,4.1,28.8,0.6,0.7918140474987367,-13.2,73,89,778.0,898.0,0.43474883817363935,70.42931178412958,2.570688215870419,73.0,0.0,70-85%,-1.0999999999999999
COL,2003,18,8,10,27.5,17.8,9.7,19.9,0.4444444444444444,0.6477438136826783,-2.1,74,88,853.0,892.0,0.47955813813803344,77.68841837836142,-3.688418378361419,73.0,1.0,50-70%,-0.2625
COL,2004,22,6,16,20.5,10.6,9.9,15.1,0.2727272727272727,0.5155945419103314,-4.5,68,94,833.0,923.0,0.4531999112149798,73.41838561682673,-5.4183856168267255,74.0,-6.0,50-70%,-0.75
COL,2005,20,9,11,14.2,13.2,1.0,11.2,0.45,0.9297752808988765,2.1,67,95,740.0,862.0,0.43063341525219,69.76261327085479,-2.7626132708547857,68.0,-1.0,>85% (stable),0.23333333333333334
COL,2006,25,10,15,26.0,23.3,2.7,19.5,0.4,0.8972286374133949,3.8,76,86,813.0,812.0,0.5005630767561201,81.09121843449145,-5.091218434491452,67.0,9.0,>85% (stable),0.38
COL,2007,18,15,3,39.4,40.3,-0.9,29.7,0.8333333333333334,1.0215571899568856,10.6,90,73,860.0,758.0,0.5575033643354774,90.87304838668283,-0.8730483866828251,76.0,14.0,,0.7066666666666667
COL,2008,19,12,7,29.4,27.9,1.5,35.7,0.631578947368421,0.9476368582114927,-7.8,74,88,747.0,822.0,0.45634006737851857,73.92709091532001,0.07290908467999202,90.0,-16.0,>85% (stable),-0.65
COL,2009,22,13,9,43.4,33.7,9.7,22.8,0.5909090909090909,0.7771626297577854,10.9,92,70,804.0,715.0,0.5534671941177376,89.6616854470735,2.338314552926505,74.0,18.0,70-85%,0.8384615384615385
COL,2010,16,13,3,36.1,31.9,4.2,35.2,0.8125,0.8829875518672199,-3.3,83,79,770.0,717.0,0.5325802349789748,86.27799806659391,-3.2779980665939092,92.0,-9.0,>85% (stable),-0.25384615384615383
COL,2011,23,12,11,14.7,21.4,-6.8,25.9,0.5217391304347826,1.4601769911504425,-4.5,73,89,735.0,774.0,0.4763642503049031,77.1710085493943,-4.171008549394301,83.0,-10.0,,-0.375
COL,2012,18,11,7,17.9,17.1,0.8,12.2,0.6111111111111112,0.9557670772676372,4.8,64,98,758.0,890.0,0.42707756798767127,69.18656601400275,-5.18656601400275,73.0,-9.0,>85% (stable),0.43636363636363634
COL,2013,19,12,7,32.4,23.5,8.9,20.2,0.631578947368421,0.7253086419753086,3.3,74,88,706.0,760.0,0.4663318127691397,75.54575366860064,-1.5457536686006392,64.0,10.0,70-85%,0.27499999999999997
COL,2014,19,11,8,28.7,22.7,6.0,25.9,0.5789473684210527,0.7901148625130525,-3.2,66,96,755.0,818.0,0.46339943582331045,75.07070860337629,-9.07070860337629,74.0,-8.0,70-85%,-0.29090909090909095
COL,2015,19,12,7,20.3,20.3,-0.1,18.0,0.631578947368421,1.0024642681123708,2.3,68,94,737.0,844.0,0.43829533949835414,71.00384499873337,-3.0038449987333706,66.0,2.0,,0.19166666666666665
COL,2016,20,10,10,35.9,25.3,10.5,20.1,0.5,0.7069157836029001,5.2,75,87,845.0,860.0,0.49195063442570114,79.69600277696358,-4.6960027769635815,68.0,7.0,70-85%,0.52
COL,2017,16,8,8,36.0,32.9,3.1,32.6,0.5,0.9133814547473624,0.3,87,75,824.0,757.0,0.5387216387182546,87.27290547235725,-0.2729054723572517,75.0,12.0,>85% (stable),0.0375
COL,2018,20,11,9,38.0,37.8,0.2,32.9,0.55,0.9942181340341656,4.9,91,72,780.0,745.0,0.5209913425534082,84.92158883620553,6.07841116379447,87.0,4.0,>85% (stable),0.4454545454545455
COL,2019,20,11,9,29.3,34.1,-4.8,31.2,0.55,1.1638225255972696,2.9,71,91,835.0,958.0,0.4374613762285287,70.86874294902165,0.1312570509783484,91.0,-20.0,,0.2636363636363636
COL,2020,14,11,3,7.7,6.6,1.1,29.9,0.7857142857142857,0.8563968668407311,-23.4,26,34,275.0,353.0,0.3877107011452691,23.262642068716147,2.737357931283853,71.0,-45.0,>85% (stable),-2.127272727272727
COL,2021,19,8,11,29.3,16.0,13.3,6.0,0.42105263157894735,0.5470668485675306,10.0,74,87,739.0,796.0,0.46605944684426837,75.0355709419272,-1.0355709419272046,26.0,48.0,50-70%,1.25
COL,2022,17,10,7,7.8,9.5,-1.7,17.3,0.5882352941176471,1.2156611039794611,-7.8,68,94,698.0,873.0,0.39905573263722777,64.6470286872309,3.3529713127690997,74.0,-6.0,,-0.78
COL,2023,15,9,6,4.8,1.4,3.4,5.1,0.6,0.2875,-3.8,59,103,721.0,957.0,0.37327543264781643,60.47062008894626,-1.4706200889462622,68.0,-9.0,<30% (rebuild),-0.4222222222222222
COL,2024,18,11,7,1.9,8.0,-6.2,5.1,0.6111111111111112,4.288770053475937,2.9,61,101,682.0,929.0,0.3622493202429741,58.68438987936181,2.3156101206381905,59.0,2.0,,0.2636363636363636
COL,2025,20,7,13,-7.4,4.3,-11.7,4.9,0.35,0.0,-0.6,43,119,597.0,1021.0,0.27249197025242683,44.143699180893144,-1.1436991808931438,61.0,-18.0,,-0.08571428571428572
DET,2001,16,10,6,13.2,16.5,-3.2,16.1,0.625,1.2441421012849585,0.4,66,96,724.0,876.0,0.4136851636762364,67.0169965155503,-1.0169965155503036,79.0,-13.0,,0.04
DET,2002,21,8,13,-8.5,3.1,-11.6,8.4,0.38095238095238093,0.0,-5.3,55,106,575.0,864.0,0.3218722439049463,51.82143126869635,3.178568731303649,66.0,-11.0,,-0.6625
DET,2003,19,10,9,-3.5,2.3,-5.8,-4.6,0.5263157894736842,0.0,6.9,43,119,591.0,928.0,0.3045498054888674,49.33706848919652,-6.337068489196518,55.0,-12.0,,0.6900000000000001
DET,2004,17,8,9,21.9,13.7,8.2,8.0,0.47058823529411764,0.6259716506630087,5.7,72,90,827.0,844.0,0.4906919571802293,79.49209706319715,-7.49209706319715,43.0,29.0,50-70%,0.7125
DET,2005,17,12,5,16.5,12.7,3.8,22.3,0.7058823529411765,0.7689050211736236,-9.6,71,91,723.0,787.0,0.4612730179983347,74.72622891573022,-3.7262289157302178,72.0,-1.0,70-85%,-0.7999999999999999
DET,2006,17,12,5,25.2,28.2,-3.0,15.5,0.7058823529411765,1.120587068623562,12.7,95,67,822.0,675.0,0.589176156612734,95.44653737126292,-0.44653737126292015,71.0,24.0,,1.0583333333333333
DET,2007,17,11,6,28.5,30.8,-2.3,24.5,0.6470588235294118,1.0800561797752808,6.3,88,74,887.0,797.0,0.548792293903738,88.90435161240555,-0.9043516124055486,95.0,-7.0,,0.5727272727272728
DET,2008,15,9,6,22.0,18.4,3.6,32.1,0.6,0.8372727272727274,-13.7,74,88,821.0,857.0,0.48037655958180114,77.82100265225179,-3.821002652251792,88.0,-14.0,70-85%,-1.5222222222222221
DET,2009,16,11,5,19.3,20.6,-1.4,21.2,0.6875,1.071613907628438,-0.6,86,77,743.0,745.0,0.49877016302990484,81.29953657387449,4.700463426125509,74.0,12.0,,-0.05454545454545454
DET,2010,18,10,8,19.1,11.6,7.5,12.5,0.5555555555555556,0.607647983237297,-0.9,81,81,751.0,743.0,0.5048994883984774,81.79371712055334,-0.7937171205533389,86.0,-5.0,50-70%,-0.09
DET,2011,16,12,4,25.0,21.5,3.6,22.1,0.75,0.8574281150159744,-0.7,95,67,787.0,711.0,0.5463285180295471,88.50521992078663,6.4947800792133705,81.0,14.0,>85% (stable),-0.05833333333333333
DET,2012,16,10,6,21.9,15.4,6.5,26.0,0.625,0.7020501138952163,-10.6,88,74,726.0,670.0,0.5366586802414101,86.93870619910842,1.0612938008915762,95.0,-7.0,70-85%,-1.06
DET,2013,15,9,6,31.2,25.4,5.8,27.4,0.6,0.8151476251604622,-2.0,93,69,796.0,624.0,0.6095714853851973,98.75058063240196,-5.750580632401963,88.0,5.0,70-85%,-0.2222222222222222
DET,2014,13,5,8,23.2,14.9,8.3,16.7,0.38461538461538464,0.642641346568839,-1.8,90,72,757.0,705.0,0.5325122544329628,86.26698521813998,3.733014781860021,93.0,-3.0,50-70%,-0.36
DET,2015,16,9,7,13.9,14.8,-0.9,22.5,0.5625,1.0632183908045978,-7.7,74,87,689.0,803.0,0.43040533231493855,69.29525850270511,4.70474149729489,90.0,-16.0,,-0.8555555555555556
DET,2016,18,10,8,18.7,21.3,-2.6,18.9,0.5555555555555556,1.139274279615795,2.5,86,75,750.0,721.0,0.518033261384948,83.40335508297663,2.5966449170233687,74.0,12.0,,0.25
DET,2017,16,9,7,4.4,8.6,-4.1,17.1,0.5625,1.9345372460496613,-8.5,64,98,735.0,894.0,0.4113521286408332,66.63904483981499,-2.6390448398149857,86.0,-22.0,,-0.9444444444444444
DET,2018,18,11,7,-3.8,2.8,-6.6,4.4,0.6111111111111112,0.0,-1.7,64,98,630.0,796.0,0.394604195499355,63.92587967089551,0.07412032910448829,64.0,0.0,,-0.15454545454545454
DET,2019,18,10,8,-3.8,1.8,-5.6,-3.6,0.5555555555555556,0.0,5.5,47,114,582.0,915.0,0.3040702163516811,48.955304832620655,-1.955304832620655,64.0,-17.0,,0.55
DET,2020,15,9,6,2.6,3.4,-0.7,1.6,0.6,1.2765151515151516,1.7,23,35,249.0,318.0,0.38992791586895426,22.615819120399347,0.3841808796006525,47.0,-24.0,,0.18888888888888888
DET,2021,20,11,9,2.5,1.0,1.5,3.9,0.55,0.39682539682539686,-2.9,77,85,697.0,756.0,0.4628937426864637,74.98878631520712,2.011213684792878,23.0,54.0,30-50%,-0.2636363636363636
DET,2022,18,10,8,-12.9,-7.6,-5.3,9.2,0.5555555555555556,0.0,-16.8,66,96,557.0,713.0,0.3889194311020988,63.004947838540005,2.995052161459995,77.0,-11.0,,-1.6800000000000002
DET,2023,16,7,9,6.6,4.5,2.1,-5.0,0.4375,0.6813353566009105,9.5,78,84,661.0,740.0,0.44853285873603593,72.66232311523783,5.337676884762175,66.0,12.0,50-70%,1.3571428571428572
DET,2024,18,10,8,-0.8,5.8,-6.6,11.6,0.5555555555555556,0.0,-5.8,86,76,682.0,642.0,0.5276237627052881,85.47504955825667,0.5249504417433286,78.0,8.0,,-0.58
DET,2025,17,15,2,14.7,11.2,3.5,4.1,0.8823529411764706,0.7595367847411445,7.0,87,75,758.0,691.0,0.5422377759047707,87.84251969657286,-0.8425196965728645,86.0,1.0,70-85%,0.4666666666666667
FLO,2001,18,11,7,28.0,22.6,5.5,21.6,0.6111111111111112,0.804495183731716,0.9,76,86,742.0,744.0,0.49876850780314325,80.80049826410921,-4.800498264109208,79.0,-3.0,70-85%,0.08181818181818182
FLO,2002,17,11,6,21.9,24.2,-2.3,19.4,0.6470588235294118,1.1063441350981287,4.8,79,83,699.0,763.0,0.4600052936848563,74.52085757694672,4.4791424230532755,76.0,3.0,,0.43636363636363634
