playerID,name,peak_war,peak_age,career_war,avg_war,first_age,last_age,career_length,early_war,late_war,prime_war,trajectory_slope,n_seasons,cluster,career_type
gilbelo01,Logan Gilbert,5.6,27.0,19.519999999999996,3.903999999999999,24.0,28.0,5.0,3.5799999999999996,4.1933333333333325,4.2700000000000005,0.7233333333333327,5,5,BENCH/PLATOON
gilbety01,Tyler Gilbert,0.62,32.0,0.19,0.06333333333333334,28.0,32.0,5.0,0.06333333333333334,0.06333333333333334,-0.215,0.0,3,4,BENCH/PLATOON
gilbewa01,Wally Gilbert,2.93,29.0,4.66,0.932,28.0,32.0,5.0,1.4533333333333334,1.0000000000000002,1.4100000000000001,0.17000000000000015,5,4,BENCH/PLATOON
gilbrro01,Rod Gilbreath,0.57,24.0,0.24999999999999994,0.062499999999999986,23.0,26.0,4.0,0.19666666666666666,0.15666666666666665,-0.05000000000000002,-0.225,4,2,BENCH/PLATOON
gilesbr01,Brian Giles,0.42,23.0,-1.11,-0.37000000000000005,22.0,30.0,9.0,-0.37000000000000005,-0.37000000000000005,-0.55,0.0,3,2,BENCH/PLATOON
gilesbr02,Brian Giles,8.77,29.0,60.53000000000001,4.323571428571429,25.0,38.0,14.0,1.3633333333333333,1.5766666666666664,5.117142857142857,-1.5871428571428576,14,1,ALL-STAR CALIBER
gilesge01,George Giles,2.48,21.0,0.6699999999999998,0.07444444444444442,18.0,29.0,12.0,0.75,-0.49666666666666676,-0.245,-0.41500000000000004,9,0,BENCH/PLATOON
gileske01,Ken Giles,3.31,25.0,14.619999999999997,2.436666666666666,24.0,29.0,6.0,2.65,2.223333333333333,2.4479999999999995,-0.42666666666666675,6,5,BENCH/PLATOON
gilesma01,Marcus Giles,7.27,25.0,18.450000000000003,2.635714285714286,23.0,29.0,7.0,2.3566666666666665,2.8233333333333337,3.7300000000000004,0.48833333333333373,7,5,BENCH/PLATOON
gilge01,Geronimo Gil,0.35,27.0,-1.33,-0.44333333333333336,27.0,30.0,4.0,-0.44333333333333336,-0.44333333333333336,-0.44333333333333336,0.0,3,2,BENCH/PLATOON
gilgu01,Gus Gil,-1.12,30.0,-4.05,-1.3499999999999999,28.0,31.0,4.0,-1.3499999999999999,-1.3499999999999999,-1.3499999999999999,0.0,3,2,BENCH/PLATOON
gilkebe01,Bernard Gilkey,5.89,30.0,12.790000000000001,1.1627272727272728,25.0,35.0,11.0,1.42,-0.7433333333333333,2.2257142857142855,-0.7466666666666666,11,3,EARLY FLAMEOUT
gillaco01,Conor Gillaspie,2.42,27.0,2.64,0.66,26.0,29.0,4.0,0.8333333333333334,0.5266666666666667,0.66,-2.16,4,0,BENCH/PLATOON
gilleca01,Carden Gillenwater,3.78,28.0,4.34,1.4466666666666665,28.0,31.0,4.0,1.4466666666666665,1.4466666666666665,1.4466666666666665,0.0,3,4,BENCH/PLATOON
gillehe01,Henry Gillespie,0.4,26.0,0.52,0.17333333333333334,26.0,31.0,6.0,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.0,3,2,BENCH/PLATOON
gillge01,George Gill,0.42,28.0,0.48,0.16,28.0,30.0,3.0,0.16,0.16,0.16,0.0,3,4,BENCH/PLATOON
gilliji01,Jim Gilliam,5.24,28.0,35.86,2.24125,19.0,38.0,20.0,1.8633333333333333,0.3600000000000001,3.1514285714285712,-0.35999999999999943,16,3,EARLY FLAMEOUT
gimenan01,Andres Gimenez,6.16,24.0,12.130000000000003,2.021666666666667,22.0,27.0,6.0,2.3766666666666665,1.6666666666666667,1.6666666666666667,-0.7099999999999997,6,3,EARLY FLAMEOUT
gimench01,Chris Gimenez,0.83,35.0,-4.099999999999999,-0.6833333333333331,27.0,35.0,9.0,-1.2699999999999998,-0.09666666666666672,-1.43,1.1733333333333331,6,4,BENCH/PLATOON
ginsbjo01,Joe Ginsberg,1.54,25.0,0.25000000000000033,0.027777777777777814,24.0,34.0,11.0,0.66,-0.6833333333333332,0.6300000000000001,-0.9669999999999999,9,0,BENCH/PLATOON
ginteke01,Keith Ginter,2.23,28.0,2.59,0.8633333333333333,27.0,29.0,3.0,0.8633333333333333,0.8633333333333333,0.8633333333333333,0.0,3,4,BENCH/PLATOON
gintema01,Matt Ginter,0.33,25.0,0.45000000000000007,0.11250000000000002,24.0,28.0,5.0,0.27666666666666667,0.08333333333333333,0.08333333333333333,-0.30500000000000005,4,2,BENCH/PLATOON
giolilu01,Lucas Giolito,3.97,25.0,12.49,1.56125,23.0,31.0,9.0,0.8766666666666668,1.4566666666666668,2.305,0.8824999999999998,8,5,BENCH/PLATOON
gipsoal01,Alvin Gipson,1.85,29.0,3.71,0.9275,27.0,30.0,4.0,0.8766666666666666,1.09,0.9275,1.0750000000000002,4,4,BENCH/PLATOON
girarjo01,Joe Girardi,2.55,32.0,7.629999999999999,0.5869230769230769,25.0,38.0,14.0,-0.10333333333333333,0.45333333333333337,0.6166666666666667,-0.05523809523809531,13,6,JOURNEYMAN
gisenwi01,Willie Gisentaner,1.63,23.0,5.93,0.49416666666666664,22.0,37.0,16.0,0.9866666666666667,0.32666666666666666,0.43800000000000006,-0.5316666666666665,12,0,BENCH/PLATOON
giulito01,Tony Giuliani,-0.73,24.0,-3.3299999999999996,-0.8324999999999999,24.0,31.0,8.0,-0.8366666666666666,-0.8666666666666667,-0.8666666666666667,-0.07500000000000007,4,2,BENCH/PLATOON
giustda01,Dave Giusti,6.39,29.0,28.719999999999995,2.051428571428571,23.0,38.0,16.0,1.6233333333333333,0.7666666666666666,3.095,-1.3142857142857138,14,3,EARLY FLAMEOUT
givenmy01,Mychal Givens,2.33,28.0,8.59,1.227142857142857,25.0,32.0,8.0,1.4533333333333334,0.6333333333333333,1.2716666666666667,-0.39583333333333326,7,0,BENCH/PLATOON
gladdda01,Dan Gladden,2.94,27.0,9.06,0.906,27.0,36.0,10.0,1.866666666666667,-0.15333333333333335,1.556,-1.3,10,3,EARLY FLAMEOUT
gladdfr01,Fred Gladding,1.83,31.0,8.6,1.075,28.0,36.0,9.0,0.8066666666666666,0.9033333333333333,1.0625,0.02499999999999991,8,4,BENCH/PLATOON
glanvdo01,Doug Glanville,6.11,29.0,13.979999999999999,1.7474999999999998,27.0,34.0,8.0,3.466666666666667,-0.14333333333333334,2.882,-2.7750000000000004,8,3,EARLY FLAMEOUT
glasnty01,Tyler Glasnow,4.03,31.0,14.82,1.8525,24.0,32.0,9.0,0.6366666666666666,3.0066666666666664,2.501666666666667,2.1849999999999996,8,5,BENCH/PLATOON
glassca01,Carl Glass,3.07,30.0,10.68,1.5257142857142856,25.0,31.0,7.0,1.4466666666666665,1.93,1.5257142857142856,0.13833333333333342,7,6,JOURNEYMAN
glaustr01,Troy Glaus,8.2,24.0,44.27,3.689166666666667,22.0,34.0,13.0,3.51,3.19,3.9014285714285712,-0.355,12,1,ALL-STAR CALIBER
glavito01,Tommy Glaviano,4.02,27.0,3.8100000000000005,0.7620000000000001,26.0,30.0,5.0,1.4666666666666668,-0.4266666666666666,0.7620000000000001,-2.9716666666666667,5,0,BENCH/PLATOON
glavito02,Tom Glavine,6.37,25.0,62.169999999999995,2.8259090909090907,21.0,42.0,22.0,1.2933333333333332,0.86,4.55,-1.3681818181818177,22,1,ALL-STAR CALIBER
glaznwh01,Whitey Glazner,3.46,28.0,6.75,1.6875,28.0,31.0,4.0,2.2466666666666666,1.0966666666666667,1.6875,-2.785,4,3,EARLY FLAMEOUT
gleatje01,Jerry Don Gleaton,1.93,33.0,2.5599999999999996,0.4266666666666666,24.0,35.0,12.0,0.26,0.5933333333333334,0.515,0.33333333333333337,6,6,JOURNEYMAN
gleesji01,Jim Gleeson,4.36,28.0,3.6000000000000005,0.9000000000000001,24.0,29.0,6.0,1.2633333333333334,1.3933333333333333,1.3933333333333333,2.37,4,6,JOURNEYMAN
glennjo02,Joe Glenn,0.88,31.0,0.05999999999999994,0.01999999999999998,28.0,31.0,4.0,0.01999999999999998,0.01999999999999998,0.01999999999999998,0.0,3,4,BENCH/PLATOON
gloadro01,Ross Gload,0.27,28.0,-3.46,-0.4942857142857143,28.0,35.0,8.0,-0.10333333333333333,-0.7466666666666667,-0.10333333333333333,-0.6841666666666666,7,2,BENCH/PLATOON
glossal01,Al Glossop,-0.05,26.0,-1.3599999999999999,-0.4533333333333333,26.0,29.0,4.0,-0.4533333333333333,-0.4533333333333333,-0.4533333333333333,0.0,3,2,BENCH/PLATOON
glovega01,Gary Glover,0.49,27.0,1.15,0.19166666666666665,25.0,32.0,8.0,0.06,0.3233333333333333,0.192,0.2633333333333333,6,2,BENCH/PLATOON
gloveto01,Tom Glover,1.61,29.0,5.02,1.004,24.0,32.0,9.0,1.1933333333333334,0.9733333333333333,1.17,-0.07666666666666677,5,0,BENCH/PLATOON
glynned01,Ed Glynn,0.28,27.0,0.22000000000000003,0.07333333333333335,26.0,29.0,4.0,0.07333333333333335,0.07333333333333335,0.07333333333333335,0.0,3,2,BENCH/PLATOON
glynnry01,Ryan Glynn,-0.89,27.0,-3.0500000000000003,-1.0166666666666668,25.0,27.0,3.0,-1.0166666666666668,-1.0166666666666668,-1.0166666666666668,0.0,3,2,BENCH/PLATOON
gobblji01,Jimmy Gobble,1.13,25.0,-0.11000000000000021,-0.018333333333333368,22.0,27.0,6.0,-0.45,0.4133333333333333,0.4133333333333333,0.8633333333333333,6,2,BENCH/PLATOON
godleza01,Zack Godley,3.16,27.0,5.78,1.1560000000000001,25.0,29.0,5.0,1.0733333333333335,1.906666666666667,1.1560000000000001,1.876666666666667,5,0,BENCH/PLATOON
goedder01,Erik Goeddel,1.01,27.0,1.61,0.5366666666666667,27.0,30.0,4.0,0.5366666666666667,0.5366666666666667,0.5366666666666667,0.0,3,4,BENCH/PLATOON
gogolbi01,Bill Gogolewski,2.18,24.0,5.27,1.0539999999999998,23.0,28.0,6.0,1.23,1.21,1.21,0.3899999999999999,5,0,BENCH/PLATOON
goinsry01,Ryan Goins,0.91,27.0,-5.319999999999999,-0.7599999999999999,25.0,31.0,7.0,-0.7966666666666665,-0.5533333333333333,-0.7599999999999999,0.0641666666666666,7,2,BENCH/PLATOON
goldsgo01,Gordon Goldsberry,-0.46,23.0,-2.2199999999999998,-0.7399999999999999,22.0,25.0,4.0,-0.7399999999999999,-0.7399999999999999,-0.63,0.0,3,2,BENCH/PLATOON
goldspa01,Paul Goldschmidt,8.54,35.0,70.32000000000001,4.688000000000001,24.0,38.0,15.0,3.616666666666667,1.97,6.304285714285714,-1.107321428571427,15,1,ALL-STAR CALIBER
goliami01,Mike Goliat,1.01,29.0,-1.03,-0.3433333333333333,28.0,30.0,3.0,-0.3433333333333333,-0.3433333333333333,-0.3433333333333333,0.0,3,2,BENCH/PLATOON
goltzda01,Dave Goltz,5.06,28.0,27.709999999999997,2.3091666666666666,23.0,34.0,12.0,1.5200000000000002,0.5566666666666666,3.3985714285714286,-0.9150000000000005,12,3,EARLY FLAMEOUT
gombeau01,Austin Gomber,0.99,31.0,2.4,0.39999999999999997,25.0,32.0,8.0,0.9166666666666666,-0.11666666666666663,0.71,-1.0333333333333332,6,4,BENCH/PLATOON
gomesbr01,Brandon Gomes,0.5,27.0,0.9700000000000001,0.32333333333333336,27.0,31.0,5.0,0.32333333333333336,0.32333333333333336,0.32333333333333336,0.0,3,4,BENCH/PLATOON
gomesjo01,Jonny Gomes,2.16,25.0,7.14,0.649090909090909,25.0,35.0,11.0,1.0366666666666668,-0.09333333333333334,0.86,0.020333333333333203,11,0,BENCH/PLATOON
gomeswa01,Wayne Gomes,1.65,25.0,2.3499999999999996,0.4699999999999999,24.0,28.0,5.0,0.37333333333333324,0.27999999999999997,0.6224999999999999,-0.4749999999999999,5,0,BENCH/PLATOON
gomesya01,Yan Gomes,4.11,27.0,13.1,1.0916666666666666,25.0,36.0,12.0,1.6066666666666667,0.9166666666666666,1.2457142857142858,0.2733333333333332,12,6,JOURNEYMAN
gomezca01,Carlos Gomez,6.87,28.0,23.189999999999998,1.9324999999999999,22.0,33.0,12.0,0.45999999999999996,0.81,2.7757142857142862,2.101666666666666,12,5,BENCH/PLATOON
gomezch02,Chris Gomez,2.02,27.0,4.420000000000001,0.29466666666666674,22.0,37.0,16.0,0.40666666666666673,-0.7033333333333333,1.08,-0.91,15,6,JOURNEYMAN
gomezda01,David Gómez,1.57,23.0,1.6800000000000002,0.56,23.0,25.0,3.0,0.56,0.56,-0.27,0.0,3,0,BENCH/PLATOON
gomezje01,Jeanmar Gomez,2.06,27.0,5.359999999999999,0.7657142857142857,22.0,28.0,7.0,3.700743415417188e-17,1.3833333333333335,1.3399999999999999,1.3399999999999999,7,0,BENCH/PLATOON
gomezle01,Lefty Gomez,4.85,29.0,20.419999999999995,1.7016666666666662,22.0,34.0,13.0,1.5099999999999998,-0.05666666666666672,2.531428571428571,-0.7166666666666666,12,3,EARLY FLAMEOUT
gomezle02,Leo Gomez,2.83,26.0,7.82,1.3033333333333335,25.0,30.0,6.0,1.1366666666666667,1.47,1.3033333333333335,0.33333333333333326,6,0,BENCH/PLATOON
gomezlu01,Luis Gomez,-0.92,27.0,-5.21,-1.3025,23.0,29.0,7.0,-1.1500000000000001,-1.37,-1.37,-0.585,4,2,BENCH/PLATOON
gomezru01,Ruben Gomez,1.08,31.0,2.9699999999999998,0.32999999999999996,26.0,35.0,10.0,0.49333333333333335,-0.22333333333333336,0.6066666666666666,-0.23399999999999999,9,4,BENCH/PLATOON
gondeje01,Jesse Gonder,1.42,28.0,0.8699999999999999,0.21749999999999997,27.0,30.0,4.0,0.5266666666666666,0.13999999999999999,0.21749999999999997,-1.435,4,4,BENCH/PLATOON
gonsoto01,Tony Gonsolin,3.35,28.0,4.359999999999999,0.7266666666666666,25.0,31.0,7.0,0.6866666666666666,0.7666666666666667,0.7266666666666666,0.08000000000000007,6,0,BENCH/PLATOON
gonzaad01,Adrian Gonzalez,7.26,29.0,42.4,3.0285714285714285,23.0,36.0,14.0,2.09,-0.29,4.884285714285714,-2.2228571428571424,14,1,ALL-STAR CALIBER
gonzaal01,Alex Gonzalez,2.52,28.0,14.7,1.3363636363636362,22.0,32.0,11.0,1.6266666666666667,0.7466666666666666,1.2914285714285714,0.34533333333333305,11,6,JOURNEYMAN
gonzaal02,Alex Gonzalez,3.16,33.0,10.629999999999999,0.8176923076923076,22.0,36.0,15.0,0.8366666666666666,0.47666666666666674,1.13,-0.04761904761904745,13,6,JOURNEYMAN
gonzaal03,Alberto Gonzalez,-0.23,26.0,-3.21,-0.8025,25.0,28.0,4.0,-0.6133333333333334,-0.6966666666666667,-0.8025,-0.255,4,2,BENCH/PLATOON
gonzaca01,Carlos Gonzalez,7.68,25.0,33.63999999999999,2.803333333333333,23.0,34.0,12.0,2.9499999999999997,0.7633333333333335,4.3114285714285705,-2.1466666666666665,12,1,ALL-STAR CALIBER
gonzach01,Chi Chi Gonzalez,-0.16,23.0,-1.09,-0.36333333333333334,23.0,29.0,7.0,-0.36333333333333334,-0.36333333333333334,-0.46499999999999997,0.0,3,2,BENCH/PLATOON
gonzaed01,Edgar Gonzalez,0.46,26.0,-1.6600000000000001,-0.332,21.0,26.0,6.0,-0.5533333333333333,-0.03000000000000001,0.0,0.755,5,2,BENCH/PLATOON
gonzaer01,Erik Gonzalez,-0.09,29.0,-3.7800000000000002,-0.756,26.0,30.0,5.0,-0.7733333333333334,-0.86,-0.756,-0.26,5,2,BENCH/PLATOON
gonzafe01,Fernando Gonzalez,-0.72,27.0,-3.8899999999999997,-0.9724999999999999,24.0,29.0,6.0,-0.9499999999999998,-0.8666666666666667,-0.8666666666666667,0.06499999999999995,4,2,BENCH/PLATOON
gonzagi01,Gio Gonzalez,6.04,27.0,35.13,2.7023076923076923,23.0,35.0,13.0,0.8366666666666666,0.93,4.357142857142857,-0.14119047619047542,13,5,BENCH/PLATOON
gonzaje01,Geremi Gonzalez,0.65,23.0,0.39,0.065,22.0,31.0,10.0,0.41,-0.27999999999999997,-0.13999999999999999,-0.69,6,0,BENCH/PLATOON
gonzajo02,Jose Gonzalez,0.33,25.0,-2.21,-0.5525,22.0,27.0,6.0,-0.44999999999999996,-0.42333333333333334,-0.42333333333333334,-0.4950000000000001,4,2,BENCH/PLATOON
gonzaju02,Julio Gonzalez,-0.55,25.0,-3.23,-1.0766666666666667,25.0,27.0,3.0,-1.0766666666666667,-1.0766666666666667,-1.0766666666666667,0.0,3,2,BENCH/PLATOON
gonzaju03,Juan Gonzalez,6.54,29.0,46.39999999999999,3.3142857142857136,22.0,35.0,14.0,4.833333333333333,0.06999999999999999,3.7657142857142856,-0.9457142857142857,14,1,ALL-STAR CALIBER
gonzalu01,Luis Gonzalez,10.12,34.0,59.99999999999999,3.333333333333333,24.0,41.0,18.0,1.4866666666666666,2.0066666666666664,1.8399999999999999,2.0333333333333328,18,5,BENCH/PLATOON
gonzalu02,Luis Gonzalez,1.99,26.0,2.4400000000000004,0.8133333333333335,25.0,27.0,3.0,0.8133333333333335,0.8133333333333335,0.8133333333333335,0.0,3,0,BENCH/PLATOON
gonzama01,Marwin Gonzalez,4.11,28.0,4.1,0.3727272727272727,23.0,33.0,11.0,-0.1633333333333334,-0.54,1.0857142857142859,0.8153333333333332,11,6,JOURNEYMAN
gonzama02,Marco Gonzales,4.08,26.0,8.85,0.9833333333333333,22.0,32.0,11.0,1.1933333333333334,0.24333333333333332,1.32,-1.1460000000000001,9,0,BENCH/PLATOON
gonzami01,Mike Gonzalez,2.05,34.0,1.7800000000000002,0.2966666666666667,34.0,39.0,6.0,1.0433333333333332,-0.44999999999999996,0.0,-1.4933333333333332,6,4,BENCH/PLATOON
gonzami02,Mike Gonzalez,1.76,26.0,8.0,1.0,26.0,35.0,10.0,1.4133333333333333,0.5733333333333334,1.256,-0.2699999999999999,8,0,BENCH/PLATOON
gonzami03,Miguel Gonzalez,2.61,32.0,6.61,1.1016666666666668,28.0,33.0,6.0,1.0366666666666666,1.1666666666666665,0.8474999999999999,0.1299999999999999,6,4,BENCH/PLATOON
gonzani01,Nick Gonzales,0.61,25.0,-1.1500000000000001,-0.38333333333333336,24.0,26.0,3.0,-0.38333333333333336,-0.38333333333333336,0.095,0.0,3,2,BENCH/PLATOON
gonzape01,Pedro Gonzalez,-1.07,29.0,-5.61,-1.4025,27.0,30.0,4.0,-1.34,-1.4933333333333334,-1.4025,0.14500000000000002,4,2,BENCH/PLATOON
gonzare01,Rene Gonzales,1.22,32.0,-4.050000000000001,-0.5785714285714286,28.0,36.0,9.0,-1.1066666666666667,0.0366666666666667,-1.04,0.9241666666666667,7,4,BENCH/PLATOON
gonzaro01,Romy Gonzalez,0.67,29.0,-0.83,-0.27666666666666667,26.0,29.0,4.0,-0.27666666666666667,-0.27666666666666667,-0.27666666666666667,0.0,3,2,BENCH/PLATOON
gonzato01,Tony Gonzalez,4.63,27.0,25.540000000000003,2.1283333333333334,24.0,35.0,12.0,2.8699999999999997,0.7366666666666667,2.978571428571428,-1.4433333333333327,12,3,EARLY FLAMEOUT
gonzawi01,Wiki Gonzalez,0.44,26.0,0.040000000000000036,0.013333333333333345,26.0,28.0,3.0,0.013333333333333345,0.013333333333333345,0.013333333333333345,0.0,3,2,BENCH/PLATOON
goochjo01,Johnny Gooch,3.01,25.0,7.4,0.8222222222222223,25.0,33.0,9.0,1.21,0.52,0.8385714285714286,-0.48649999999999993,9,0,BENCH/PLATOON
goodedw01,Dwight Gooden,9.99,21.0,56.14,3.50875,20.0,36.0,17.0,7.609999999999999,-0.5433333333333333,3.8033333333333332,-5.3375,16,1,ALL-STAR CALIBER
goodmbi01,Billy Goodman,3.73,27.0,23.77,1.8284615384615384,22.0,36.0,15.0,2.23,0.16000000000000003,2.3714285714285714,-1.5288095238095238,13,3,EARLY FLAMEOUT
goodmiv01,Ival Goodman,4.98,30.0,17.179999999999996,1.7179999999999995,27.0,36.0,10.0,2.373333333333333,-0.1466666666666667,3.322,-3.208,10,3,EARLY FLAMEOUT
goodrni01,Niko Goodrum,2.18,27.0,4.609999999999999,1.1524999999999999,26.0,29.0,4.0,1.45,0.8666666666666668,1.1524999999999999,-1.8849999999999998,4,0,BENCH/PLATOON
goodsed01,Ed Goodson,1.36,25.0,-3.7499999999999996,-0.7499999999999999,24.0,28.0,5.0,-0.12333333333333325,-1.32,-0.6499999999999999,-1.4250000000000003,5,2,BENCH/PLATOON
goodwbr01,Brian Goodwin,1.92,29.0,2.3600000000000003,0.4720000000000001,27.0,31.0,5.0,0.7633333333333333,0.6633333333333333,0.4720000000000001,0.47833333333333333,5,4,BENCH/PLATOON
goodwcu01,Curtis Goodwin,0.27,26.0,-1.87,-0.374,23.0,27.0,5.0,-0.42,-0.36000000000000004,-0.36000000000000004,0.034999999999999976,5,2,BENCH/PLATOON
goodwda01,Danny Goodwin,-0.78,26.0,-3.45,-1.1500000000000001,26.0,28.0,3.0,-1.1500000000000001,-1.1500000000000001,-1.1500000000000001,0.0,3,2,BENCH/PLATOON
goodwto01,Tom Goodwin,3.54,30.0,12.19,1.2189999999999999,27.0,36.0,10.0,2.1366666666666667,-0.6,2.186,-1.934,10,3,EARLY FLAMEOUT
gordoal01,Alex Gordon,6.95,27.0,32.28,2.3057142857142856,23.0,36.0,14.0,1.6366666666666667,1.64,3.044285714285714,-1.1742857142857144,14,3,EARLY FLAMEOUT
gordode01,Dee Strange-Gordon,5.81,27.0,12.209999999999997,1.3566666666666665,23.0,31.0,9.0,-0.66,1.6600000000000001,1.8742857142857143,1.7490000000000003,9,5,BENCH/PLATOON
gordojo01,Joe Gordon,5.77,27.0,42.71,3.882727272727273,23.0,35.0,13.0,4.553333333333334,3.363333333333333,3.8559999999999994,-1.6523333333333325,11,1,ALL-STAR CALIBER
gordoni01,Nick Gordon,0.96,27.0,-0.77,-0.25666666666666665,26.0,29.0,4.0,-0.25666666666666665,-0.25666666666666665,-0.25666666666666665,0.0,3,2,BENCH/PLATOON
gordosi01,Sid Gordon,5.94,31.0,34.08,3.098181818181818,26.0,38.0,13.0,1.5599999999999998,1.8133333333333332,2.6550000000000002,-0.08033333333333337,11,5,BENCH/PLATOON
gordoto01,Tom Gordon,4.09,30.0,33.94,1.996470588235294,22.0,40.0,19.0,2.4333333333333336,0.9233333333333332,2.244285714285714,0.1420833333333329,17,3,EARLY FLAMEOUT
gorema01,MacKenzie Gore,3.59,25.0,7.8100000000000005,1.9525000000000001,23.0,26.0,4.0,1.6066666666666667,2.41,3.29,2.675,4,5,BENCH/PLATOON
gormano01,Nolan Gorman,2.99,23.0,4.930000000000001,1.2325000000000002,22.0,25.0,4.0,1.4500000000000002,1.34,0.58,-1.435,4,0,BENCH/PLATOON
gormato02,Tom Gorman,1.05,33.0,2.41,0.3442857142857143,27.0,33.0,7.0,0.2733333333333334,0.33666666666666667,0.176,0.12416666666666659,7,4,BENCH/PLATOON
gormato03,Tom Gorman,0.77,27.0,1.4600000000000002,0.48666666666666675,26.0,28.0,3.0,0.48666666666666675,0.48666666666666675,0.48666666666666675,0.0,3,0,BENCH/PLATOON
gorsijo01,Johnny Gorsica,2.52,29.0,6.14,1.0233333333333332,25.0,32.0,8.0,0.8633333333333333,1.1833333333333333,1.242,0.32000000000000006,6,6,JOURNEYMAN
goryljo01,Johnny Goryl,0.15,30.0,-1.92,-0.64,25.0,31.0,7.0,-0.64,-0.64,-0.64,0.0,3,2,BENCH/PLATOON
gorzeto01,Tom Gorzelanny,2.16,25.0,5.9799999999999995,0.6644444444444444,24.0,33.0,10.0,0.05666666666666664,0.7833333333333332,0.7814285714285714,0.8989999999999998,9,0,BENCH/PLATOON
gosean01,Anthony Gose,2.03,25.0,-1.6400000000000001,-0.328,22.0,26.0,5.0,-0.7666666666666666,0.12666666666666657,0.32999999999999985,1.1366666666666665,5,2,BENCH/PLATOON
gosgeji01,Jim Gosger,0.91,23.0,-3.26,-0.4657142857142857,23.0,31.0,9.0,0.6166666666666667,-0.9499999999999998,-0.998,-1.8941666666666666,7,2,BENCH/PLATOON
gosligo01,Goose Goslin,6.05,26.0,68.69,4.293125,22.0,37.0,16.0,3.6666666666666665,2.896666666666667,5.432857142857142,-0.7637500000000004,16,1,ALL-STAR CALIBER
gossari01,Rich Gossage,4.28,26.0,35.230000000000004,1.6013636363636365,21.0,43.0,23.0,0.13,0.013333333333333336,2.68,-0.9536363636363636,22,3,EARLY FLAMEOUT
gosseph01,Philip Gosselin,0.86,28.0,-1.15,-0.22999999999999998,26.0,33.0,8.0,-0.27999999999999997,0.18333333333333335,-0.27999999999999997,1.0333333333333332,5,2,BENCH/PLATOON
gotayju01,Julio Gotay,0.25,23.0,-0.96,-0.32,23.0,29.0,7.0,-0.32,-0.32,-0.605,0.0,3,2,BENCH/PLATOON
gotayru01,Ruben Gotay,0.5,25.0,-1.46,-0.365,22.0,26.0,5.0,-0.3133333333333333,-0.12333333333333334,-0.010000000000000009,0.71,4,2,BENCH/PLATOON
gottji01,Jim Gott,2.48,28.0,17.48,1.4566666666666668,23.0,36.0,14.0,1.1766666666666667,0.9733333333333333,1.706,-0.5666666666666671,12,6,JOURNEYMAN
gotttr01,Trevor Gott,1.55,31.0,4.04,1.01,23.0,31.0,9.0,0.83,1.07,1.07,-0.10999999999999988,4,6,JOURNEYMAN
gourryu01,Yuli Gurriel,4.6,37.0,9.23,1.15375,32.0,39.0,8.0,0.7400000000000001,1.0366666666666666,0.0,-0.8224999999999999,8,4,BENCH/PLATOON
gowdyha01,Hank Gowdy,1.57,33.0,5.14,0.8566666666666666,31.0,36.0,6.0,0.8366666666666666,0.8766666666666666,0.35,0.040000000000000036,6,4,BENCH/PLATOON
grababi01,Billy Grabarkewitz,5.76,24.0,3.7099999999999995,0.9274999999999999,24.0,28.0,5.0,1.4933333333333332,-0.6833333333333332,-0.6833333333333332,-2.5749999999999997,4,0,BENCH/PLATOON
grabojo01,Johnny Grabowski,0.25,27.0,-1.62,-0.405,26.0,31.0,6.0,-0.26,-0.3033333333333333,-0.405,-0.35,4,2,BENCH/PLATOON
grabojo02,John Grabow,1.12,28.0,4.380000000000001,0.6257142857142858,26.0,33.0,8.0,0.7733333333333334,0.45999999999999996,0.7366666666666668,-0.2583333333333334,7,0,BENCH/PLATOON
grabore01,Reggie Grabowski,0.07,26.0,-1.0499999999999998,-0.3499999999999999,25.0,27.0,3.0,-0.3499999999999999,-0.3499999999999999,-0.3499999999999999,0.0,3,2,BENCH/PLATOON
graceea01,Earl Grace,1.55,25.0,4.44,0.6342857142857143,24.0,30.0,7.0,0.8266666666666668,0.41,0.77,-0.3366666666666668,7,0,BENCH/PLATOON
gracejo01,Joe Grace,2.37,27.0,3.33,0.666,25.0,33.0,9.0,0.91,0.9900000000000001,0.91,0.81,5,0,BENCH/PLATOON
gracema01,Mark Grace,5.62,31.0,49.85,3.115625,24.0,39.0,16.0,2.986666666666667,0.6300000000000001,3.6314285714285717,-0.5837500000000002,16,1,ALL-STAR CALIBER
gracema02,Matt Grace,1.42,30.0,1.9299999999999997,0.6433333333333332,29.0,31.0,3.0,0.6433333333333332,0.6433333333333332,0.6433333333333332,0.0,3,4,BENCH/PLATOON
gracemi02,Mike Grace,0.98,26.0,1.25,0.3125,26.0,29.0,4.0,0.5399999999999999,0.09000000000000001,0.3125,-0.7849999999999999,4,0,BENCH/PLATOON
graffto01,Tony Graffanino,2.26,34.0,4.489999999999999,0.40818181818181815,25.0,35.0,11.0,-0.12,1.0366666666666666,0.16285714285714287,0.8913333333333333,11,6,JOURNEYMAN
grahask01,Kyle Graham,0.81,26.0,0.28,0.07,25.0,30.0,6.0,0.26,-0.00999999999999999,0.07,-0.9800000000000001,4,2,BENCH/PLATOON
grahejo01,Joe Grahe,0.91,24.0,1.7499999999999998,0.24999999999999997,23.0,32.0,10.0,0.57,-0.09333333333333334,0.2525,-0.5599999999999999,7,0,BENCH/PLATOON
