"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"Bellinger, Cody",641355,2021,350,224,0.165,0.205,-0.0399999999999999,0.302,0.36,-0.0579999999999999,0.237,0.282,-0.0449999999999999
"Escobar, Alcides",444876,2021,349,267,0.288,0.268,0.0199999999999999,0.404,0.366,0.038,0.325,0.309,0.016
"Zimmer, Bradley",605548,2021,348,181,0.227,0.223,0.004,0.344,0.377,-0.033,0.3,0.319,-0.019
"Pillar, Kevin",607680,2021,347,245,0.231,0.22,0.011,0.415,0.379,0.0359999999999999,0.297,0.282,0.015
"Heredia, Guillermo",628338,2021,347,225,0.22,0.216,0.004,0.354,0.343,0.0109999999999999,0.292,0.291,0.001
"Castro, Starlin",516770,2021,346,257,0.283,0.27,0.0129999999999999,0.375,0.418,-0.0429999999999999,0.309,0.327,-0.018
"Torreyes, Ronald",591720,2021,344,283,0.242,0.232,0.0099999999999999,0.346,0.301,0.0449999999999999,0.274,0.258,0.016
"Solano, Donovan",456781,2021,344,254,0.28,0.271,0.009,0.404,0.437,-0.0329999999999999,0.324,0.337,-0.013
"Springer, George",543807,2021,342,221,0.264,0.245,0.019,0.555,0.52,0.035,0.381,0.365,0.016
"Castro, Harold",605612,2021,339,252,0.283,0.285,-0.002,0.359,0.423,-0.064,0.291,0.319,-0.028
"Daza, Yonathan",602074,2021,331,248,0.282,0.253,0.0289999999999999,0.355,0.329,0.0259999999999999,0.304,0.287,0.017
"Ortega, Rafael",542364,2021,330,228,0.291,0.25,0.0409999999999999,0.463,0.389,0.074,0.355,0.313,0.0419999999999999
"Lagares, Juan",501571,2021,327,238,0.236,0.239,-0.003,0.372,0.377,-0.005,0.274,0.282,-0.0079999999999999
"Bote, David",623520,2021,327,222,0.199,0.221,-0.0219999999999999,0.33,0.398,-0.068,0.268,0.308,-0.0399999999999999
"Sosa, Edmundo",624641,2021,326,228,0.271,0.257,0.014,0.389,0.386,0.003,0.322,0.32,0.002
"Goodrum, Niko",592348,2021,325,185,0.214,0.211,0.003,0.359,0.384,-0.025,0.286,0.304,-0.018
"Murphy, Tom",608596,2021,325,181,0.202,0.19,0.012,0.35,0.349,0.001,0.291,0.291,0.0
"Tellez, Rowdy",642133,2021,325,233,0.242,0.257,-0.015,0.414,0.476,-0.062,0.306,0.339,-0.033
"Duffy, Matt",622110,2021,322,227,0.287,0.272,0.0149999999999999,0.381,0.386,-0.005,0.327,0.326,0.001
"McCormick, Chas",676801,2021,320,187,0.257,0.224,0.033,0.447,0.437,0.01,0.327,0.316,0.011
"Stassi, Max",545358,2021,319,182,0.241,0.227,0.0139999999999999,0.426,0.414,0.012,0.327,0.319,0.008
"Díaz, Aledmys",649557,2021,319,232,0.259,0.262,-0.003,0.405,0.415,-0.0099999999999999,0.311,0.318,-0.007
"Stewart, DJ",621466,2021,318,181,0.204,0.202,0.0019999999999999,0.374,0.381,-0.007,0.31,0.313,-0.003
"Varsho, Daulton",662139,2021,315,218,0.246,0.245,0.001,0.437,0.436,0.001,0.322,0.324,-0.002
"Bauers, Jake",641343,2021,315,204,0.209,0.229,-0.02,0.277,0.363,-0.0859999999999999,0.257,0.296,-0.0389999999999999
"Dickerson, Alex",543105,2021,312,207,0.233,0.256,-0.0229999999999999,0.42,0.446,-0.026,0.313,0.335,-0.022
"Hedges, Austin",595978,2021,312,209,0.178,0.19,-0.012,0.308,0.292,0.016,0.227,0.231,-0.004
"Ruf, Darin",573131,2021,312,176,0.271,0.255,0.016,0.519,0.518,0.001,0.384,0.379,0.005
"Alfaro, Jorge",595751,2021,311,196,0.244,0.242,0.002,0.342,0.385,-0.0429999999999999,0.274,0.293,-0.0189999999999999
"VanMeter, Josh",642165,2021,310,193,0.212,0.199,0.0129999999999999,0.354,0.323,0.0309999999999999,0.287,0.274,0.0129999999999999
"Franco, Wander",677551,2021,308,245,0.288,0.274,0.0139999999999999,0.463,0.415,0.048,0.348,0.331,0.0169999999999999
"Gonzalez, Marwin",503556,2021,307,200,0.199,0.216,-0.0169999999999999,0.304,0.334,-0.03,0.259,0.282,-0.0229999999999999
"Brown, Seth",664913,2021,307,194,0.214,0.219,-0.005,0.48,0.459,0.0209999999999999,0.315,0.315,0.0
"Slater, Austin",596103,2021,306,190,0.241,0.25,-0.009,0.423,0.438,-0.015,0.321,0.333,-0.012
"Choi, Ji Man",596847,2021,305,171,0.229,0.231,-0.002,0.411,0.424,-0.013,0.334,0.34,-0.006
"Peterson, Jace",607054,2021,302,193,0.247,0.232,0.0149999999999999,0.367,0.373,-0.006,0.318,0.32,-0.002
"Trevino, Jose",624431,2021,302,233,0.239,0.246,-0.007,0.34,0.382,-0.0419999999999999,0.261,0.288,-0.0269999999999999
"Larnach, Trevor",663616,2021,301,158,0.223,0.204,0.019,0.35,0.38,-0.03,0.3,0.305,-0.005
"McKinney, Billy",641856,2021,300,188,0.192,0.208,-0.0159999999999999,0.358,0.36,-0.002,0.277,0.289,-0.0119999999999999
"Kim, Ha-Seong",673490,2021,298,201,0.202,0.205,-0.0029999999999999,0.352,0.312,0.0399999999999999,0.27,0.265,0.005
"Duggar, Steven",621453,2021,297,180,0.257,0.225,0.032,0.437,0.402,0.0349999999999999,0.327,0.303,0.024
"Urías, Ramón",602104,2021,296,186,0.279,0.263,0.016,0.412,0.421,-0.009,0.341,0.341,0.0
"Pujols, Albert",405395,2021,296,232,0.236,0.252,-0.016,0.433,0.466,-0.033,0.302,0.323,-0.021
"Robert Jr., Luis",673357,2021,296,216,0.338,0.3,0.038,0.567,0.555,0.0119999999999999,0.399,0.385,0.014
"Gutiérrez, Kelvin",642721,2021,295,196,0.232,0.217,0.015,0.316,0.311,0.005,0.27,0.266,0.004
"Biggio, Cavan",624415,2021,294,177,0.224,0.208,0.016,0.356,0.345,0.011,0.298,0.291,0.007
"Jeffers, Ryan",680777,2021,293,159,0.199,0.202,-0.003,0.401,0.41,-0.0089999999999999,0.289,0.296,-0.007
"Phillips, Brett",621433,2021,292,144,0.206,0.177,0.0289999999999999,0.427,0.366,0.061,0.313,0.285,0.028
"Longoria, Evan",446334,2021,291,187,0.261,0.245,0.016,0.482,0.495,-0.013,0.352,0.351,0.001
"Brinson, Lewis",621446,2021,290,204,0.226,0.239,-0.0129999999999999,0.376,0.372,0.004,0.275,0.285,-0.0099999999999999
"Mayfield, Jack",608686,2021,290,202,0.218,0.187,0.031,0.387,0.325,0.062,0.284,0.252,0.0319999999999999
"Hernandez, Yadiel",628450,2021,289,207,0.273,0.242,0.031,0.413,0.419,-0.006,0.32,0.312,0.008
"Eaton, Adam",594809,2021,288,188,0.201,0.213,-0.0119999999999999,0.327,0.316,0.011,0.271,0.278,-0.007
"Cain, Lorenzo",456715,2021,286,210,0.257,0.251,0.006,0.401,0.383,0.018,0.319,0.318,0.001
"Heim, Jonah",641680,2021,285,211,0.196,0.227,-0.031,0.358,0.377,-0.019,0.256,0.287,-0.0309999999999999
"Fuentes, Joshua",658069,2021,284,207,0.225,0.203,0.0219999999999999,0.351,0.288,0.063,0.261,0.233,0.0279999999999999
"Calhoun, Willie",641432,2021,284,227,0.25,0.271,-0.021,0.381,0.404,-0.023,0.301,0.322,-0.021
"Valaika, Pat",642162,2021,281,187,0.201,0.211,-0.0099999999999999,0.29,0.346,-0.0559999999999999,0.238,0.268,-0.03
"Bradley, Bobby",656252,2021,279,149,0.208,0.221,-0.013,0.445,0.471,-0.0259999999999999,0.314,0.332,-0.018
"Díaz, Isan",656371,2021,278,170,0.193,0.202,-0.009,0.282,0.311,-0.029,0.252,0.273,-0.021
"Mejía, Francisco",642336,2021,277,204,0.26,0.226,0.034,0.416,0.348,0.068,0.32,0.285,0.035
"Zimmerman, Ryan",475582,2021,273,180,0.243,0.225,0.0179999999999999,0.471,0.418,0.0529999999999999,0.319,0.298,0.021
"Ibáñez, Andy",628451,2021,272,220,0.277,0.258,0.019,0.435,0.418,0.017,0.325,0.318,0.007
"Berti, Jon",542932,2021,271,175,0.21,0.231,-0.021,0.313,0.324,-0.011,0.282,0.302,-0.02
"Taylor, Tyrone",621438,2021,271,185,0.247,0.235,0.012,0.457,0.402,0.0549999999999999,0.333,0.313,0.02
"Goodwin, Brian",571718,2021,271,179,0.221,0.245,-0.0239999999999999,0.374,0.397,-0.023,0.306,0.326,-0.02
"Culberson, Charlie",518586,2021,271,188,0.243,0.227,0.0159999999999999,0.381,0.326,0.0549999999999999,0.292,0.271,0.0209999999999999
"Fraley, Jake",641584,2021,265,146,0.21,0.228,-0.018,0.369,0.367,0.002,0.322,0.337,-0.015
"Anderson, Brian",605119,2021,264,168,0.249,0.209,0.04,0.378,0.371,0.007,0.314,0.296,0.018
"Thomas, Lane",657041,2021,264,164,0.235,0.23,0.0049999999999999,0.412,0.385,0.0269999999999999,0.328,0.322,0.006
"Nuñez, Dom",624513,2021,263,138,0.189,0.166,0.0229999999999999,0.399,0.316,0.083,0.294,0.261,0.0329999999999999
"Mercedes, Yermín",606213,2021,262,195,0.271,0.243,0.028,0.404,0.42,-0.0159999999999999,0.317,0.313,0.004
"Tsutsugo, Yoshi",660294,2021,262,160,0.217,0.189,0.0279999999999999,0.383,0.346,0.037,0.302,0.28,0.0219999999999999
"Marsh, Brandon",669016,2021,260,147,0.254,0.261,-0.007,0.356,0.422,-0.066,0.296,0.325,-0.029
"Holt, Brock",571788,2021,260,187,0.209,0.222,-0.013,0.298,0.308,-0.01,0.259,0.273,-0.014
"Schwindel, Frank",643524,2021,259,201,0.326,0.268,0.0579999999999999,0.591,0.464,0.1269999999999999,0.403,0.333,0.07
"Vogelbach, Daniel",596129,2021,258,158,0.219,0.236,-0.0169999999999999,0.381,0.397,-0.016,0.325,0.339,-0.014
"Panik, Joe",605412,2021,257,204,0.208,0.238,-0.03,0.284,0.33,-0.046,0.244,0.277,-0.033
"Alcántara, Sergio",642727,2021,255,149,0.205,0.21,-0.005,0.327,0.304,0.023,0.279,0.279,0.0
"Alberto, Hanser",593643,2021,255,221,0.27,0.262,0.008,0.402,0.389,0.013,0.296,0.296,0.0
"Buxton, Byron",621439,2021,254,173,0.306,0.294,0.012,0.647,0.619,0.028,0.419,0.408,0.011
"O'Hearn, Ryan",656811,2021,254,168,0.225,0.234,-0.009,0.369,0.403,-0.034,0.274,0.297,-0.0229999999999999
"Moreland, Mitch",519048,2021,252,174,0.227,0.218,0.009,0.415,0.401,0.0139999999999999,0.3,0.295,0.005
"Chang, Yu",644374,2021,251,169,0.228,0.229,-0.001,0.426,0.379,0.0469999999999999,0.294,0.281,0.0129999999999999
"Sánchez, Jesús",660821,2021,251,150,0.251,0.237,0.014,0.489,0.473,0.016,0.339,0.331,0.008
"Cooper, Garrett",643265,2021,250,148,0.284,0.263,0.0209999999999999,0.465,0.46,0.005,0.367,0.361,0.006
"Shaw, Travis",543768,2021,250,155,0.2,0.21,-0.0099999999999999,0.373,0.387,-0.014,0.289,0.3,-0.011
"Naylor, Josh",647304,2021,250,188,0.253,0.249,0.004,0.399,0.42,-0.0209999999999999,0.302,0.309,-0.007
"Rendon, Anthony",543685,2021,249,178,0.24,0.23,0.0099999999999999,0.382,0.37,0.012,0.31,0.303,0.007
"Carpenter, Matt",572761,2021,249,131,0.169,0.218,-0.0489999999999999,0.275,0.428,-0.1529999999999999,0.269,0.338,-0.069
"Kieboom, Carter",666198,2021,249,157,0.207,0.23,-0.023,0.318,0.343,-0.025,0.275,0.3,-0.0249999999999999
"Suzuki, Kurt",435559,2021,247,180,0.224,0.202,0.0219999999999999,0.342,0.312,0.03,0.282,0.265,0.0169999999999999
"Evans, Phillip",595943,2021,247,161,0.206,0.241,-0.035,0.299,0.35,-0.0509999999999999,0.278,0.313,-0.0349999999999999
"García Jr., Luis",671277,2021,247,193,0.242,0.237,0.005,0.411,0.369,0.0419999999999999,0.291,0.279,0.0119999999999999
"Espinal, Santiago",669289,2021,246,193,0.311,0.266,0.0449999999999999,0.405,0.347,0.058,0.344,0.307,0.0369999999999999
"Garver, Mitch",641598,2021,243,138,0.256,0.25,0.006,0.517,0.555,-0.038,0.372,0.387,-0.015
"La Stella, Tommy",600303,2021,242,195,0.25,0.276,-0.026,0.405,0.464,-0.059,0.307,0.342,-0.035
"Voit, Luke",572228,2021,241,139,0.239,0.244,-0.005,0.437,0.497,-0.06,0.332,0.357,-0.0249999999999999
"Peters, DJ",656847,2021,240,144,0.197,0.196,0.001,0.422,0.387,0.0349999999999999,0.272,0.275,-0.003
"Difo, Wilmer",594694,2021,240,166,0.269,0.227,0.042,0.384,0.322,0.062,0.312,0.276,0.0359999999999999
"Hilliard, Sam",656541,2021,238,127,0.215,0.21,0.005,0.463,0.437,0.026,0.318,0.311,0.007
"Mercado, Óscar",640458,2021,238,173,0.224,0.218,0.006,0.369,0.337,0.0319999999999999,0.294,0.283,0.011
"Vogt, Stephen",519390,2021,238,156,0.195,0.213,-0.0179999999999999,0.333,0.371,-0.0379999999999999,0.27,0.295,-0.0249999999999999
"Ward, Taylor",621493,2021,237,156,0.25,0.252,-0.002,0.438,0.454,-0.016,0.333,0.342,-0.009
"Beaty, Matt",607461,2021,234,160,0.27,0.229,0.041,0.402,0.344,0.058,0.339,0.306,0.033
"Pinder, Chad",640461,2021,233,153,0.243,0.252,-0.009,0.411,0.51,-0.099,0.307,0.352,-0.0449999999999999
"Casali, Curt",592200,2021,231,135,0.21,0.197,0.0129999999999999,0.35,0.336,0.0139999999999999,0.289,0.28,0.0089999999999999
"Pérez, Michael",605421,2021,231,142,0.143,0.168,-0.025,0.29,0.311,-0.021,0.225,0.245,-0.0199999999999999
"Jiménez, Eloy",650391,2021,231,157,0.249,0.243,0.006,0.437,0.442,-0.005,0.317,0.323,-0.006
"Kirilloff, Alex",666135,2021,231,164,0.251,0.284,-0.0329999999999999,0.423,0.537,-0.114,0.307,0.364,-0.0569999999999999
"Collins, Zack",641470,2021,231,127,0.21,0.212,-0.002,0.338,0.395,-0.0569999999999999,0.3,0.321,-0.021
"d'Arnaud, Travis",518595,2021,229,157,0.22,0.245,-0.0249999999999999,0.388,0.411,-0.0229999999999999,0.291,0.314,-0.023
"González, Erik",570481,2021,229,181,0.232,0.253,-0.0209999999999999,0.3,0.356,-0.0559999999999999,0.244,0.28,-0.036
"Sierra, Magneuris",642423,2021,225,160,0.23,0.228,0.002,0.268,0.265,0.003,0.239,0.242,-0.003
"Barnes, Austin",605131,2021,225,145,0.215,0.208,0.007,0.345,0.313,0.0319999999999999,0.285,0.274,0.0109999999999999
"White, Eli",642201,2021,220,132,0.177,0.173,0.004,0.308,0.295,0.013,0.253,0.25,0.003
"León, Sandy",506702,2021,220,140,0.183,0.171,0.0119999999999999,0.267,0.267,0.0,0.225,0.22,0.005
"Reyes, Victor",622682,2021,220,157,0.258,0.251,0.007,0.416,0.407,0.009,0.298,0.296,0.002
"Dahl, David",621311,2021,220,150,0.21,0.243,-0.033,0.322,0.397,-0.075,0.246,0.295,-0.0489999999999999
"De La Cruz, Bryan",650559,2021,219,147,0.296,0.25,0.0459999999999999,0.427,0.372,0.0549999999999999,0.339,0.303,0.036
"Frazier, Clint",640449,2021,218,118,0.186,0.201,-0.015,0.317,0.355,-0.0379999999999999,0.289,0.312,-0.023
"McGuire, Reese",624512,2021,217,156,0.253,0.237,0.016,0.343,0.337,0.006,0.289,0.283,0.006
"Astudillo, Willians",553902,2021,216,197,0.236,0.247,-0.011,0.375,0.383,-0.008,0.272,0.282,-0.0099999999999999
"Gordon, Nick",624503,2021,216,146,0.24,0.264,-0.024,0.355,0.422,-0.067,0.283,0.32,-0.037
"Madrigal, Nick",663611,2021,215,184,0.305,0.262,0.0429999999999999,0.425,0.326,0.0989999999999999,0.335,0.289,0.046
"Stevenson, Andrew",664057,2021,213,134,0.229,0.236,-0.0069999999999999,0.339,0.371,-0.0319999999999999,0.276,0.298,-0.0219999999999999
"Rooker, Brent",667670,2021,213,119,0.201,0.233,-0.032,0.397,0.463,-0.066,0.301,0.339,-0.038
"Joe, Connor",656582,2021,211,141,0.285,0.276,0.0089999999999999,0.469,0.465,0.0039999999999999,0.366,0.369,-0.003
"Davis, J.D.",605204,2021,211,113,0.285,0.241,0.0439999999999999,0.436,0.409,0.027,0.357,0.337,0.0199999999999999
"Higashioka, Kyle",543309,2021,211,135,0.181,0.228,-0.047,0.389,0.514,-0.125,0.272,0.344,-0.0719999999999999
"Giménez, Andrés",665926,2021,210,138,0.218,0.21,0.008,0.351,0.329,0.0219999999999999,0.277,0.273,0.004
"Mateo, Jorge",622761,2021,209,141,0.247,0.24,0.007,0.376,0.365,0.011,0.291,0.287,0.004
"Adrianza, Ehire",501303,2021,209,144,0.247,0.247,0.0,0.401,0.379,0.022,0.316,0.317,-0.001
"Ozuna, Marcell",542303,2021,208,142,0.213,0.262,-0.049,0.356,0.464,-0.108,0.284,0.346,-0.062
"Piña, Manny",444489,2021,208,143,0.189,0.214,-0.0249999999999999,0.439,0.439,0.0,0.315,0.329,-0.014
"Moustakas, Mike",519058,2021,206,140,0.208,0.196,0.0119999999999999,0.372,0.328,0.0439999999999999,0.284,0.274,0.0099999999999999
"Jansen, Danny",643376,2021,205,141,0.223,0.236,-0.0129999999999999,0.473,0.463,0.0099999999999999,0.329,0.333,-0.004
"Aquino, Aristides",606157,2021,204,101,0.19,0.184,0.006,0.408,0.397,0.0109999999999999,0.303,0.302,0.001
"Miller, Owen",680911,2021,202,138,0.204,0.22,-0.016,0.309,0.346,-0.0369999999999999,0.241,0.267,-0.026
"Marisnick, Jake",545350,2021,198,115,0.216,0.193,0.0229999999999999,0.375,0.298,0.077,0.287,0.258,0.0289999999999999
"Hiura, Keston",669374,2021,197,99,0.168,0.173,-0.0049999999999999,0.301,0.362,-0.061,0.25,0.279,-0.029
"McKenna, Ryan",663630,2021,197,97,0.183,0.198,-0.015,0.266,0.311,-0.0449999999999999,0.259,0.281,-0.022
"Nola, Austin",543592,2021,194,156,0.272,0.257,0.015,0.376,0.365,0.011,0.316,0.308,0.008
"Luplow, Jordan",656669,2021,193,106,0.202,0.182,0.02,0.454,0.393,0.061,0.337,0.311,0.026
"Tauchman, Mike",643565,2021,191,109,0.181,0.187,-0.006,0.283,0.302,-0.019,0.26,0.271,-0.011
"Rengifo, Luis",650859,2021,190,141,0.201,0.237,-0.0359999999999999,0.31,0.401,-0.091,0.244,0.296,-0.0519999999999999
"Kirk, Alejandro",672386,2021,189,145,0.242,0.274,-0.032,0.436,0.504,-0.068,0.33,0.368,-0.0379999999999999
"Piscotty, Stephen",572039,2021,188,125,0.22,0.219,0.001,0.353,0.378,-0.025,0.279,0.289,-0.0099999999999999
"Dubón, Mauricio",643289,2021,187,136,0.24,0.225,0.0149999999999999,0.377,0.366,0.011,0.278,0.273,0.005
"Mendick, Danny",664901,2021,186,124,0.22,0.203,0.0169999999999999,0.287,0.281,0.0059999999999999,0.268,0.263,0.005
"Knizner, Andrew",668800,2021,185,122,0.174,0.199,-0.025,0.236,0.299,-0.063,0.238,0.275,-0.037
"Taveras, Leody",665750,2021,185,115,0.161,0.201,-0.04,0.27,0.305,-0.0349999999999999,0.209,0.245,-0.036
"Contreras, William",661388,2021,185,110,0.215,0.227,-0.012,0.399,0.421,-0.0219999999999999,0.303,0.32,-0.017
"Short, Zack",670097,2021,184,103,0.141,0.15,-0.009,0.282,0.276,0.0059999999999999,0.23,0.246,-0.0159999999999999
"Rojas, Jose",670351,2021,184,118,0.208,0.213,-0.005,0.399,0.402,-0.003,0.292,0.297,-0.005
"Akiyama, Shogo",673451,2021,183,124,0.204,0.233,-0.029,0.253,0.313,-0.06,0.243,0.282,-0.0389999999999999
"Calhoun, Kole",594777,2021,182,126,0.235,0.217,0.0179999999999999,0.373,0.405,-0.032,0.292,0.298,-0.006
"Arroyo, Christian",624414,2021,181,121,0.262,0.23,0.032,0.445,0.398,0.0469999999999999,0.332,0.304,0.028
"Mazara, Nomar",608577,2021,181,121,0.212,0.207,0.005,0.321,0.351,-0.0299999999999999,0.264,0.272,-0.008
"Sogard, Eric",519299,2021,180,141,0.249,0.202,0.0469999999999999,0.314,0.28,0.0339999999999999,0.259,0.233,0.0259999999999999
"Castro, Jason",488771,2021,179,97,0.235,0.25,-0.015,0.443,0.503,-0.06,0.347,0.374,-0.027
"Sheets, Gavin",657757,2021,179,121,0.25,0.241,0.009,0.506,0.444,0.062,0.352,0.334,0.0179999999999999
"Cave, Jake",595909,2021,178,103,0.189,0.215,-0.0259999999999999,0.293,0.333,-0.04,0.241,0.27,-0.029
"Trammell, Taylor",666211,2021,178,83,0.16,0.14,0.0199999999999999,0.359,0.273,0.0859999999999999,0.27,0.236,0.034
"Walls, Taylor",670764,2021,176,104,0.211,0.207,0.004,0.296,0.316,-0.02,0.279,0.285,-0.0059999999999999
"Almonte, Abraham",501659,2021,175,111,0.216,0.223,-0.007,0.399,0.365,0.034,0.321,0.317,0.004
"Plawecki, Kevin",608700,2021,173,132,0.287,0.255,0.0319999999999999,0.389,0.433,-0.0439999999999999,0.325,0.329,-0.004
"McKinstry, Zach",656716,2021,172,111,0.215,0.208,0.007,0.405,0.378,0.027,0.282,0.274,0.0079999999999999
"Lamb, Jake",571875,2021,170,95,0.194,0.209,-0.0149999999999999,0.368,0.391,-0.023,0.298,0.314,-0.016
"Hoerner, Nico",663538,2021,170,125,0.302,0.278,0.0239999999999999,0.369,0.364,0.005,0.33,0.322,0.008
"Brosseau, Mike",670712,2021,169,99,0.187,0.203,-0.016,0.347,0.334,0.0129999999999999,0.268,0.278,-0.01
"Hernández, Yonny",660634,2021,166,113,0.217,0.251,-0.034,0.252,0.296,-0.0439999999999999,0.265,0.298,-0.0329999999999999
"Ramos, Wilson",467092,2021,163,116,0.205,0.229,-0.024,0.397,0.419,-0.0219999999999999,0.275,0.307,-0.0319999999999999
"Meyers, Jake",676694,2021,163,99,0.26,0.241,0.019,0.438,0.431,0.007,0.328,0.322,0.006
"Andujar, Miguel",609280,2021,162,127,0.253,0.258,-0.005,0.383,0.405,-0.022,0.288,0.301,-0.013
"Nido, Tomás",621512,2021,161,109,0.222,0.236,-0.0139999999999999,0.327,0.4,-0.073,0.254,0.289,-0.0349999999999999
"Pérez, Roberto",547379,2021,161,87,0.149,0.196,-0.047,0.319,0.382,-0.063,0.251,0.294,-0.0429999999999999
"Knapp, Andrew",595284,2021,159,86,0.152,0.171,-0.019,0.214,0.284,-0.0699999999999999,0.196,0.234,-0.038
"Reddick, Josh",502210,2021,158,121,0.258,0.262,-0.004,0.371,0.386,-0.015,0.283,0.292,-0.009
"Refsnyder, Rob",608701,2021,157,100,0.245,0.258,-0.013,0.338,0.45,-0.1119999999999999,0.296,0.342,-0.046
"Jankowski, Travis",608671,2021,157,104,0.252,0.221,0.031,0.351,0.287,0.064,0.312,0.281,0.0309999999999999
"Guillorme, Luis",641645,2021,156,110,0.265,0.236,0.029,0.311,0.316,-0.005,0.311,0.303,0.008
"Locastro, Tim",641796,2021,156,107,0.18,0.208,-0.0279999999999999,0.252,0.278,-0.026,0.237,0.262,-0.025
"Peraza, José",606299,2021,154,116,0.204,0.21,-0.006,0.38,0.341,0.0389999999999999,0.28,0.271,0.009
"Martin, Jason",641829,2021,154,105,0.208,0.224,-0.016,0.354,0.385,-0.031,0.26,0.282,-0.0219999999999999
"Jackson, Alex",656577,2021,151,58,0.137,0.129,0.008,0.237,0.235,0.002,0.227,0.224,0.003
"Park, Hoy",660829,2021,150,92,0.195,0.214,-0.0189999999999999,0.336,0.341,-0.005,0.279,0.292,-0.0129999999999999
"Hill, Derek",656537,2021,150,97,0.259,0.242,0.017,0.388,0.349,0.039,0.305,0.287,0.018
"Dyson, Jarrod",502481,2021,149,106,0.207,0.218,-0.011,0.289,0.29,-0.001,0.243,0.253,-0.01
"Alford, Anthony",546990,2021,148,75,0.233,0.198,0.035,0.406,0.393,0.013,0.31,0.292,0.018
"Raleigh, Cal",663728,2021,148,88,0.18,0.175,0.005,0.309,0.296,0.013,0.231,0.228,0.003
"Lewis, Kyle",641786,2021,147,93,0.246,0.245,0.001,0.392,0.48,-0.0879999999999999,0.32,0.35,-0.0299999999999999
"Trout, Mike",545361,2021,146,76,0.333,0.297,0.036,0.624,0.573,0.051,0.451,0.422,0.029
"Wade, Tyler",642180,2021,145,90,0.268,0.198,0.07,0.323,0.248,0.075,0.304,0.255,0.0489999999999999
"Nogowski, John",596056,2021,143,108,0.233,0.241,-0.0079999999999999,0.31,0.322,-0.012,0.273,0.282,-0.0089999999999999
"Ruiz, Rio",547004,2021,141,90,0.168,0.18,-0.0119999999999999,0.272,0.286,-0.0139999999999999,0.231,0.247,-0.0159999999999999
"Adell, Jo",666176,2021,140,99,0.246,0.247,-0.001,0.408,0.408,0.0,0.303,0.309,-0.006
"Engel, Adam",641553,2021,140,93,0.252,0.262,-0.01,0.496,0.441,0.0549999999999999,0.354,0.347,0.007
"Wynns, Austin",642851,2021,139,100,0.185,0.202,-0.017,0.308,0.305,0.003,0.236,0.247,-0.011
"Williams, Justin",642211,2021,137,73,0.16,0.237,-0.0769999999999999,0.261,0.408,-0.1469999999999999,0.229,0.316,-0.087
"Cordero, Franchy",614173,2021,136,77,0.189,0.191,-0.002,0.26,0.299,-0.0389999999999999,0.222,0.241,-0.0189999999999999
"Mondesi, Adalberto",609275,2021,136,86,0.23,0.229,0.001,0.452,0.485,-0.0329999999999999,0.306,0.322,-0.016
"Hamilton, Billy",571740,2021,135,84,0.22,0.2,0.0199999999999999,0.378,0.266,0.1119999999999999,0.262,0.217,0.045
"Schrock, Max",621011,2021,134,102,0.288,0.259,0.0289999999999999,0.448,0.368,0.08,0.329,0.291,0.038
"Tom, Ka'ai",664789,2021,133,75,0.139,0.192,-0.0529999999999999,0.231,0.288,-0.0569999999999999,0.239,0.29,-0.0509999999999999
"Clement, Ernie",676391,2021,133,105,0.231,0.249,-0.0179999999999999,0.339,0.352,-0.0129999999999999,0.275,0.29,-0.0149999999999999
"Estrada, Thairo",642731,2021,132,98,0.273,0.239,0.034,0.479,0.428,0.0509999999999999,0.346,0.316,0.0299999999999999
"Tucker, Cole",657061,2021,131,85,0.222,0.223,-0.001,0.342,0.311,0.031,0.282,0.277,0.0049999999999999
"Maton, Nick",665155,2021,131,80,0.256,0.224,0.032,0.385,0.346,0.039,0.309,0.284,0.025
"Díaz, Lewin",650331,2021,128,89,0.205,0.216,-0.011,0.451,0.445,0.006,0.288,0.294,-0.006
"Santana, Danny",542454,2021,127,86,0.181,0.189,-0.008,0.345,0.363,-0.018,0.261,0.273,-0.012
"Mercer, Jordy",474568,2021,127,84,0.254,0.235,0.019,0.364,0.356,0.008,0.294,0.286,0.008
"Rogers, Jake",668670,2021,127,70,0.239,0.208,0.031,0.496,0.41,0.086,0.339,0.297,0.042
"Hicks, Aaron",543305,2021,126,80,0.194,0.233,-0.039,0.333,0.42,-0.0869999999999999,0.279,0.33,-0.0509999999999999
"Nootbaar, Lars",663457,2021,124,83,0.239,0.21,0.0289999999999999,0.422,0.354,0.068,0.316,0.287,0.029
"Gallagher, Cam",595956,2021,124,95,0.25,0.249,0.001,0.33,0.315,0.015,0.276,0.275,0.001
"Senzel, Nick",669222,2021,124,96,0.252,0.307,-0.0549999999999999,0.315,0.442,-0.127,0.286,0.358,-0.072
"Chavis, Michael",656308,2021,124,80,0.248,0.233,0.0149999999999999,0.397,0.353,0.044,0.277,0.256,0.021
"Marmolejos, José",592530,2021,122,68,0.16,0.184,-0.0239999999999999,0.311,0.363,-0.0519999999999999,0.256,0.284,-0.0279999999999999
"Long Jr., Shed",643418,2021,121,73,0.198,0.201,-0.003,0.36,0.327,0.0329999999999999,0.268,0.262,0.006
