"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"O'Hearn, Ryan",656811,2019,370,231,0.195,0.226,-0.031,0.369,0.412,-0.0429999999999999,0.278,0.31,-0.0319999999999999
"Pinder, Chad",640461,2019,370,257,0.24,0.253,-0.013,0.416,0.443,-0.027,0.298,0.319,-0.021
"Kendrick, Howie",435062,2019,370,290,0.344,0.332,0.0119999999999999,0.572,0.614,-0.042,0.4,0.418,-0.0179999999999999
"Aguilar, Jesús",542583,2019,369,240,0.236,0.245,-0.009,0.389,0.44,-0.0509999999999999,0.307,0.333,-0.026
"Alvarez, Yordan",670541,2019,369,221,0.313,0.285,0.028,0.655,0.594,0.061,0.432,0.408,0.024
"Castro, Harold",605612,2019,369,274,0.291,0.258,0.0329999999999999,0.384,0.37,0.014,0.292,0.279,0.0129999999999999
"Forsythe, Logan",523253,2019,367,219,0.227,0.234,-0.007,0.353,0.401,-0.048,0.298,0.32,-0.022
"Arraez, Luis",650333,2019,366,300,0.334,0.287,0.047,0.439,0.406,0.0329999999999999,0.36,0.334,0.0259999999999999
"Kelly, Carson",608348,2019,365,236,0.245,0.249,-0.004,0.478,0.46,0.0179999999999999,0.339,0.34,-0.001
"Barnhart, Tucker",571466,2019,364,235,0.231,0.219,0.012,0.38,0.326,0.0539999999999999,0.301,0.284,0.017
"Granderson, Curtis",434158,2019,363,221,0.183,0.214,-0.031,0.356,0.387,-0.031,0.275,0.306,-0.0309999999999999
"Almora Jr., Albert",546991,2019,363,284,0.236,0.254,-0.018,0.381,0.385,-0.004,0.271,0.285,-0.0139999999999999
"Wilkerson, Stevie",592859,2019,361,224,0.225,0.198,0.0269999999999999,0.383,0.311,0.072,0.286,0.253,0.0329999999999999
"Garver, Mitch",641598,2019,359,226,0.273,0.255,0.018,0.63,0.573,0.057,0.404,0.382,0.022
"Gomes, Yan",543228,2019,358,231,0.223,0.217,0.006,0.389,0.391,-0.002,0.298,0.302,-0.004
"Bote, David",623520,2019,356,212,0.257,0.239,0.018,0.422,0.373,0.0489999999999999,0.336,0.316,0.02
"Gamel, Ben",592325,2019,356,209,0.248,0.228,0.0199999999999999,0.373,0.342,0.0309999999999999,0.308,0.297,0.011
"Hamilton, Billy",571740,2019,353,234,0.218,0.222,-0.004,0.275,0.263,0.012,0.251,0.254,-0.003
"Davis, Chris",448801,2019,352,171,0.179,0.202,-0.023,0.326,0.369,-0.0429999999999999,0.263,0.292,-0.0289999999999999
"Edman, Tommy",669242,2019,349,265,0.304,0.283,0.021,0.5,0.441,0.059,0.357,0.331,0.0259999999999999
"Hiura, Keston",669374,2019,348,208,0.303,0.256,0.0469999999999999,0.57,0.514,0.0559999999999999,0.388,0.352,0.036
"Díaz, Yandy",650490,2019,347,250,0.267,0.279,-0.012,0.476,0.486,-0.01,0.341,0.355,-0.0139999999999999
"Hedges, Austin",595978,2019,347,206,0.176,0.195,-0.019,0.311,0.347,-0.0359999999999999,0.242,0.265,-0.023
"Gregorius, Didi",544369,2019,344,273,0.238,0.242,-0.004,0.441,0.402,0.0389999999999999,0.297,0.292,0.005
"Gurriel Jr., Lourdes",666971,2019,343,232,0.277,0.251,0.026,0.541,0.502,0.039,0.358,0.34,0.0179999999999999
"Pollock, AJ",572041,2019,342,238,0.266,0.254,0.012,0.468,0.448,0.02,0.333,0.329,0.004
"Phegley, Josh",572033,2019,342,258,0.239,0.246,-0.007,0.411,0.371,0.0399999999999999,0.291,0.286,0.005
"Severino, Pedro",600474,2019,341,235,0.249,0.265,-0.016,0.42,0.443,-0.023,0.316,0.336,-0.02
"Calhoun, Willie",641432,2019,337,258,0.269,0.256,0.013,0.524,0.439,0.085,0.351,0.323,0.0279999999999999
"Alonso, Yonder",475174,2019,335,224,0.199,0.231,-0.032,0.346,0.374,-0.028,0.277,0.305,-0.0279999999999999
"Moreland, Mitch",519048,2019,335,226,0.252,0.256,-0.004,0.507,0.494,0.013,0.347,0.352,-0.005
"Adams, Matt",571431,2019,333,196,0.226,0.228,-0.002,0.465,0.479,-0.0139999999999999,0.306,0.32,-0.014
"Bruce, Jay",457803,2019,333,231,0.216,0.247,-0.031,0.523,0.545,-0.022,0.318,0.346,-0.0279999999999999
"Jones, JaCoby",592444,2019,333,206,0.235,0.247,-0.012,0.43,0.448,-0.018,0.311,0.327,-0.016
"Hicks, John",543308,2019,333,211,0.21,0.201,0.0089999999999999,0.379,0.35,0.029,0.259,0.248,0.011
"Díaz, Elias",553869,2019,332,251,0.241,0.238,0.003,0.307,0.325,-0.018,0.265,0.277,-0.012
"Cuthbert, Cheslor",596144,2019,330,242,0.246,0.248,-0.002,0.379,0.382,-0.003,0.287,0.293,-0.006
"Lucroy, Jonathan",518960,2019,328,245,0.232,0.238,-0.0059999999999999,0.355,0.365,-0.01,0.286,0.298,-0.012
"Beckham, Tim",542921,2019,328,202,0.237,0.219,0.0179999999999999,0.461,0.42,0.041,0.315,0.297,0.018
"Hampson, Garrett",641658,2019,327,215,0.247,0.219,0.0279999999999999,0.385,0.329,0.0559999999999999,0.292,0.265,0.0269999999999999
"Lowe, Brandon",664040,2019,327,184,0.27,0.234,0.036,0.514,0.497,0.017,0.354,0.339,0.0149999999999999
"La Stella, Tommy",600303,2019,321,264,0.295,0.297,-0.002,0.486,0.484,0.002,0.351,0.355,-0.004
"Correa, Carlos",621043,2019,321,209,0.279,0.279,0.0,0.568,0.548,0.0199999999999999,0.38,0.389,-0.009
"Marisnick, Jake",545350,2019,318,200,0.233,0.201,0.032,0.411,0.332,0.0789999999999999,0.297,0.259,0.0379999999999999
"Pence, Hunter",452254,2019,316,219,0.297,0.282,0.015,0.552,0.516,0.036,0.377,0.364,0.013
"McCann, Brian",435263,2019,316,230,0.249,0.237,0.012,0.412,0.4,0.0119999999999999,0.311,0.313,-0.002
"Flowers, Tyler",452095,2019,310,168,0.229,0.196,0.033,0.413,0.38,0.0329999999999999,0.31,0.289,0.021
"Martin Jr., Richie",621006,2019,309,206,0.208,0.205,0.003,0.322,0.295,0.027,0.252,0.245,0.007
"Suzuki, Kurt",435559,2019,309,247,0.264,0.277,-0.013,0.486,0.455,0.0309999999999999,0.337,0.338,-0.001
"Dietrich, Derek",518618,2019,306,178,0.187,0.218,-0.031,0.462,0.419,0.043,0.334,0.342,-0.008
"Parra, Gerardo",467827,2019,301,218,0.234,0.243,-0.0089999999999999,0.391,0.382,0.009,0.288,0.296,-0.008
"Gallo, Joey",608336,2019,297,129,0.253,0.223,0.03,0.598,0.601,-0.003,0.401,0.395,0.006
"Riley, Austin",663586,2019,297,168,0.226,0.227,-0.001,0.471,0.46,0.0109999999999999,0.307,0.309,-0.002
"Sandoval, Pablo",467055,2019,296,210,0.268,0.271,-0.003,0.507,0.474,0.033,0.336,0.335,0.001
"Tauchman, Mike",643565,2019,296,190,0.277,0.243,0.034,0.504,0.402,0.1019999999999999,0.364,0.319,0.0449999999999999
"Buxton, Byron",621439,2019,295,206,0.262,0.244,0.018,0.513,0.419,0.094,0.34,0.305,0.035
"Holt, Brock",571788,2019,295,206,0.297,0.248,0.0489999999999999,0.402,0.349,0.053,0.333,0.301,0.032
"Guzmán, Ronald",608597,2019,295,173,0.219,0.237,-0.0179999999999999,0.414,0.426,-0.012,0.306,0.327,-0.021
"Rodríguez, Ronny",500135,2019,294,199,0.221,0.222,-0.001,0.438,0.431,0.007,0.283,0.289,-0.006
"Naquin, Tyler",571980,2019,294,212,0.288,0.272,0.0159999999999999,0.467,0.468,-0.001,0.33,0.327,0.003
"Reyes, Victor",622682,2019,292,214,0.304,0.268,0.0359999999999999,0.431,0.367,0.064,0.325,0.29,0.035
"Zunino, Mike",572287,2019,289,168,0.165,0.194,-0.0289999999999999,0.312,0.381,-0.069,0.235,0.274,-0.039
"Lugo, Dawel",608475,2019,288,218,0.245,0.257,-0.012,0.381,0.387,-0.006,0.272,0.287,-0.0149999999999999
"Berti, Jon",542932,2019,287,184,0.273,0.258,0.015,0.406,0.378,0.028,0.326,0.316,0.01
"Osuna, José",591741,2019,285,217,0.264,0.268,-0.004,0.456,0.446,0.01,0.32,0.329,-0.009
"Flores, Wilmer",527038,2019,285,235,0.317,0.285,0.032,0.487,0.436,0.0509999999999999,0.358,0.331,0.0269999999999999
"Lagares, Juan",501571,2019,285,186,0.213,0.211,0.002,0.326,0.297,0.029,0.258,0.254,0.004
"Haniger, Mitch",571745,2019,283,167,0.22,0.224,-0.004,0.463,0.45,0.013,0.326,0.328,-0.002
"Moore, Dylan",664238,2019,282,155,0.206,0.19,0.0159999999999999,0.389,0.336,0.0529999999999999,0.299,0.277,0.0219999999999999
"Duggar, Steven",621453,2019,281,186,0.234,0.219,0.015,0.341,0.338,0.003,0.265,0.265,0.0
"Kinsler, Ian",435079,2019,281,205,0.217,0.206,0.011,0.368,0.304,0.064,0.277,0.254,0.023
"Murphy, Tom",608596,2019,281,174,0.273,0.217,0.056,0.535,0.433,0.102,0.355,0.299,0.0559999999999999
"Vogt, Stephen",519390,2019,280,193,0.263,0.251,0.012,0.49,0.485,0.005,0.331,0.33,0.001
"Dickerson, Corey",572816,2019,279,207,0.304,0.262,0.0419999999999999,0.565,0.473,0.0919999999999999,0.367,0.322,0.0449999999999999
"Kemp, Tony",643393,2019,279,203,0.212,0.198,0.0139999999999999,0.38,0.284,0.096,0.285,0.258,0.0269999999999999
"Naylor, Josh",647304,2019,279,190,0.249,0.238,0.011,0.403,0.38,0.023,0.306,0.298,0.008
"White, Tyler",643603,2019,279,165,0.208,0.198,0.0099999999999999,0.304,0.299,0.005,0.274,0.273,0.001
"Caratini, Victor",605170,2019,279,188,0.266,0.258,0.008,0.447,0.439,0.008,0.338,0.344,-0.0059999999999999
"McKinney, Billy",641856,2019,276,182,0.215,0.217,-0.002,0.422,0.363,0.059,0.291,0.278,0.0129999999999999
"Castro, Jason",488771,2019,275,151,0.232,0.246,-0.0139999999999999,0.435,0.517,-0.082,0.328,0.363,-0.0349999999999999
"Mercer, Jordy",474568,2019,271,199,0.27,0.261,0.009,0.438,0.445,-0.007,0.314,0.315,-0.001
"Shaw, Travis",543768,2019,270,141,0.157,0.186,-0.0289999999999999,0.27,0.34,-0.07,0.248,0.285,-0.0369999999999999
"Maybin, Cameron",457727,2019,269,167,0.285,0.253,0.0319999999999999,0.494,0.453,0.0409999999999999,0.362,0.339,0.0229999999999999
"Beaty, Matt",607461,2019,268,216,0.265,0.272,-0.007,0.458,0.422,0.036,0.324,0.319,0.005
"Nola, Austin",543592,2019,267,177,0.269,0.233,0.036,0.454,0.364,0.09,0.337,0.296,0.041
"Martin, Leonys",547982,2019,264,161,0.199,0.182,0.017,0.343,0.334,0.009,0.269,0.262,0.007
"Wendle, Joey",621563,2019,263,194,0.231,0.257,-0.0259999999999999,0.34,0.342,-0.002,0.275,0.294,-0.0189999999999999
"McCutchen, Andrew",457705,2019,262,164,0.256,0.25,0.006,0.457,0.438,0.019,0.358,0.354,0.004
"Luplow, Jordan",656669,2019,261,165,0.276,0.247,0.029,0.551,0.474,0.077,0.383,0.352,0.031
"VanMeter, Josh",642165,2019,260,173,0.237,0.244,-0.007,0.408,0.417,-0.009,0.316,0.325,-0.009
"Ervin, Phillip",640447,2019,260,175,0.271,0.237,0.034,0.466,0.374,0.092,0.334,0.301,0.033
"Prado, Martín",445988,2019,260,207,0.233,0.253,-0.0199999999999999,0.294,0.338,-0.044,0.243,0.273,-0.03
"Upton, Justin",457708,2019,256,146,0.215,0.22,-0.005,0.416,0.426,-0.01,0.307,0.317,-0.01
"Allen, Greg",656185,2019,256,183,0.229,0.226,0.003,0.346,0.333,0.0129999999999999,0.274,0.275,-0.001
"Hicks, Aaron",543305,2019,255,152,0.235,0.207,0.0279999999999999,0.443,0.38,0.063,0.325,0.296,0.029
"Nimmo, Brandon",607043,2019,254,132,0.221,0.216,0.005,0.407,0.349,0.0579999999999999,0.34,0.331,0.009
"Castillo, Welington",456078,2019,251,158,0.209,0.218,-0.009,0.417,0.426,-0.009,0.287,0.3,-0.013
"Locastro, Tim",641796,2019,250,170,0.25,0.225,0.0249999999999999,0.34,0.294,0.046,0.314,0.295,0.019
"Martin, Russell",431145,2019,249,151,0.22,0.217,0.003,0.33,0.345,-0.0149999999999999,0.295,0.304,-0.009
"Urías, Luis",649966,2019,249,159,0.223,0.226,-0.003,0.326,0.354,-0.0279999999999999,0.294,0.307,-0.013
"Engel, Adam",641553,2019,248,150,0.242,0.225,0.0169999999999999,0.383,0.348,0.035,0.296,0.28,0.0159999999999999
"Brinson, Lewis",621446,2019,248,155,0.173,0.199,-0.026,0.221,0.295,-0.0739999999999999,0.205,0.246,-0.041
"Camargo, Johan",622666,2019,248,190,0.233,0.249,-0.0159999999999999,0.384,0.363,0.021,0.279,0.284,-0.0049999999999999
"Díaz, Aledmys",649557,2019,247,188,0.271,0.264,0.007,0.467,0.424,0.043,0.345,0.343,0.0019999999999999
"Cordell, Ryan",641477,2019,247,156,0.221,0.205,0.016,0.355,0.353,0.002,0.279,0.273,0.006
"Pérez, Hernán",541650,2019,246,169,0.228,0.216,0.012,0.379,0.334,0.0449999999999999,0.271,0.256,0.015
"Frazier, Clint",640449,2019,246,158,0.267,0.245,0.022,0.489,0.46,0.0289999999999999,0.333,0.319,0.014
"Mathis, Jeff",425772,2019,244,142,0.158,0.16,-0.002,0.224,0.218,0.006,0.19,0.192,-0.002
"Mejía, Francisco",642336,2019,244,171,0.265,0.219,0.046,0.438,0.368,0.07,0.317,0.276,0.0409999999999999
"Barnes, Austin",605131,2019,242,158,0.203,0.191,0.012,0.34,0.297,0.043,0.272,0.256,0.016
"Haseley, Adam",656514,2019,242,163,0.266,0.218,0.048,0.396,0.33,0.066,0.309,0.269,0.0399999999999999
"Russell, Addison",608365,2019,241,160,0.237,0.225,0.0119999999999999,0.391,0.357,0.034,0.297,0.288,0.009
"Romine, Austin",519222,2019,240,180,0.281,0.258,0.023,0.439,0.427,0.012,0.315,0.305,0.01
"Beckham, Gordon",493596,2019,240,155,0.215,0.216,-0.001,0.372,0.376,-0.004,0.274,0.278,-0.004
"Joyce, Matt",459964,2019,238,155,0.295,0.27,0.0249999999999999,0.45,0.438,0.012,0.372,0.36,0.012
"Robertson, Daniel",621002,2019,237,148,0.213,0.213,0.0,0.295,0.295,0.0,0.275,0.279,-0.004
"Adrianza, Ehire",501303,2019,236,168,0.272,0.265,0.007,0.416,0.392,0.0239999999999999,0.326,0.325,0.001
"Casali, Curt",592200,2019,236,151,0.251,0.235,0.016,0.411,0.392,0.0189999999999999,0.316,0.309,0.007
"Heredia, Guillermo",628338,2019,231,147,0.225,0.24,-0.0149999999999999,0.363,0.345,0.018,0.291,0.298,-0.007
"Inciarte, Ender",542255,2019,230,159,0.246,0.232,0.0139999999999999,0.397,0.317,0.08,0.318,0.291,0.027
"Solano, Donovan",456781,2019,228,168,0.33,0.315,0.015,0.456,0.45,0.006,0.346,0.343,0.0029999999999999
"Broxton, Keon",542979,2019,228,103,0.167,0.162,0.005,0.275,0.284,-0.0089999999999999,0.229,0.233,-0.004
"Cave, Jake",595909,2019,228,128,0.258,0.26,-0.002,0.455,0.484,-0.0289999999999999,0.343,0.359,-0.0159999999999999
"Lamb, Jake",571875,2019,226,134,0.193,0.233,-0.04,0.353,0.435,-0.082,0.297,0.347,-0.0499999999999999
"Aquino, Aristides",606157,2019,225,147,0.259,0.245,0.014,0.576,0.498,0.0779999999999999,0.36,0.334,0.0259999999999999
"Greiner, Grayson",606988,2019,224,140,0.202,0.2,0.002,0.308,0.328,-0.02,0.242,0.253,-0.011
"Kiner-Falefa, Isiah",643396,2019,222,155,0.238,0.221,0.0169999999999999,0.322,0.302,0.02,0.272,0.263,0.009
"Hechavarría, Adeiny",588751,2019,221,156,0.241,0.224,0.0169999999999999,0.443,0.385,0.0579999999999999,0.312,0.292,0.02
"Freeman, Mike",502273,2019,213,126,0.277,0.214,0.063,0.39,0.296,0.094,0.327,0.277,0.0499999999999999
"Bichette, Bo",666182,2019,212,147,0.311,0.265,0.0459999999999999,0.571,0.47,0.1009999999999999,0.384,0.333,0.0509999999999999
"Smith, Kevan",607345,2019,211,155,0.251,0.289,-0.0379999999999999,0.393,0.452,-0.059,0.305,0.348,-0.0429999999999999
"Vargas, Ildemaro",545121,2019,211,178,0.269,0.261,0.008,0.413,0.371,0.0419999999999999,0.3,0.289,0.011
"Stallings, Jacob",607732,2019,210,152,0.262,0.26,0.002,0.382,0.427,-0.0449999999999999,0.297,0.316,-0.019
"Astudillo, Willians",553902,2019,204,186,0.268,0.285,-0.0169999999999999,0.379,0.417,-0.0379999999999999,0.288,0.319,-0.031
"Morales, Kendrys",434778,2019,201,145,0.194,0.274,-0.08,0.253,0.444,-0.191,0.264,0.365,-0.1009999999999999
"Díaz, Isan",656371,2019,201,121,0.173,0.177,-0.004,0.307,0.317,-0.01,0.248,0.257,-0.009
"Avila, Alex",488671,2019,201,96,0.207,0.23,-0.023,0.421,0.499,-0.078,0.323,0.36,-0.0369999999999999
"France, Ty",664034,2019,201,136,0.234,0.228,0.006,0.402,0.39,0.012,0.296,0.294,0.002
"Sisco, Chance",642082,2019,198,106,0.21,0.22,-0.01,0.395,0.418,-0.0229999999999999,0.319,0.333,-0.014
"Smith, Dominic",642086,2019,197,133,0.282,0.239,0.0429999999999999,0.525,0.433,0.092,0.368,0.322,0.0459999999999999
"Farmer, Kyle",571657,2019,197,125,0.23,0.23,0.0,0.41,0.403,0.0069999999999999,0.289,0.29,-0.001
"Starling, Bubba",605490,2019,197,131,0.215,0.21,0.005,0.317,0.303,0.014,0.247,0.243,0.004
"Smith, Will",669257,2019,196,121,0.253,0.221,0.032,0.571,0.446,0.1249999999999999,0.369,0.32,0.0489999999999999
"Owings, Chris",572008,2019,196,102,0.139,0.174,-0.0349999999999999,0.233,0.29,-0.0569999999999999,0.198,0.237,-0.0389999999999999
"Descalso, Daniel",518614,2019,194,113,0.173,0.192,-0.019,0.25,0.298,-0.0479999999999999,0.238,0.266,-0.028
"Slater, Austin",596103,2019,192,109,0.238,0.233,0.0049999999999999,0.417,0.44,-0.023,0.32,0.33,-0.01
"León, Sandy",506702,2019,191,130,0.192,0.169,0.0229999999999999,0.297,0.243,0.0539999999999999,0.239,0.222,0.0169999999999999
"Zimmerman, Ryan",475582,2019,190,134,0.257,0.248,0.009,0.415,0.444,-0.029,0.313,0.325,-0.012
"Dickerson, Alex",543105,2019,190,133,0.276,0.269,0.007,0.489,0.477,0.012,0.341,0.347,-0.0059999999999999
"Dean, Austin",621573,2019,189,133,0.225,0.252,-0.0269999999999999,0.404,0.417,-0.0129999999999999,0.276,0.297,-0.0209999999999999
"Rickard, Joey",572073,2019,189,118,0.226,0.213,0.013,0.357,0.32,0.0369999999999999,0.29,0.275,0.0149999999999999
"Healy, Ryon",592387,2019,187,133,0.237,0.24,-0.003,0.456,0.432,0.024,0.308,0.317,-0.009
"Demeritte, Travis",641513,2019,186,108,0.225,0.224,0.001,0.343,0.355,-0.0119999999999999,0.272,0.28,-0.008
"Freese, David",501896,2019,186,118,0.315,0.285,0.03,0.599,0.529,0.0699999999999999,0.415,0.384,0.0309999999999999
"Kang, Jung Ho",628356,2019,185,113,0.169,0.216,-0.0469999999999999,0.395,0.429,-0.0339999999999999,0.256,0.294,-0.0379999999999999
"Wieters, Matt",446308,2019,183,123,0.214,0.217,-0.003,0.435,0.399,0.0359999999999999,0.292,0.285,0.007
"Grisham, Trent",663757,2019,183,111,0.231,0.233,-0.002,0.41,0.38,0.0299999999999999,0.316,0.313,0.003
"Jay, Jon",445055,2019,182,141,0.267,0.252,0.015,0.315,0.325,-0.01,0.275,0.276,-0.001
"Muñoz, Yairo",622168,2019,181,136,0.267,0.215,0.052,0.355,0.307,0.0479999999999999,0.281,0.245,0.036
"Austin, Tyler",592122,2019,179,88,0.188,0.198,-0.01,0.409,0.455,-0.046,0.298,0.32,-0.022
"Piña, Manny",444489,2019,179,109,0.228,0.223,0.005,0.411,0.401,0.0099999999999999,0.308,0.305,0.003
"Zobrist, Ben",450314,2019,176,128,0.26,0.244,0.016,0.313,0.317,-0.004,0.303,0.303,0.0
"Núñez, Eduardo",456488,2019,174,143,0.228,0.239,-0.0109999999999999,0.305,0.311,-0.006,0.233,0.247,-0.0139999999999999
"Plawecki, Kevin",608700,2019,174,128,0.222,0.221,0.001,0.342,0.358,-0.0159999999999999,0.273,0.284,-0.0109999999999999
"Bour, Justin",571506,2019,170,100,0.172,0.193,-0.021,0.364,0.383,-0.019,0.267,0.287,-0.0199999999999999
"Miller, Brad",543543,2019,170,109,0.26,0.242,0.018,0.565,0.519,0.0459999999999999,0.368,0.348,0.02
"Lowe, Nathaniel",663993,2019,169,104,0.263,0.259,0.004,0.454,0.455,-0.001,0.328,0.33,-0.002
"Duffy, Matt",622110,2019,169,119,0.252,0.253,-0.001,0.327,0.331,-0.004,0.299,0.311,-0.012
"Long Jr., Shed",643418,2019,168,112,0.263,0.206,0.057,0.454,0.325,0.129,0.333,0.27,0.063
"Fisher, Derek",605233,2019,167,89,0.185,0.212,-0.0269999999999999,0.37,0.37,0.0,0.285,0.3,-0.015
"Polanco, Gregory",570256,2019,167,104,0.242,0.229,0.0129999999999999,0.425,0.409,0.016,0.305,0.296,0.009
"González, Carlos",471865,2019,166,95,0.2,0.203,-0.003,0.283,0.323,-0.04,0.254,0.273,-0.019
"Iannetta, Chris",455104,2019,164,91,0.222,0.229,-0.007,0.417,0.415,0.002,0.303,0.314,-0.011
"Thaiss, Matt",642136,2019,164,95,0.211,0.209,0.002,0.422,0.358,0.064,0.303,0.283,0.02
"Ford, Mike",645801,2019,163,115,0.259,0.278,-0.019,0.559,0.478,0.081,0.372,0.358,0.014
"Goins, Ryan",572365,2019,163,101,0.25,0.199,0.0509999999999999,0.347,0.289,0.0579999999999999,0.298,0.26,0.0379999999999999
"Reynolds, Mark",448602,2019,162,81,0.17,0.166,0.004,0.311,0.296,0.015,0.267,0.272,-0.005
"Cervelli, Francisco",465041,2019,160,101,0.213,0.204,0.009,0.348,0.348,0.0,0.285,0.285,0.0
"Knapp, Andrew",595284,2019,160,88,0.213,0.214,-0.001,0.324,0.366,-0.0419999999999999,0.282,0.299,-0.017
"Tucker, Cole",657061,2019,159,108,0.211,0.24,-0.0289999999999999,0.361,0.365,-0.004,0.264,0.283,-0.0189999999999999
"Reyes, Pablo",622569,2019,157,107,0.203,0.186,0.017,0.322,0.275,0.0469999999999999,0.26,0.241,0.019
"Tilson, Charlie",605508,2019,157,106,0.229,0.24,-0.0109999999999999,0.285,0.32,-0.035,0.256,0.277,-0.021
"Travis, Sam",607752,2019,157,109,0.215,0.224,-0.009,0.382,0.38,0.002,0.273,0.285,-0.0119999999999999
"Rojas, Josh",668942,2019,157,97,0.217,0.236,-0.0189999999999999,0.312,0.407,-0.0949999999999999,0.279,0.32,-0.0409999999999999
"Rondon, José",602922,2019,157,106,0.196,0.209,-0.0129999999999999,0.28,0.303,-0.0229999999999999,0.241,0.256,-0.015
"Happ, Ian",664023,2019,156,102,0.264,0.237,0.027,0.564,0.51,0.0539999999999999,0.368,0.342,0.0259999999999999
"González, Erik",570481,2019,156,109,0.254,0.226,0.0279999999999999,0.317,0.301,0.016,0.262,0.248,0.014
"Hernández, Marco",593523,2019,155,107,0.25,0.218,0.032,0.338,0.281,0.0569999999999999,0.266,0.234,0.032
"O'Neill, Tyler",641933,2019,151,88,0.262,0.213,0.049,0.411,0.375,0.0359999999999999,0.308,0.275,0.0329999999999999
"Viloria, Meibrys",650619,2019,148,94,0.211,0.175,0.036,0.286,0.232,0.0539999999999999,0.236,0.213,0.0229999999999999
"Harrison, Josh",543281,2019,147,112,0.175,0.236,-0.061,0.263,0.401,-0.138,0.208,0.289,-0.0809999999999999
"Puello, César",527049,2019,147,88,0.248,0.231,0.0169999999999999,0.384,0.379,0.005,0.325,0.321,0.004
"Stassi, Max",545358,2019,147,85,0.136,0.17,-0.034,0.167,0.26,-0.093,0.177,0.233,-0.056
"Nido, Tomás",621512,2019,144,100,0.191,0.197,-0.006,0.316,0.328,-0.012,0.227,0.239,-0.0119999999999999
"Difo, Wilmer",594694,2019,144,103,0.252,0.246,0.006,0.313,0.319,-0.006,0.27,0.272,-0.002
"Williamson, Mac",607776,2019,144,84,0.156,0.199,-0.043,0.258,0.3,-0.0419999999999999,0.23,0.266,-0.036
"Culberson, Charlie",518586,2019,144,93,0.259,0.235,0.024,0.437,0.396,0.0409999999999999,0.306,0.285,0.021
"Stewart, DJ",621466,2019,142,101,0.238,0.233,0.0049999999999999,0.381,0.394,-0.013,0.299,0.306,-0.007
"Gallagher, Cam",595956,2019,142,100,0.238,0.205,0.033,0.365,0.284,0.081,0.294,0.257,0.0369999999999999
"Brosseau, Mike",670712,2019,142,94,0.273,0.215,0.058,0.462,0.356,0.106,0.329,0.269,0.06
"Herrera, Odúbel",546318,2019,139,94,0.222,0.226,-0.004,0.341,0.339,0.002,0.272,0.278,-0.006
"Riddle, JT",595375,2019,139,90,0.189,0.198,-0.009,0.371,0.378,-0.007,0.25,0.259,-0.009
"Gennett, Scooter",571697,2019,139,94,0.226,0.203,0.0229999999999999,0.323,0.296,0.027,0.241,0.229,0.0119999999999999
"Rodríguez, Sean",446481,2019,139,76,0.223,0.2,0.0229999999999999,0.375,0.332,0.0429999999999999,0.319,0.303,0.016
"Arteaga, Humberto",600858,2019,135,97,0.197,0.222,-0.0249999999999999,0.23,0.288,-0.0579999999999999,0.221,0.255,-0.034
"Solak, Nick",669256,2019,135,87,0.293,0.249,0.0439999999999999,0.491,0.426,0.065,0.375,0.339,0.0359999999999999
"Duvall, Adam",594807,2019,130,82,0.267,0.201,0.066,0.567,0.542,0.0249999999999999,0.36,0.327,0.0329999999999999
"Holaday, Bryan",592407,2019,129,96,0.278,0.236,0.042,0.435,0.336,0.0989999999999999,0.326,0.277,0.0489999999999999
"Maile, Luke",571912,2019,129,88,0.151,0.212,-0.061,0.235,0.332,-0.097,0.194,0.259,-0.065
"Rogers, Jake",668670,2019,128,63,0.125,0.126,-0.001,0.259,0.224,0.035,0.216,0.207,0.009
"Straw, Myles",664702,2019,128,85,0.269,0.248,0.021,0.343,0.328,0.015,0.323,0.313,0.01
"Lopes, Tim",621005,2019,128,83,0.27,0.216,0.054,0.36,0.32,0.0399999999999999,0.318,0.283,0.035
"Trevino, Jose",624431,2019,126,96,0.258,0.239,0.019,0.383,0.346,0.037,0.274,0.258,0.016
"Quinn, Roman",596451,2019,122,75,0.213,0.202,0.0109999999999999,0.37,0.343,0.0269999999999999,0.289,0.284,0.005
"Duda, Lucas",446263,2019,119,75,0.171,0.222,-0.0509999999999999,0.324,0.452,-0.128,0.245,0.312,-0.067
"Herrera, Rosell",594011,2019,119,79,0.2,0.209,-0.0089999999999999,0.314,0.294,0.02,0.263,0.264,-0.001
"Williams, Nick",608384,2019,112,63,0.151,0.219,-0.068,0.245,0.367,-0.122,0.193,0.27,-0.077
"Dubón, Mauricio",643289,2019,111,86,0.274,0.249,0.025,0.434,0.357,0.077,0.312,0.277,0.0349999999999999
"Castro, Willi",650489,2019,110,68,0.23,0.199,0.031,0.34,0.288,0.052,0.27,0.242,0.028
"Martini, Nick",605361,2019,109,68,0.226,0.232,-0.006,0.323,0.295,0.028,0.291,0.29,0.001
"Peterson, Jace",607054,2019,108,77,0.22,0.248,-0.0279999999999999,0.33,0.38,-0.0499999999999999,0.258,0.293,-0.0349999999999999
"Wade, Tyler",642180,2019,108,68,0.245,0.194,0.0509999999999999,0.362,0.312,0.0499999999999999,0.303,0.269,0.0339999999999999
