"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"Mountcastle, Ryan",663624,2020,140,98,0.333,0.266,0.067,0.492,0.43,0.062,0.377,0.328,0.0489999999999999
"Thames, Eric",519346,2020,140,81,0.203,0.219,-0.0159999999999999,0.317,0.379,-0.062,0.276,0.305,-0.0289999999999999
"Castro, Willi",650489,2020,140,94,0.349,0.303,0.0459999999999999,0.55,0.507,0.043,0.393,0.364,0.029
"Murphy, Sean",669221,2020,140,79,0.233,0.217,0.016,0.457,0.44,0.017,0.358,0.348,0.01
"Renfroe, Hunter",592669,2020,139,86,0.156,0.204,-0.0479999999999999,0.393,0.438,-0.0449999999999999,0.277,0.318,-0.0409999999999999
"García Jr., Luis",671277,2020,139,105,0.276,0.267,0.009,0.366,0.377,-0.011,0.291,0.296,-0.005
"Díaz, Yandy",650490,2020,138,97,0.307,0.247,0.06,0.386,0.325,0.061,0.367,0.327,0.0399999999999999
"Pederson, Joc",592626,2020,138,87,0.19,0.232,-0.042,0.397,0.445,-0.0479999999999999,0.297,0.335,-0.038
"Smith, Will",669257,2020,137,93,0.289,0.29,-0.001,0.579,0.536,0.0429999999999999,0.411,0.405,0.0059999999999999
"Vogelbach, Daniel",596129,2020,136,82,0.209,0.229,-0.02,0.391,0.411,-0.0199999999999999,0.317,0.335,-0.018
"Kipnis, Jason",543401,2020,135,75,0.237,0.18,0.0569999999999999,0.404,0.332,0.072,0.326,0.282,0.044
"Gyorko, Jedd",576397,2020,135,81,0.248,0.249,-0.001,0.504,0.505,-0.001,0.351,0.357,-0.006
"Romine, Austin",519222,2020,135,84,0.238,0.207,0.031,0.323,0.296,0.027,0.253,0.231,0.0219999999999999
"Buxton, Byron",621439,2020,135,96,0.254,0.249,0.005,0.577,0.548,0.0289999999999999,0.345,0.335,0.0099999999999999
"Taveras, Leody",665750,2020,134,77,0.227,0.232,-0.005,0.395,0.375,0.02,0.307,0.305,0.002
"Hays, Austin",669720,2020,134,99,0.279,0.245,0.034,0.393,0.355,0.038,0.315,0.292,0.023
"Cooper, Garrett",643265,2020,133,89,0.283,0.303,-0.02,0.5,0.518,-0.018,0.365,0.383,-0.018
"Adell, Jo",666176,2020,132,69,0.161,0.174,-0.0129999999999999,0.266,0.289,-0.0229999999999999,0.212,0.229,-0.017
"Smoak, Justin",475253,2020,132,78,0.176,0.187,-0.011,0.361,0.327,0.0339999999999999,0.265,0.26,0.005
"O'Hearn, Ryan",656811,2020,132,77,0.195,0.234,-0.039,0.301,0.389,-0.088,0.269,0.32,-0.0509999999999999
"Murphy, Daniel",502517,2020,132,103,0.236,0.238,-0.002,0.333,0.345,-0.0119999999999999,0.259,0.267,-0.008
"Kemp, Matt",461314,2020,132,76,0.239,0.226,0.0129999999999999,0.419,0.43,-0.011,0.322,0.321,0.001
"Giménez, Andrés",665926,2020,132,91,0.263,0.245,0.018,0.398,0.358,0.04,0.321,0.303,0.018
"Caratini, Victor",605170,2020,132,85,0.241,0.216,0.0249999999999999,0.328,0.318,0.01,0.297,0.285,0.012
"Inciarte, Ender",542255,2020,131,94,0.19,0.211,-0.0209999999999999,0.25,0.261,-0.011,0.233,0.253,-0.0199999999999999
"Suzuki, Kurt",435559,2020,129,95,0.27,0.243,0.027,0.396,0.348,0.048,0.326,0.308,0.018
"Kelly, Carson",608348,2020,129,93,0.221,0.222,-0.001,0.385,0.355,0.03,0.279,0.27,0.009
"Sogard, Eric",519299,2020,128,96,0.209,0.256,-0.047,0.278,0.312,-0.0339999999999999,0.254,0.29,-0.0359999999999999
"Long Jr., Shed",643418,2020,128,80,0.171,0.175,-0.0039999999999999,0.291,0.304,-0.013,0.238,0.248,-0.01
"Bichette, Bo",666182,2020,128,96,0.301,0.288,0.013,0.512,0.528,-0.016,0.353,0.355,-0.002
"Camargo, Johan",622666,2020,127,85,0.2,0.184,0.016,0.367,0.316,0.0509999999999999,0.262,0.24,0.022
"Choo, Shin-Soo",425783,2020,127,79,0.236,0.254,-0.018,0.4,0.455,-0.0549999999999999,0.312,0.34,-0.028
"Gamel, Ben",592325,2020,127,75,0.237,0.267,-0.03,0.404,0.407,-0.0029999999999999,0.313,0.33,-0.017
"Simmons, Andrelton",592743,2020,127,102,0.297,0.238,0.059,0.356,0.281,0.0749999999999999,0.313,0.262,0.0509999999999999
"Tellez, Rowdy",642133,2020,127,95,0.283,0.283,0.0,0.54,0.508,0.032,0.369,0.368,0.001
"Narváez, Omar",553882,2020,126,69,0.176,0.172,0.004,0.269,0.294,-0.0249999999999999,0.262,0.269,-0.007
"Hoerner, Nico",663538,2020,126,86,0.222,0.243,-0.0209999999999999,0.259,0.315,-0.0559999999999999,0.265,0.297,-0.0319999999999999
"Pham, Tommy",502054,2020,125,82,0.211,0.257,-0.046,0.312,0.45,-0.138,0.284,0.353,-0.069
"Bader, Harrison",664056,2020,125,67,0.226,0.196,0.03,0.443,0.418,0.025,0.337,0.324,0.013
"Kingery, Scott",664068,2020,124,79,0.159,0.221,-0.062,0.283,0.404,-0.121,0.227,0.302,-0.0749999999999999
"Albies, Ozzie",645277,2020,124,88,0.271,0.234,0.037,0.466,0.411,0.055,0.329,0.294,0.035
"Cave, Jake",595909,2020,123,69,0.221,0.213,0.008,0.389,0.332,0.0569999999999999,0.293,0.272,0.0209999999999999
"Kieboom, Carter",666198,2020,122,67,0.202,0.18,0.022,0.212,0.22,-0.008,0.275,0.274,0.001
"Arraez, Luis",650333,2020,121,102,0.321,0.31,0.011,0.402,0.453,-0.0509999999999999,0.335,0.357,-0.0219999999999999
"Sisco, Chance",642082,2020,121,57,0.214,0.194,0.0199999999999999,0.378,0.376,0.002,0.335,0.327,0.008
"Peraza, José",606299,2020,120,94,0.225,0.241,-0.0159999999999999,0.342,0.36,-0.0179999999999999,0.27,0.291,-0.0209999999999999
"Urías, Luis",649966,2020,120,77,0.239,0.225,0.0139999999999999,0.294,0.292,0.002,0.273,0.27,0.003
"DeShields, Delino",592261,2020,120,82,0.252,0.225,0.0269999999999999,0.318,0.303,0.015,0.28,0.267,0.013
"Carlson, Dylan",666185,2020,119,76,0.2,0.245,-0.0449999999999999,0.364,0.441,-0.077,0.264,0.314,-0.0499999999999999
"Gomes, Yan",543228,2020,119,90,0.284,0.283,0.001,0.468,0.462,0.006,0.332,0.338,-0.006
"Tucker, Cole",657061,2020,116,80,0.22,0.192,0.0279999999999999,0.275,0.253,0.022,0.233,0.215,0.018
"Quinn, Roman",596451,2020,116,70,0.213,0.21,0.003,0.315,0.282,0.033,0.254,0.245,0.009
"Marmolejos, José",592530,2020,115,75,0.206,0.234,-0.028,0.411,0.449,-0.038,0.287,0.317,-0.03
"Varsho, Daulton",662139,2020,115,68,0.188,0.196,-0.008,0.366,0.347,0.019,0.287,0.288,-0.001
"Hilliard, Sam",656541,2020,114,63,0.21,0.193,0.0169999999999999,0.438,0.345,0.093,0.301,0.266,0.0349999999999999
"Mendick, Danny",664901,2020,114,83,0.243,0.222,0.0209999999999999,0.383,0.311,0.072,0.285,0.257,0.0279999999999999
"Kemp, Tony",643393,2020,114,82,0.247,0.256,-0.009,0.301,0.349,-0.0479999999999999,0.307,0.329,-0.022
"Judge, Aaron",592450,2020,114,69,0.257,0.265,-0.008,0.554,0.545,0.009,0.375,0.378,-0.003
"Brinson, Lewis",621446,2020,112,76,0.226,0.247,-0.0209999999999999,0.368,0.39,-0.022,0.275,0.296,-0.0209999999999999
"Stewart, DJ",621466,2020,112,52,0.193,0.192,0.001,0.455,0.392,0.063,0.353,0.336,0.0169999999999999
"McCann, James",543510,2020,111,69,0.289,0.256,0.0329999999999999,0.536,0.455,0.081,0.378,0.343,0.0349999999999999
"Tauchman, Mike",643565,2020,111,70,0.242,0.248,-0.006,0.305,0.319,-0.014,0.286,0.296,-0.01
"Bart, Joey",663698,2020,111,62,0.233,0.2,0.033,0.32,0.292,0.028,0.271,0.248,0.023
"Andrus, Elvis",462101,2020,111,88,0.194,0.234,-0.04,0.33,0.389,-0.059,0.255,0.295,-0.0399999999999999
"Barnhart, Tucker",571466,2020,110,70,0.204,0.226,-0.022,0.388,0.408,-0.0199999999999999,0.296,0.315,-0.019
"Pérez, Roberto",547379,2020,110,59,0.165,0.198,-0.033,0.216,0.281,-0.065,0.228,0.267,-0.039
"Wolters, Tony",547172,2020,109,72,0.23,0.265,-0.035,0.27,0.346,-0.0759999999999999,0.249,0.294,-0.0449999999999999
"Madrigal, Nick",663611,2020,109,96,0.34,0.302,0.038,0.369,0.355,0.014,0.332,0.314,0.018
"Paredes, Isaac",670623,2020,108,76,0.22,0.212,0.008,0.29,0.273,0.0169999999999999,0.255,0.247,0.008
"Walsh, Jared",665120,2020,108,87,0.293,0.272,0.0209999999999999,0.646,0.531,0.1149999999999999,0.393,0.355,0.038
"Calhoun, Willie",641432,2020,108,85,0.19,0.194,-0.004,0.26,0.271,-0.011,0.217,0.234,-0.017
"Jones, JaCoby",592444,2020,108,64,0.268,0.24,0.028,0.515,0.425,0.09,0.358,0.321,0.0369999999999999
"Holt, Brock",571788,2020,106,72,0.211,0.22,-0.009,0.274,0.286,-0.0119999999999999,0.253,0.265,-0.012
"Rengifo, Luis",650859,2020,106,66,0.156,0.184,-0.0279999999999999,0.2,0.252,-0.0519999999999999,0.227,0.259,-0.032
"Stassi, Max",545358,2020,105,72,0.278,0.27,0.008,0.533,0.567,-0.0339999999999999,0.37,0.39,-0.02
"Wade, Tyler",642180,2020,105,68,0.17,0.242,-0.0719999999999999,0.307,0.326,-0.019,0.271,0.31,-0.0389999999999999
"Slater, Austin",596103,2020,104,64,0.282,0.303,-0.021,0.506,0.54,-0.034,0.395,0.416,-0.0209999999999999
"Barnes, Austin",605131,2020,104,65,0.244,0.193,0.0509999999999999,0.314,0.279,0.0349999999999999,0.306,0.274,0.0319999999999999
"Naylor, Josh",647304,2020,104,85,0.247,0.275,-0.028,0.33,0.383,-0.0529999999999999,0.274,0.309,-0.0349999999999999
"Bruce, Jay",457803,2020,103,72,0.198,0.237,-0.0389999999999999,0.469,0.472,-0.003,0.297,0.322,-0.025
"Fuentes, Joshua",658069,2020,103,71,0.306,0.254,0.0519999999999999,0.439,0.341,0.0979999999999999,0.323,0.27,0.0529999999999999
"Donaldson, Josh",518626,2020,102,58,0.222,0.213,0.009,0.469,0.418,0.0509999999999999,0.362,0.347,0.015
"Ward, Taylor",621493,2020,102,66,0.277,0.25,0.027,0.383,0.396,-0.013,0.314,0.309,0.005
"Gosselin, Phil",594838,2020,102,65,0.25,0.238,0.012,0.402,0.359,0.043,0.313,0.295,0.018
"Olivares, Edward",658668,2020,101,72,0.24,0.26,-0.02,0.375,0.366,0.009,0.275,0.286,-0.0109999999999999
"Maybin, Cameron",457727,2020,101,68,0.247,0.241,0.006,0.387,0.376,0.011,0.302,0.298,0.004
"Adrianza, Ehire",501303,2020,101,66,0.191,0.204,-0.0129999999999999,0.27,0.312,-0.0419999999999999,0.257,0.279,-0.022
"Fowler, Dexter",451594,2020,101,62,0.233,0.214,0.019,0.389,0.351,0.038,0.31,0.292,0.018
"Kendrick, Howie",435062,2020,100,76,0.275,0.282,-0.0069999999999999,0.385,0.45,-0.065,0.298,0.332,-0.034
"Alfaro, Jorge",595751,2020,100,57,0.226,0.22,0.006,0.344,0.379,-0.035,0.271,0.283,-0.0119999999999999
"Ruf, Darin",573131,2020,100,64,0.276,0.253,0.023,0.517,0.458,0.059,0.379,0.353,0.026
"Lamb, Jake",571875,2020,99,63,0.193,0.237,-0.0439999999999999,0.352,0.427,-0.075,0.281,0.328,-0.0469999999999999
"Dahl, David",621311,2020,99,66,0.183,0.202,-0.019,0.247,0.289,-0.0419999999999999,0.208,0.234,-0.026
"Stewart, Christin",621514,2020,99,61,0.167,0.208,-0.0409999999999999,0.3,0.365,-0.065,0.23,0.274,-0.044
"Davis, Khris",501981,2020,99,60,0.2,0.221,-0.0209999999999999,0.329,0.407,-0.0779999999999999,0.284,0.32,-0.036
"Taylor, Michael A.",572191,2020,99,65,0.196,0.229,-0.033,0.424,0.48,-0.0559999999999999,0.287,0.325,-0.038
"Martínez, José A.",500874,2020,98,61,0.182,0.218,-0.036,0.295,0.356,-0.061,0.248,0.288,-0.0399999999999999
"Brosseau, Mike",670712,2020,98,56,0.302,0.226,0.0759999999999999,0.558,0.42,0.138,0.394,0.318,0.076
"Toro, Abraham",647351,2020,97,64,0.149,0.22,-0.071,0.276,0.326,-0.0499999999999999,0.234,0.284,-0.0499999999999999
"Hayes, Ke'Bryan",663647,2020,95,65,0.376,0.291,0.085,0.682,0.486,0.196,0.464,0.362,0.102
"Bonifacio, Jorge",593528,2020,94,61,0.221,0.203,0.0179999999999999,0.326,0.301,0.025,0.266,0.255,0.011
"Stanton, Giancarlo",519317,2020,94,49,0.25,0.29,-0.0399999999999999,0.5,0.534,-0.034,0.379,0.409,-0.0299999999999999
"Sandoval, Pablo",467055,2020,94,66,0.214,0.236,-0.0219999999999999,0.262,0.347,-0.0849999999999999,0.252,0.292,-0.0399999999999999
"Mercado, Óscar",640458,2020,93,61,0.128,0.157,-0.0289999999999999,0.174,0.227,-0.053,0.159,0.193,-0.034
"Casali, Curt",592200,2020,93,47,0.224,0.185,0.039,0.5,0.341,0.1589999999999999,0.372,0.308,0.064
"Pérez, Michael",605421,2020,93,58,0.167,0.231,-0.064,0.238,0.404,-0.166,0.217,0.303,-0.086
"Engel, Adam",641553,2020,93,69,0.295,0.259,0.0359999999999999,0.477,0.385,0.0919999999999999,0.347,0.3,0.0469999999999999
"Haseley, Adam",656514,2020,92,66,0.278,0.267,0.011,0.342,0.34,0.002,0.305,0.303,0.002
"Dalbec, Bobby",666915,2020,92,41,0.263,0.199,0.064,0.6,0.532,0.0679999999999999,0.4,0.351,0.049
"Castro, Jason",488771,2020,92,47,0.188,0.237,-0.0489999999999999,0.375,0.485,-0.1099999999999999,0.294,0.352,-0.0579999999999999
"Luplow, Jordan",656669,2020,92,60,0.192,0.199,-0.007,0.359,0.362,-0.003,0.293,0.3,-0.007
"Harrison, Josh",543281,2020,91,69,0.278,0.302,-0.0239999999999999,0.418,0.454,-0.036,0.335,0.362,-0.0269999999999999
"Ervin, Phillip",640447,2020,89,52,0.149,0.166,-0.017,0.189,0.198,-0.009,0.239,0.251,-0.012
"Knapp, Andrew",595284,2020,89,54,0.278,0.264,0.014,0.444,0.415,0.029,0.372,0.366,0.006
"Plawecki, Kevin",608700,2020,89,68,0.341,0.269,0.072,0.463,0.386,0.077,0.373,0.315,0.0579999999999999
"Guzmán, Ronald",608597,2020,86,54,0.244,0.237,0.007,0.436,0.419,0.017,0.323,0.318,0.005
"Straw, Myles",664702,2020,86,60,0.207,0.222,-0.015,0.256,0.322,-0.066,0.223,0.255,-0.032
"McBroom, Ryan",643436,2020,85,51,0.247,0.215,0.032,0.506,0.455,0.0509999999999999,0.33,0.3,0.03
"Santana, Domingo",570267,2020,84,45,0.157,0.193,-0.036,0.286,0.345,-0.059,0.271,0.307,-0.0359999999999999
"Zunino, Mike",572287,2020,84,38,0.147,0.159,-0.012,0.36,0.418,-0.0579999999999999,0.261,0.288,-0.0269999999999999
"Ford, Mike",645801,2020,84,59,0.135,0.231,-0.096,0.27,0.393,-0.123,0.224,0.311,-0.087
"Trevino, Jose",624431,2020,83,64,0.25,0.244,0.006,0.434,0.447,-0.013,0.3,0.319,-0.019
"Hedges, Austin",595978,2020,83,52,0.145,0.204,-0.059,0.29,0.33,-0.04,0.232,0.277,-0.045
"Rios, Edwin",621458,2020,83,59,0.25,0.282,-0.0319999999999999,0.645,0.631,0.014,0.385,0.397,-0.012
"Strange-Gordon, Dee",543829,2020,82,62,0.2,0.232,-0.032,0.213,0.266,-0.053,0.226,0.262,-0.036
"Osuna, José",591741,2020,82,62,0.205,0.266,-0.061,0.397,0.472,-0.0749999999999999,0.273,0.33,-0.0569999999999999
"Locastro, Tim",641796,2020,82,56,0.29,0.271,0.0189999999999999,0.464,0.377,0.087,0.376,0.344,0.032
"Chirinos, Robinson",455139,2020,82,54,0.162,0.168,-0.006,0.243,0.257,-0.014,0.216,0.231,-0.015
"Vogt, Stephen",519390,2020,81,55,0.167,0.181,-0.0139999999999999,0.278,0.309,-0.0309999999999999,0.235,0.257,-0.022
"León, Sandy",506702,2020,81,45,0.136,0.181,-0.0449999999999999,0.242,0.314,-0.072,0.259,0.301,-0.0419999999999999
"Garver, Mitch",641598,2020,81,36,0.167,0.17,-0.003,0.264,0.278,-0.014,0.232,0.24,-0.0079999999999999
"Flowers, Tyler",452095,2020,80,35,0.217,0.189,0.0279999999999999,0.348,0.322,0.0259999999999999,0.303,0.282,0.021
"Araúz, Jonathan",660620,2020,80,51,0.25,0.292,-0.0419999999999999,0.319,0.357,-0.0379999999999999,0.291,0.325,-0.034
"VanMeter, Josh",642165,2020,79,46,0.129,0.213,-0.0839999999999999,0.257,0.35,-0.0929999999999999,0.222,0.294,-0.0719999999999999
"Torrens, Luis",620443,2020,78,56,0.257,0.26,-0.003,0.371,0.393,-0.022,0.307,0.318,-0.011
"Senzel, Nick",669222,2020,78,56,0.186,0.234,-0.048,0.357,0.384,-0.027,0.26,0.294,-0.0339999999999999
"Tejeda, Anderson",660731,2020,77,45,0.253,0.193,0.06,0.453,0.38,0.073,0.306,0.252,0.0539999999999999
"Velazquez, Andrew",623205,2020,77,44,0.159,0.155,0.004,0.206,0.234,-0.028,0.231,0.242,-0.0109999999999999
"Lowe, Nathaniel",663993,2020,76,39,0.224,0.23,-0.006,0.433,0.377,0.0559999999999999,0.314,0.3,0.014
"Arozarena, Randy",668227,2020,76,43,0.281,0.248,0.033,0.641,0.49,0.151,0.422,0.365,0.0569999999999999
"Dietrich, Derek",518618,2020,75,40,0.197,0.239,-0.0419999999999999,0.459,0.476,-0.0169999999999999,0.351,0.376,-0.025
"Díaz, Elias",553869,2020,73,53,0.235,0.261,-0.026,0.353,0.396,-0.043,0.281,0.309,-0.0279999999999999
"Smith Jr., Dwight",596105,2020,72,45,0.222,0.196,0.0259999999999999,0.365,0.308,0.0569999999999999,0.289,0.263,0.0259999999999999
"Machín, Vimael",605353,2020,71,53,0.206,0.29,-0.0839999999999999,0.238,0.391,-0.153,0.25,0.338,-0.088
"Garcia, Greg",594824,2020,71,46,0.2,0.194,0.006,0.25,0.228,0.0219999999999999,0.243,0.239,0.004
"Farmer, Kyle",571657,2020,70,51,0.266,0.283,-0.0169999999999999,0.313,0.45,-0.137,0.29,0.347,-0.0569999999999999
"Rojas, Josh",668942,2020,70,47,0.18,0.213,-0.033,0.18,0.289,-0.1089999999999999,0.209,0.272,-0.063
"Riddle, JT",595375,2020,69,54,0.149,0.214,-0.065,0.224,0.345,-0.1209999999999999,0.174,0.253,-0.079
"Lux, Gavin",666158,2020,69,44,0.175,0.19,-0.015,0.349,0.329,0.0199999999999999,0.259,0.262,-0.003
"Mathis, Jeff",425772,2020,68,39,0.161,0.204,-0.0429999999999999,0.355,0.359,-0.004,0.245,0.281,-0.036
"Barrero, José",676480,2020,68,41,0.194,0.212,-0.0179999999999999,0.194,0.286,-0.0919999999999999,0.179,0.223,-0.044
"Guillorme, Luis",641645,2020,68,41,0.333,0.247,0.086,0.439,0.337,0.1019999999999999,0.381,0.317,0.064
"Espinal, Santiago",669289,2020,66,46,0.267,0.246,0.021,0.333,0.345,-0.0119999999999999,0.282,0.283,-0.001
"Dyson, Jarrod",502481,2020,66,51,0.18,0.207,-0.0269999999999999,0.18,0.238,-0.0579999999999999,0.192,0.229,-0.037
"Andujar, Miguel",609280,2020,65,53,0.242,0.228,0.0139999999999999,0.355,0.345,0.01,0.274,0.269,0.005
"Starling, Bubba",605490,2020,64,33,0.169,0.191,-0.0219999999999999,0.237,0.25,-0.013,0.204,0.223,-0.019
"Tromp, Chadwick",644433,2020,64,43,0.213,0.19,0.0229999999999999,0.426,0.358,0.068,0.264,0.235,0.029
"García, Leury",544725,2020,63,50,0.271,0.261,0.01,0.441,0.45,-0.009,0.326,0.327,-0.001
"Murphy, John Ryan",571974,2020,63,31,0.172,0.215,-0.043,0.207,0.317,-0.11,0.199,0.261,-0.062
"Santana, Danny",542454,2020,63,32,0.145,0.181,-0.036,0.273,0.347,-0.0739999999999999,0.23,0.281,-0.051
"Castro, Starlin",516770,2020,63,47,0.267,0.24,0.027,0.45,0.387,0.063,0.32,0.288,0.032
"Hechavarría, Adeiny",588751,2020,63,47,0.254,0.22,0.034,0.305,0.26,0.0449999999999999,0.271,0.244,0.027
"Cervelli, Francisco",465041,2020,62,39,0.245,0.248,-0.003,0.453,0.447,0.006,0.351,0.353,-0.002
"Chisholm Jr., Jazz",665862,2020,62,37,0.161,0.18,-0.0189999999999999,0.321,0.345,-0.0239999999999999,0.248,0.269,-0.021
"Avila, Alex",488671,2020,62,27,0.184,0.198,-0.014,0.286,0.326,-0.04,0.305,0.324,-0.019
"Jeffers, Ryan",680777,2020,62,36,0.273,0.236,0.037,0.436,0.486,-0.0499999999999999,0.346,0.349,-0.003
"Peterson, Jace",607054,2020,61,26,0.2,0.181,0.019,0.356,0.353,0.003,0.344,0.343,0.0009999999999999
"Pinder, Chad",640461,2020,61,43,0.232,0.242,-0.0099999999999999,0.393,0.451,-0.0579999999999999,0.299,0.325,-0.026
"Bemboom, Anthony",621532,2020,60,38,0.208,0.198,0.0099999999999999,0.417,0.315,0.1019999999999999,0.324,0.294,0.03
"Gallagher, Cam",595956,2020,60,43,0.283,0.264,0.0189999999999999,0.434,0.315,0.119,0.344,0.297,0.0469999999999999
"Cameron, Daz",663662,2020,59,38,0.193,0.197,-0.004,0.263,0.275,-0.012,0.212,0.22,-0.008
"Díaz, Aledmys",649557,2020,59,46,0.241,0.266,-0.025,0.483,0.382,0.1009999999999999,0.307,0.287,0.02
"Phillips, Brett",621433,2020,59,36,0.196,0.235,-0.0389999999999999,0.392,0.355,0.037,0.304,0.314,-0.01
"Lin, Tzu-Wei",624407,2020,57,38,0.154,0.182,-0.0279999999999999,0.173,0.234,-0.061,0.16,0.198,-0.038
"Jay, Jon",445055,2020,57,41,0.16,0.217,-0.0569999999999999,0.24,0.35,-0.1099999999999999,0.199,0.275,-0.076
"Aquino, Aristides",606157,2020,56,29,0.17,0.207,-0.0369999999999999,0.319,0.341,-0.022,0.285,0.311,-0.026
"Pence, Hunter",452254,2020,56,37,0.096,0.237,-0.141,0.25,0.444,-0.194,0.18,0.318,-0.138
"Greiner, Grayson",606988,2020,55,31,0.118,0.187,-0.069,0.333,0.377,-0.0439999999999999,0.22,0.269,-0.049
"Davis, Chris",448801,2020,55,35,0.115,0.143,-0.0279999999999999,0.173,0.205,-0.032,0.154,0.182,-0.0279999999999999
"Beaty, Matt",607461,2020,54,36,0.22,0.234,-0.014,0.36,0.35,0.01,0.28,0.286,-0.0059999999999999
"Arroyo, Christian",624414,2020,54,39,0.24,0.224,0.0159999999999999,0.44,0.409,0.031,0.315,0.3,0.015
"Vargas, Ildemaro",545121,2020,54,42,0.196,0.202,-0.006,0.314,0.28,0.0339999999999999,0.229,0.228,0.001
"Castro, Harold",605612,2020,54,38,0.347,0.274,0.0729999999999999,0.429,0.406,0.0229999999999999,0.369,0.33,0.0389999999999999
"Haggerty, Sam",664059,2020,54,34,0.26,0.263,-0.003,0.4,0.387,0.013,0.311,0.311,0.0
"Nottingham, Jacob",641924,2020,54,28,0.188,0.193,-0.005,0.458,0.401,0.0569999999999999,0.313,0.3,0.013
"Heineman, Scott",595981,2020,54,41,0.154,0.204,-0.0499999999999999,0.269,0.318,-0.0489999999999999,0.197,0.241,-0.0439999999999999
"Sierra, Magneuris",642423,2020,53,38,0.25,0.237,0.013,0.364,0.287,0.077,0.307,0.296,0.011
"Benintendi, Andrew",643217,2020,52,23,0.103,0.121,-0.018,0.128,0.213,-0.0849999999999999,0.241,0.278,-0.037
"Estrada, Thairo",642731,2020,52,29,0.167,0.199,-0.032,0.229,0.29,-0.0609999999999999,0.212,0.25,-0.038
"Cron, C.J.",543068,2020,52,26,0.19,0.195,-0.005,0.548,0.484,0.064,0.376,0.361,0.015
"White, Eli",642201,2020,52,33,0.188,0.229,-0.041,0.229,0.302,-0.0729999999999999,0.207,0.262,-0.055
"Adams, Matt",571431,2020,51,31,0.184,0.197,-0.013,0.347,0.379,-0.032,0.24,0.258,-0.018
"Harrison, Monte",656509,2020,51,21,0.17,0.147,0.023,0.255,0.295,-0.0399999999999999,0.222,0.226,-0.004
"Heineman, Tyler",623168,2020,50,38,0.19,0.199,-0.009,0.214,0.268,-0.054,0.243,0.267,-0.024
"Zimmer, Bradley",605548,2020,50,24,0.162,0.13,0.032,0.243,0.21,0.033,0.299,0.282,0.017
"Drury, Brandon",592273,2020,49,38,0.152,0.241,-0.089,0.174,0.344,-0.1699999999999999,0.162,0.267,-0.105
"Wallach, Chad",595453,2020,48,33,0.227,0.205,0.022,0.364,0.348,0.016,0.278,0.262,0.016
"Higashioka, Kyle",543309,2020,48,37,0.25,0.237,0.013,0.521,0.513,0.008,0.319,0.312,0.007
"Mayfield, Jack",608686,2020,47,30,0.19,0.169,0.0209999999999999,0.214,0.226,-0.012,0.207,0.211,-0.004
"Smith, Mallex",605480,2020,47,32,0.133,0.163,-0.03,0.178,0.193,-0.015,0.158,0.181,-0.0229999999999999
"Davidson, Matt",571602,2020,47,30,0.163,0.235,-0.0719999999999999,0.395,0.499,-0.1039999999999999,0.268,0.339,-0.071
"Stevenson, Andrew",664057,2020,47,30,0.366,0.288,0.078,0.732,0.459,0.2729999999999999,0.485,0.368,0.1169999999999999
"Garneau, Dustin",572863,2020,46,25,0.158,0.162,-0.004,0.289,0.336,-0.047,0.256,0.273,-0.017
"McGuire, Reese",624512,2020,45,34,0.073,0.118,-0.045,0.146,0.166,-0.02,0.091,0.126,-0.035
"Evans, Phillip",595943,2020,45,32,0.359,0.265,0.0939999999999999,0.487,0.372,0.1149999999999999,0.409,0.331,0.0779999999999999
"Muñoz, Yairo",622168,2020,45,34,0.333,0.276,0.0569999999999999,0.511,0.403,0.1079999999999999,0.358,0.29,0.068
"Piña, Manny",444489,2020,45,28,0.231,0.286,-0.0549999999999999,0.41,0.473,-0.063,0.328,0.374,-0.0459999999999999
"Smith, Pavin",656976,2020,44,31,0.27,0.285,-0.0149999999999999,0.405,0.431,-0.0259999999999999,0.32,0.353,-0.0329999999999999
"Odom, Joseph",641929,2020,44,20,0.128,0.119,0.009,0.128,0.168,-0.04,0.168,0.178,-0.0099999999999999
"Owings, Chris",572008,2020,44,30,0.268,0.207,0.061,0.439,0.307,0.132,0.326,0.253,0.073
"Wade Jr., LaMonte",664774,2020,44,30,0.231,0.206,0.025,0.308,0.277,0.0309999999999999,0.285,0.266,0.0189999999999999
"Butera, Drew",460077,2020,43,30,0.154,0.122,0.032,0.205,0.168,0.0369999999999999,0.176,0.152,0.0239999999999999
"Freeman, Mike",502273,2020,43,28,0.237,0.21,0.0269999999999999,0.316,0.269,0.0469999999999999,0.275,0.254,0.021
"Cordero, Franchy",614173,2020,42,34,0.211,0.34,-0.129,0.447,0.627,-0.18,0.312,0.438,-0.126
"Mejía, Francisco",642336,2020,42,30,0.077,0.147,-0.0699999999999999,0.179,0.211,-0.032,0.149,0.193,-0.044
"Ravelo, Rangel",592660,2020,41,31,0.171,0.2,-0.0289999999999999,0.286,0.306,-0.02,0.233,0.27,-0.037
"Heim, Jonah",641680,2020,41,35,0.211,0.245,-0.034,0.211,0.379,-0.168,0.223,0.299,-0.0759999999999999
"Taylor, Tyrone",621438,2020,41,30,0.237,0.27,-0.033,0.5,0.539,-0.039,0.334,0.365,-0.0309999999999999
