"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"Pinder, Chad",640461,2022,379,246,0.235,0.234,0.0009999999999999,0.385,0.385,0.0,0.281,0.28,0.001
"García Jr., Luis",671277,2022,377,281,0.275,0.256,0.019,0.408,0.416,-0.008,0.303,0.305,-0.002
"Grandal, Yasmani",518735,2022,376,250,0.202,0.213,-0.0109999999999999,0.269,0.323,-0.0539999999999999,0.263,0.288,-0.0249999999999999
"Contreras, William",661388,2022,376,232,0.278,0.24,0.038,0.506,0.486,0.02,0.37,0.346,0.024
"Votto, Joey",458015,2022,376,225,0.205,0.217,-0.012,0.37,0.409,-0.0389999999999999,0.31,0.327,-0.017
"Stassi, Max",545358,2022,375,223,0.18,0.177,0.003,0.303,0.333,-0.03,0.258,0.267,-0.009
"Suwinski, Jack",669261,2022,372,213,0.202,0.206,-0.0039999999999999,0.411,0.416,-0.005,0.311,0.313,-0.002
"Wendle, Joey",621563,2022,371,301,0.259,0.25,0.009,0.36,0.344,0.016,0.289,0.28,0.0089999999999999
"Ortega, Rafael",542364,2022,371,250,0.241,0.246,-0.005,0.358,0.365,-0.007,0.305,0.318,-0.013
"Bradley Jr., Jackie",598265,2022,370,269,0.203,0.222,-0.0189999999999999,0.311,0.344,-0.0329999999999999,0.252,0.272,-0.02
"Davis, J.D.",605204,2022,365,198,0.248,0.239,0.009,0.418,0.481,-0.063,0.333,0.352,-0.0189999999999999
"Margot, Manuel",622534,2022,363,269,0.274,0.264,0.01,0.375,0.363,0.012,0.308,0.301,0.007
"Cruz, Oneil",665833,2022,361,206,0.233,0.217,0.016,0.45,0.417,0.033,0.32,0.303,0.017
"Rivera, Emmanuel",656896,2022,359,248,0.233,0.234,-0.001,0.409,0.418,-0.009,0.306,0.309,-0.003
"Vierling, Matt",663837,2022,357,261,0.246,0.273,-0.027,0.351,0.409,-0.0579999999999999,0.285,0.325,-0.04
"De La Cruz, Bryan",650559,2022,355,243,0.252,0.285,-0.0329999999999999,0.432,0.516,-0.084,0.313,0.36,-0.0469999999999999
"McCarthy, Jake",664983,2022,354,249,0.283,0.253,0.0299999999999999,0.427,0.374,0.0529999999999999,0.337,0.305,0.032
"Kelly, Carson",608348,2022,354,250,0.211,0.225,-0.014,0.334,0.362,-0.0279999999999999,0.275,0.293,-0.0179999999999999
"Dalbec, Bobby",666915,2022,353,203,0.215,0.216,-0.001,0.369,0.398,-0.029,0.287,0.302,-0.015
"Trevino, Jose",624431,2022,353,274,0.248,0.235,0.013,0.388,0.368,0.02,0.293,0.28,0.0129999999999999
"Toro, Abraham",647351,2022,352,263,0.185,0.225,-0.04,0.324,0.376,-0.0519999999999999,0.246,0.284,-0.0379999999999999
"Haase, Eric",606992,2022,351,229,0.254,0.238,0.016,0.443,0.412,0.031,0.322,0.304,0.018
"Pujols, Albert",405395,2022,351,258,0.27,0.26,0.01,0.55,0.517,0.033,0.38,0.367,0.013
"Anderson, Tim",641313,2022,351,277,0.301,0.298,0.003,0.395,0.45,-0.0549999999999999,0.323,0.342,-0.019
"González, Luis",670768,2022,350,241,0.251,0.217,0.034,0.357,0.314,0.0429999999999999,0.299,0.272,0.0269999999999999
"Velazquez, Andrew",623205,2022,349,212,0.196,0.203,-0.007,0.304,0.331,-0.027,0.239,0.253,-0.014
"Celestino, Gilberto",665482,2022,347,236,0.238,0.222,0.0159999999999999,0.302,0.303,-0.001,0.28,0.275,0.005
"Nootbaar, Lars",663457,2022,347,224,0.228,0.246,-0.0179999999999999,0.448,0.432,0.016,0.342,0.352,-0.0099999999999999
"Franco, Wander",677551,2022,344,285,0.277,0.288,-0.0109999999999999,0.417,0.429,-0.012,0.323,0.339,-0.016
"Sánchez, Jesús",660821,2022,343,222,0.214,0.22,-0.006,0.403,0.39,0.013,0.298,0.296,0.002
"Taveras, Leody",665750,2022,341,230,0.261,0.226,0.035,0.366,0.325,0.0409999999999999,0.297,0.269,0.0279999999999999
"Hedges, Austin",595978,2022,338,229,0.163,0.181,-0.0179999999999999,0.248,0.272,-0.024,0.225,0.242,-0.0169999999999999
"Reyes, Victor",622682,2022,336,242,0.254,0.261,-0.007,0.362,0.382,-0.02,0.284,0.297,-0.013
"Guillorme, Luis",641645,2022,335,253,0.273,0.254,0.019,0.34,0.344,-0.0039999999999999,0.311,0.304,0.007
"Naquin, Tyler",571980,2022,334,218,0.229,0.248,-0.0189999999999999,0.423,0.456,-0.033,0.303,0.325,-0.022
"Bethancourt, Christian",542194,2022,333,239,0.252,0.251,0.001,0.409,0.46,-0.051,0.301,0.319,-0.018
"Peterson, Jace",607054,2022,328,208,0.236,0.233,0.0029999999999999,0.382,0.383,-0.001,0.306,0.307,-0.001
"Jiménez, Eloy",650391,2022,327,224,0.295,0.264,0.0309999999999999,0.5,0.534,-0.034,0.37,0.37,0.0
"Díaz, Aledmys",649557,2022,327,254,0.243,0.26,-0.017,0.403,0.405,-0.002,0.301,0.31,-0.009
"Hernandez, Yadiel",628450,2022,327,233,0.269,0.245,0.024,0.41,0.423,-0.013,0.315,0.315,0.0
"Allen, Nick",669397,2022,326,242,0.207,0.213,-0.006,0.291,0.278,0.0129999999999999,0.245,0.244,0.001
"Slater, Austin",596103,2022,325,190,0.264,0.254,0.01,0.408,0.438,-0.03,0.344,0.351,-0.007
"Siri, Jose",642350,2022,325,194,0.213,0.207,0.006,0.339,0.337,0.002,0.268,0.266,0.002
"García, Leury",544725,2022,315,240,0.21,0.235,-0.0249999999999999,0.267,0.34,-0.073,0.221,0.264,-0.043
"Duvall, Adam",594807,2022,315,188,0.213,0.207,0.006,0.401,0.408,-0.0069999999999999,0.295,0.296,-0.001
"Caratini, Victor",605170,2022,314,207,0.199,0.232,-0.033,0.342,0.358,-0.0159999999999999,0.289,0.311,-0.022
"Gorman, Nolan",669357,2022,313,180,0.226,0.237,-0.0109999999999999,0.42,0.493,-0.073,0.316,0.345,-0.0289999999999999
"Nido, Tomás",621512,2022,313,222,0.239,0.235,0.004,0.324,0.383,-0.059,0.265,0.285,-0.0199999999999999
"Bader, Harrison",664056,2022,313,232,0.25,0.232,0.0179999999999999,0.356,0.333,0.0229999999999999,0.286,0.272,0.0139999999999999
"Newman, Kevin",621028,2022,309,243,0.274,0.26,0.014,0.372,0.34,0.0319999999999999,0.303,0.287,0.016
"Barnhart, Tucker",571466,2022,308,208,0.221,0.2,0.0209999999999999,0.267,0.268,-0.001,0.253,0.244,0.009
"Soler, Jorge",624585,2022,306,181,0.207,0.225,-0.018,0.4,0.449,-0.0489999999999999,0.305,0.329,-0.024
"Solano, Donovan",456781,2022,304,219,0.284,0.263,0.0209999999999999,0.385,0.406,-0.021,0.319,0.317,0.002
"Biggio, Cavan",624415,2022,303,174,0.202,0.192,0.01,0.35,0.332,0.0179999999999999,0.302,0.291,0.011
"Abrams, CJ",682928,2022,302,238,0.246,0.244,0.002,0.324,0.327,-0.003,0.267,0.272,-0.005
"Arroyo, Christian",624414,2022,300,235,0.286,0.291,-0.005,0.414,0.438,-0.024,0.319,0.332,-0.013
"Mejía, Francisco",642336,2022,299,225,0.242,0.24,0.002,0.381,0.339,0.0419999999999999,0.279,0.263,0.016
"Belt, Brandon",474832,2022,298,174,0.213,0.212,0.001,0.35,0.427,-0.077,0.303,0.328,-0.025
"Longoria, Evan",446334,2022,298,186,0.244,0.233,0.0109999999999999,0.451,0.461,-0.01,0.33,0.33,0.0
"Pasquantino, Vinnie",686469,2022,298,226,0.295,0.289,0.006,0.45,0.495,-0.0449999999999999,0.365,0.379,-0.014
"Dickerson, Corey",572816,2022,297,235,0.267,0.262,0.005,0.399,0.379,0.02,0.303,0.294,0.009
"Narváez, Omar",553882,2022,296,207,0.206,0.205,0.001,0.305,0.301,0.004,0.269,0.269,0.0
"Knizner, Andrew",668800,2022,293,199,0.215,0.216,-0.001,0.3,0.31,-0.01,0.275,0.279,-0.004
"Neuse, Sheldon",641914,2022,293,191,0.214,0.214,0.0,0.288,0.3,-0.012,0.253,0.258,-0.005
"Gomes, Yan",543228,2022,293,235,0.235,0.25,-0.015,0.365,0.384,-0.019,0.271,0.288,-0.0169999999999999
"Schwindel, Frank",643524,2022,292,215,0.229,0.228,0.001,0.358,0.363,-0.005,0.278,0.28,-0.002
"Bart, Joey",663698,2022,291,149,0.215,0.211,0.004,0.364,0.379,-0.015,0.294,0.298,-0.004
"Rivas III, Alfonso",663845,2022,287,167,0.235,0.222,0.0129999999999999,0.307,0.319,-0.012,0.285,0.285,0.0
"Myers, Wil",571976,2022,286,178,0.261,0.222,0.039,0.398,0.379,0.019,0.311,0.289,0.022
"Moustakas, Mike",519058,2022,285,180,0.214,0.195,0.0189999999999999,0.345,0.323,0.0219999999999999,0.286,0.275,0.0109999999999999
"Adell, Jo",666176,2022,285,162,0.224,0.195,0.0289999999999999,0.373,0.32,0.0529999999999999,0.278,0.249,0.029
"Castillo, Diego",660636,2022,283,191,0.206,0.224,-0.018,0.382,0.405,-0.023,0.272,0.296,-0.0239999999999999
"Isbel, Kyle",664728,2022,278,184,0.211,0.22,-0.009,0.34,0.334,0.006,0.265,0.269,-0.004
"Brantley, Michael",488726,2022,277,215,0.288,0.304,-0.016,0.416,0.477,-0.061,0.345,0.374,-0.029
"Smith, Pavin",656976,2022,277,181,0.22,0.212,0.008,0.367,0.38,-0.013,0.294,0.301,-0.007
"Castro, Rodolfo",666801,2022,277,180,0.233,0.214,0.019,0.427,0.375,0.0519999999999999,0.314,0.288,0.026
"Aquino, Aristides",606157,2022,276,158,0.197,0.181,0.016,0.363,0.326,0.0369999999999999,0.267,0.246,0.021
"Cordero, Franchy",614173,2022,275,154,0.219,0.226,-0.007,0.397,0.419,-0.0219999999999999,0.304,0.317,-0.013
"Yepez, Juan",660766,2022,274,196,0.253,0.216,0.037,0.447,0.414,0.033,0.319,0.292,0.027
"Alfaro, Jorge",595751,2022,274,161,0.246,0.236,0.01,0.383,0.411,-0.0279999999999999,0.291,0.298,-0.007
"McGuire, Reese",624512,2022,274,202,0.269,0.234,0.035,0.369,0.335,0.0339999999999999,0.297,0.27,0.0269999999999999
"Reynolds, Matt",608703,2022,272,167,0.246,0.218,0.0279999999999999,0.332,0.328,0.004,0.293,0.282,0.011
"Rosario, Eddie",592696,2022,270,185,0.212,0.2,0.0119999999999999,0.328,0.331,-0.003,0.258,0.254,0.004
"Molina, Yadier",425877,2022,270,223,0.214,0.232,-0.018,0.302,0.345,-0.0429999999999999,0.235,0.26,-0.025
"Albies, Ozzie",645277,2022,269,204,0.247,0.238,0.009,0.409,0.396,0.0129999999999999,0.305,0.299,0.006
"Hiura, Keston",669374,2022,266,124,0.226,0.203,0.0229999999999999,0.449,0.439,0.01,0.334,0.32,0.014
"Lowe, Brandon",664040,2022,266,175,0.221,0.229,-0.008,0.383,0.412,-0.0289999999999999,0.306,0.319,-0.013
"Dubón, Mauricio",643289,2022,265,221,0.214,0.244,-0.03,0.313,0.351,-0.0379999999999999,0.248,0.279,-0.031
"Engel, Adam",641553,2022,260,169,0.224,0.22,0.004,0.31,0.293,0.017,0.256,0.249,0.007
"Pache, Cristian",665506,2022,260,174,0.166,0.228,-0.062,0.241,0.312,-0.071,0.207,0.264,-0.057
"Friedl, TJ",670770,2022,258,191,0.24,0.215,0.0249999999999999,0.436,0.343,0.0929999999999999,0.323,0.286,0.037
"Moore, Dylan",664238,2022,255,132,0.224,0.199,0.0249999999999999,0.385,0.377,0.008,0.338,0.327,0.011
"Thompson, Trayce",572204,2022,255,128,0.256,0.25,0.006,0.507,0.511,-0.004,0.37,0.37,0.0
"Machín, Vimael",605353,2022,253,179,0.22,0.243,-0.0229999999999999,0.287,0.363,-0.076,0.268,0.307,-0.0389999999999999
"Smith, Josh",669701,2022,253,168,0.197,0.224,-0.0269999999999999,0.249,0.326,-0.077,0.262,0.3,-0.0379999999999999
"Wade Jr., LaMonte",664774,2022,251,169,0.207,0.216,-0.009,0.359,0.417,-0.0579999999999999,0.298,0.32,-0.022
"Jansen, Danny",643376,2022,248,176,0.26,0.26,0.0,0.516,0.525,-0.009,0.364,0.368,-0.004
"Higashioka, Kyle",543309,2022,248,183,0.227,0.253,-0.0259999999999999,0.389,0.462,-0.073,0.282,0.321,-0.039
"Duffy, Matt",622110,2022,247,178,0.25,0.236,0.014,0.311,0.349,-0.0379999999999999,0.279,0.286,-0.0069999999999999
"Fraley, Jake",641584,2022,247,164,0.259,0.249,0.01,0.468,0.423,0.045,0.352,0.335,0.0169999999999999
"Haniger, Mitch",571745,2022,247,161,0.246,0.241,0.005,0.429,0.467,-0.038,0.319,0.331,-0.012
"Chisholm Jr., Jazz",665862,2022,241,150,0.254,0.243,0.011,0.535,0.491,0.044,0.365,0.35,0.015
"Miller, Brad",543543,2022,241,153,0.212,0.203,0.0089999999999999,0.32,0.348,-0.0279999999999999,0.263,0.269,-0.006
"Meneses, Joey",608841,2022,240,172,0.324,0.266,0.0579999999999999,0.563,0.478,0.0849999999999999,0.395,0.337,0.0579999999999999
"Fortes, Nick",663743,2022,240,172,0.23,0.249,-0.0189999999999999,0.392,0.418,-0.0259999999999999,0.308,0.325,-0.017
"Bleday, JJ",668709,2022,238,139,0.167,0.185,-0.0179999999999999,0.309,0.328,-0.019,0.266,0.28,-0.014
"DeJong, Paul",657557,2022,237,133,0.157,0.183,-0.0259999999999999,0.286,0.344,-0.0579999999999999,0.241,0.272,-0.031
"Jeffers, Ryan",680777,2022,236,151,0.208,0.217,-0.009,0.363,0.457,-0.094,0.287,0.324,-0.037
"Almora Jr., Albert",546991,2022,235,171,0.223,0.234,-0.011,0.349,0.313,0.0359999999999999,0.279,0.273,0.006
"Luplow, Jordan",656669,2022,234,146,0.176,0.198,-0.022,0.361,0.368,-0.007,0.281,0.292,-0.0109999999999999
"Arcia, Orlando",606115,2022,234,160,0.244,0.252,-0.008,0.416,0.437,-0.021,0.321,0.333,-0.012
"Mitchell, Cal",668751,2022,232,162,0.226,0.236,-0.0099999999999999,0.349,0.376,-0.027,0.281,0.296,-0.0149999999999999
"Gregorius, Didi",544369,2022,232,180,0.21,0.239,-0.0289999999999999,0.304,0.344,-0.0399999999999999,0.251,0.282,-0.0309999999999999
"Higgins, P.J.",664731,2022,229,147,0.229,0.206,0.023,0.383,0.298,0.085,0.306,0.268,0.0379999999999999
"Madrigal, Nick",663611,2022,228,184,0.249,0.257,-0.008,0.282,0.314,-0.032,0.267,0.284,-0.0169999999999999
"Fletcher, David",664058,2022,228,202,0.255,0.286,-0.0309999999999999,0.333,0.345,-0.0119999999999999,0.275,0.295,-0.0199999999999999
"Hampson, Garrett",641658,2022,226,141,0.211,0.203,0.0079999999999999,0.307,0.301,0.006,0.267,0.265,0.002
"Baddoo, Akil",668731,2022,225,137,0.204,0.192,0.0119999999999999,0.269,0.279,-0.01,0.256,0.256,0.0
"Phillips, Brett",621433,2022,225,112,0.144,0.159,-0.015,0.249,0.26,-0.011,0.213,0.226,-0.013
"Alcántara, Sergio",642727,2022,224,154,0.22,0.212,0.008,0.356,0.301,0.0549999999999999,0.269,0.25,0.019
"Duran, Jarren",680776,2022,223,142,0.221,0.22,0.001,0.363,0.367,-0.004,0.284,0.286,-0.002
"Vargas, Ildemaro",545121,2022,222,188,0.263,0.228,0.035,0.392,0.318,0.074,0.302,0.259,0.0429999999999999
"Kiermaier, Kevin",595281,2022,221,145,0.228,0.252,-0.0239999999999999,0.369,0.402,-0.033,0.286,0.31,-0.024
"Duran, Ezequiel",677649,2022,220,154,0.236,0.215,0.0209999999999999,0.365,0.322,0.0429999999999999,0.282,0.257,0.0249999999999999
"Villar, Jonathan",542340,2022,220,146,0.208,0.209,-0.001,0.302,0.291,0.011,0.25,0.251,-0.001
"Chirinos, Robinson",455139,2022,220,130,0.179,0.165,0.0139999999999999,0.287,0.291,-0.004,0.251,0.246,0.005
"Azocar, José",640492,2022,216,160,0.257,0.243,0.014,0.332,0.33,0.002,0.278,0.278,0.0
"Garver, Mitch",641598,2022,215,137,0.207,0.222,-0.015,0.404,0.423,-0.0189999999999999,0.308,0.324,-0.016
"Barnes, Austin",605131,2022,212,145,0.212,0.209,0.003,0.38,0.333,0.0469999999999999,0.315,0.298,0.017
"Gonzalez, Marwin",503556,2022,207,135,0.185,0.215,-0.03,0.321,0.351,-0.0299999999999999,0.257,0.283,-0.0259999999999999
"Velázquez, Nelson",676369,2022,206,120,0.205,0.207,-0.002,0.373,0.415,-0.0419999999999999,0.291,0.307,-0.016
"Maile, Luke",571912,2022,206,130,0.221,0.192,0.0289999999999999,0.326,0.313,0.013,0.281,0.266,0.015
"Zavala, Seby",664874,2022,205,119,0.27,0.209,0.061,0.382,0.346,0.036,0.323,0.29,0.033
"Serven, Brian",661531,2022,205,146,0.203,0.214,-0.0109999999999999,0.332,0.311,0.021,0.263,0.262,0.001
"Haggerty, Sam",664059,2022,201,126,0.256,0.229,0.0269999999999999,0.403,0.336,0.067,0.32,0.285,0.035
"Hummel, Cooper",669450,2022,201,113,0.176,0.211,-0.035,0.307,0.347,-0.0399999999999999,0.262,0.296,-0.0339999999999999
"Hilliard, Sam",656541,2022,200,119,0.184,0.212,-0.0279999999999999,0.264,0.37,-0.1059999999999999,0.251,0.304,-0.0529999999999999
"Lowe, Josh",666139,2022,198,116,0.221,0.209,0.012,0.343,0.343,0.0,0.276,0.271,0.005
"Herrera, Odúbel",546318,2022,197,144,0.238,0.224,0.0139999999999999,0.378,0.353,0.025,0.287,0.272,0.0149999999999999
"La Stella, Tommy",600303,2022,195,153,0.239,0.232,0.0069999999999999,0.35,0.348,0.002,0.277,0.273,0.004
"Massey, Michael",686681,2022,194,131,0.243,0.241,0.002,0.376,0.461,-0.085,0.302,0.334,-0.032
"Rendon, Anthony",543685,2022,193,133,0.229,0.238,-0.0089999999999999,0.38,0.405,-0.025,0.314,0.332,-0.018
"Tsutsugo, Yoshi",660294,2022,193,124,0.171,0.194,-0.0229999999999999,0.229,0.297,-0.0679999999999999,0.221,0.257,-0.036
"VanMeter, Josh",642165,2022,192,128,0.187,0.224,-0.037,0.292,0.351,-0.059,0.251,0.292,-0.0409999999999999
"Vogt, Stephen",519390,2022,191,126,0.161,0.21,-0.0489999999999999,0.321,0.364,-0.0429999999999999,0.249,0.286,-0.0369999999999999
"McCann, James",543510,2022,191,130,0.195,0.237,-0.0419999999999999,0.282,0.429,-0.147,0.243,0.313,-0.07
"Chang, Yu",644374,2022,190,111,0.208,0.207,0.001,0.315,0.364,-0.0489999999999999,0.273,0.288,-0.0149999999999999
"Sosa, Edmundo",624641,2022,190,128,0.227,0.24,-0.0129999999999999,0.369,0.363,0.006,0.282,0.287,-0.005
"Bride, Jonah",681146,2022,187,132,0.204,0.215,-0.011,0.247,0.311,-0.064,0.257,0.285,-0.0279999999999999
"Plawecki, Kevin",608700,2022,186,138,0.22,0.228,-0.008,0.286,0.316,-0.03,0.259,0.275,-0.016
"McKinstry, Zach",656716,2022,185,116,0.199,0.227,-0.0279999999999999,0.361,0.345,0.016,0.28,0.288,-0.0079999999999999
"Montero, Elehuris",660707,2022,185,116,0.233,0.209,0.024,0.432,0.342,0.0899999999999999,0.303,0.258,0.0449999999999999
"Nevin, Tyler",663527,2022,184,114,0.197,0.214,-0.0169999999999999,0.261,0.329,-0.068,0.261,0.293,-0.0319999999999999
"Lowrie, Jed",476704,2022,184,130,0.18,0.195,-0.015,0.263,0.291,-0.0279999999999999,0.23,0.25,-0.0199999999999999
"Burger, Jake",669394,2022,183,114,0.25,0.225,0.0249999999999999,0.458,0.48,-0.0219999999999999,0.327,0.324,0.003
"Stephenson, Tyler",663886,2022,183,121,0.319,0.254,0.065,0.482,0.397,0.0849999999999999,0.37,0.316,0.0539999999999999
"Pratto, Nick",668472,2022,182,96,0.184,0.169,0.0149999999999999,0.386,0.329,0.0569999999999999,0.287,0.269,0.0179999999999999
"Kelenic, Jarred",672284,2022,181,103,0.141,0.172,-0.031,0.313,0.37,-0.0569999999999999,0.238,0.274,-0.036
"Bryant, Kris",592178,2022,181,135,0.306,0.277,0.0289999999999999,0.475,0.436,0.0389999999999999,0.37,0.345,0.025
"Villar, David",681584,2022,181,99,0.231,0.191,0.04,0.455,0.353,0.102,0.344,0.294,0.0499999999999999
"Thompson, Bubba",669352,2022,181,116,0.265,0.179,0.086,0.312,0.248,0.064,0.274,0.212,0.062
"Larnach, Trevor",663616,2022,180,105,0.231,0.222,0.009,0.406,0.447,-0.0409999999999999,0.309,0.322,-0.013
"Clement, Ernie",676391,2022,179,140,0.184,0.24,-0.0559999999999999,0.209,0.347,-0.1379999999999999,0.209,0.286,-0.0769999999999999
"Marcano, Tucupita",672779,2022,177,122,0.206,0.175,0.031,0.306,0.252,0.0539999999999999,0.249,0.217,0.032
"Refsnyder, Rob",608701,2022,177,110,0.307,0.283,0.024,0.497,0.493,0.004,0.381,0.378,0.003
"Wynns, Austin",642851,2022,177,126,0.259,0.217,0.042,0.358,0.317,0.0409999999999999,0.298,0.263,0.0349999999999999
"Cave, Jake",595909,2022,177,117,0.213,0.215,-0.002,0.384,0.427,-0.0429999999999999,0.278,0.296,-0.0179999999999999
"Casali, Curt",592200,2022,176,100,0.203,0.187,0.016,0.331,0.33,0.001,0.295,0.288,0.007
"Díaz, Lewin",650331,2022,174,108,0.169,0.166,0.003,0.287,0.27,0.0169999999999999,0.228,0.223,0.005
"Olivares, Edward",658668,2022,174,126,0.286,0.29,-0.004,0.41,0.448,-0.038,0.326,0.345,-0.0189999999999999
"Barrero, José",676480,2022,174,89,0.152,0.14,0.0119999999999999,0.206,0.218,-0.012,0.183,0.182,0.001
"Heineman, Tyler",623168,2022,174,144,0.217,0.247,-0.03,0.268,0.296,-0.0279999999999999,0.248,0.272,-0.024
"McKenna, Ryan",663630,2022,172,104,0.237,0.208,0.0289999999999999,0.34,0.338,0.002,0.279,0.267,0.012
"Cabrera, Oswaldo",665828,2022,171,112,0.247,0.219,0.0279999999999999,0.429,0.373,0.0559999999999999,0.322,0.29,0.032
"Mazara, Nomar",608577,2022,171,119,0.264,0.249,0.015,0.352,0.369,-0.017,0.297,0.297,0.0
"Leblanc, Charles",641779,2022,169,103,0.263,0.216,0.047,0.404,0.377,0.027,0.318,0.287,0.031
"Delay, Jason",641511,2022,167,106,0.213,0.199,0.0139999999999999,0.271,0.253,0.018,0.243,0.23,0.0129999999999999
"Torrens, Luis",620443,2022,166,103,0.225,0.239,-0.0139999999999999,0.298,0.354,-0.0559999999999999,0.261,0.293,-0.0319999999999999
"Camargo, Johan",622666,2022,166,116,0.237,0.224,0.0129999999999999,0.316,0.314,0.002,0.276,0.269,0.007
"Wade, Tyler",642180,2022,163,119,0.218,0.218,0.0,0.272,0.286,-0.0139999999999999,0.247,0.254,-0.007
"Garlick, Kyle",664247,2022,162,103,0.233,0.229,0.004,0.433,0.443,-0.01,0.311,0.311,0.0
"Bruján, Vidal",660644,2022,162,112,0.163,0.19,-0.0269999999999999,0.259,0.272,-0.013,0.22,0.241,-0.0209999999999999
"Meyers, Jake",676694,2022,160,97,0.227,0.203,0.0239999999999999,0.313,0.299,0.014,0.258,0.25,0.008
"Brosseau, Mike",670712,2022,160,93,0.255,0.214,0.041,0.418,0.375,0.0429999999999999,0.338,0.304,0.034
"Alberto, Hanser",593643,2022,159,131,0.244,0.216,0.0279999999999999,0.365,0.316,0.0489999999999999,0.27,0.239,0.031
"Suzuki, Kurt",435559,2022,159,113,0.18,0.194,-0.014,0.295,0.31,-0.015,0.254,0.268,-0.014
"Cain, Lorenzo",456715,2022,156,110,0.179,0.201,-0.022,0.234,0.26,-0.0259999999999999,0.212,0.234,-0.022
"Kirilloff, Alex",666135,2022,156,110,0.25,0.23,0.0199999999999999,0.361,0.383,-0.022,0.286,0.285,0.001
"Lopez, Alejo",664670,2022,156,124,0.262,0.251,0.011,0.331,0.337,-0.006,0.286,0.284,0.002
"Grissom, Vaughn",687093,2022,156,108,0.291,0.261,0.0299999999999999,0.44,0.432,0.008,0.345,0.333,0.0119999999999999
"Adams, Riley",656180,2022,155,96,0.176,0.198,-0.022,0.31,0.369,-0.059,0.249,0.28,-0.031
"Carpenter, Matt",572761,2022,154,95,0.305,0.231,0.0739999999999999,0.727,0.508,0.2189999999999999,0.472,0.367,0.1049999999999999
"Langeliers, Shea",669127,2022,153,91,0.218,0.194,0.0239999999999999,0.43,0.349,0.081,0.296,0.26,0.0359999999999999
"Smith, Dominic",642086,2022,152,99,0.194,0.22,-0.0259999999999999,0.284,0.375,-0.091,0.254,0.298,-0.0439999999999999
"Smith, Kevin",675656,2022,151,102,0.18,0.184,-0.004,0.302,0.334,-0.032,0.226,0.24,-0.0139999999999999
"Heyward, Jason",518792,2022,151,105,0.204,0.215,-0.011,0.277,0.329,-0.0519999999999999,0.253,0.278,-0.025
"Ford, Mike",645801,2022,149,91,0.206,0.209,-0.003,0.313,0.308,0.005,0.28,0.279,0.001
"Meadows, Austin",640457,2022,147,111,0.25,0.299,-0.0489999999999999,0.328,0.464,-0.136,0.307,0.375,-0.068
"O'Hearn, Ryan",656811,2022,145,100,0.239,0.274,-0.035,0.321,0.45,-0.129,0.272,0.336,-0.064
"Hall, Darick",669742,2022,142,92,0.25,0.227,0.0229999999999999,0.522,0.476,0.046,0.343,0.313,0.03
"Andujar, Miguel",609280,2022,140,108,0.235,0.25,-0.015,0.311,0.357,-0.0459999999999999,0.247,0.284,-0.0369999999999999
"Piscotty, Stephen",572039,2022,139,80,0.19,0.214,-0.0239999999999999,0.341,0.36,-0.0189999999999999,0.258,0.277,-0.019
"Romine, Austin",519222,2022,136,85,0.155,0.157,-0.002,0.248,0.251,-0.003,0.193,0.195,-0.002
"Williams, Luke",663897,2022,136,83,0.236,0.198,0.0379999999999999,0.315,0.278,0.0369999999999999,0.265,0.235,0.03
"Allen, Greg",656185,2022,134,80,0.186,0.175,0.011,0.271,0.255,0.016,0.242,0.233,0.0089999999999999
"Huff, Sam",669087,2022,132,79,0.24,0.224,0.0159999999999999,0.372,0.395,-0.023,0.296,0.296,0.0
"Henderson, Gunnar",683002,2022,132,82,0.259,0.247,0.012,0.44,0.442,-0.002,0.343,0.339,0.004
"Pérez, Michael",605421,2022,132,90,0.149,0.201,-0.052,0.298,0.363,-0.065,0.228,0.274,-0.046
"Call, Alex",669743,2022,131,84,0.237,0.211,0.0259999999999999,0.412,0.302,0.1099999999999999,0.332,0.284,0.048
"Escobar, Alcides",444876,2022,131,92,0.218,0.209,0.009,0.282,0.266,0.0159999999999999,0.242,0.234,0.0079999999999999
"Ibáñez, Andy",628451,2022,128,98,0.218,0.214,0.004,0.277,0.363,-0.0859999999999999,0.249,0.276,-0.027
"Mercado, Óscar",640458,2022,128,93,0.207,0.204,0.003,0.372,0.367,0.005,0.266,0.263,0.003
"Moran, Colin",592567,2022,128,82,0.211,0.235,-0.0239999999999999,0.376,0.405,-0.029,0.3,0.325,-0.025
"Clemens, Kody",665019,2022,127,86,0.145,0.2,-0.055,0.308,0.351,-0.0429999999999999,0.22,0.26,-0.04
"Bote, David",623520,2022,127,72,0.259,0.226,0.033,0.431,0.354,0.077,0.325,0.284,0.041
"Beer, Seth",666179,2022,126,81,0.189,0.211,-0.0219999999999999,0.243,0.331,-0.088,0.239,0.28,-0.041
"Trejo, Alan",676701,2022,125,87,0.271,0.241,0.03,0.424,0.385,0.0389999999999999,0.321,0.293,0.028
"Garcia, Dérmis",660650,2022,125,61,0.207,0.164,0.0429999999999999,0.388,0.334,0.0539999999999999,0.285,0.245,0.0399999999999999
"Culberson, Charlie",518586,2022,124,88,0.252,0.224,0.0279999999999999,0.357,0.313,0.0439999999999999,0.281,0.252,0.029
