"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"Fraley, Jake",641584,2023,380,266,0.256,0.256,0.0,0.443,0.406,0.0369999999999999,0.338,0.327,0.011
"Brown, Seth",664913,2023,378,245,0.222,0.232,-0.01,0.405,0.455,-0.0499999999999999,0.298,0.322,-0.024
"Diaz, Yainer",673237,2023,377,287,0.282,0.28,0.0019999999999999,0.538,0.546,-0.008,0.354,0.358,-0.004
"Heyward, Jason",518792,2023,377,273,0.269,0.245,0.024,0.473,0.409,0.064,0.348,0.318,0.0299999999999999
"Donovan, Brendan",680977,2023,371,276,0.284,0.285,-0.001,0.422,0.444,-0.022,0.345,0.356,-0.011
"Bae, Ji Hwan",678225,2023,371,247,0.231,0.22,0.011,0.311,0.294,0.017,0.272,0.266,0.006
"Cabrera, Miguel",408234,2023,370,263,0.257,0.243,0.014,0.353,0.365,-0.012,0.299,0.301,-0.002
"Farmer, Kyle",571657,2023,369,252,0.256,0.249,0.007,0.408,0.409,-0.001,0.316,0.314,0.002
"O'Hearn, Ryan",656811,2023,368,268,0.289,0.258,0.0309999999999999,0.48,0.469,0.011,0.339,0.324,0.015
"Rogers, Jake",668670,2023,365,216,0.221,0.224,-0.003,0.444,0.448,-0.004,0.312,0.319,-0.007
"Siri, Jose",642350,2023,364,212,0.222,0.209,0.013,0.494,0.443,0.0509999999999999,0.319,0.297,0.022
"Duran, Jarren",680776,2023,362,244,0.295,0.266,0.0289999999999999,0.482,0.41,0.072,0.354,0.322,0.0319999999999999
"Trout, Mike",545361,2023,362,206,0.263,0.271,-0.008,0.49,0.528,-0.038,0.368,0.389,-0.021
"Kiner-Falefa, Isiah",643396,2023,361,260,0.242,0.253,-0.011,0.34,0.352,-0.0119999999999999,0.286,0.296,-0.01
"Anderson, Brian",605119,2023,361,213,0.226,0.225,0.001,0.368,0.388,-0.02,0.299,0.314,-0.015
"Baddoo, Akil",668731,2023,357,226,0.218,0.216,0.002,0.372,0.372,0.0,0.299,0.301,-0.002
"Moncada, Yoán",660162,2023,357,228,0.26,0.253,0.007,0.425,0.431,-0.006,0.315,0.315,0.0
"Vázquez, Christian",543877,2023,355,247,0.223,0.22,0.003,0.318,0.325,-0.007,0.264,0.267,-0.003
"Bailey, Patrick",672275,2023,353,229,0.233,0.244,-0.0109999999999999,0.359,0.421,-0.062,0.282,0.312,-0.03
"Duvall, Adam",594807,2023,353,215,0.247,0.207,0.04,0.531,0.441,0.09,0.347,0.305,0.0419999999999999
"Tellez, Rowdy",642133,2023,351,230,0.215,0.232,-0.017,0.376,0.375,0.001,0.288,0.305,-0.017
"Rojas, Josh",668942,2023,350,239,0.245,0.228,0.0169999999999999,0.338,0.331,0.007,0.284,0.278,0.0059999999999999
"Mateo, Jorge",622761,2023,350,244,0.217,0.237,-0.0199999999999999,0.34,0.378,-0.0379999999999999,0.265,0.292,-0.0269999999999999
"Walls, Taylor",670764,2023,349,212,0.201,0.199,0.002,0.333,0.303,0.03,0.287,0.277,0.0099999999999999
"Burleson, Alec",676475,2023,347,273,0.244,0.272,-0.028,0.39,0.454,-0.064,0.3,0.337,-0.037
"Buxton, Byron",621439,2023,347,199,0.207,0.207,0.0,0.438,0.431,0.007,0.311,0.316,-0.005
"Arias, Gabriel",672356,2023,345,203,0.21,0.227,-0.017,0.352,0.408,-0.0559999999999999,0.276,0.305,-0.0289999999999999
"Pratto, Nick",668472,2023,345,172,0.232,0.205,0.027,0.353,0.335,0.0179999999999999,0.292,0.277,0.0149999999999999
"Sheets, Gavin",657757,2023,344,249,0.203,0.208,-0.0049999999999999,0.331,0.347,-0.0159999999999999,0.261,0.27,-0.009
"Garver, Mitch",641598,2023,344,214,0.27,0.25,0.02,0.5,0.496,0.004,0.374,0.365,0.009
"Bader, Harrison",664056,2023,344,265,0.232,0.23,0.002,0.348,0.378,-0.03,0.271,0.288,-0.0169999999999999
"Díaz, Aledmys",649557,2023,344,254,0.229,0.232,-0.003,0.337,0.333,0.004,0.268,0.274,-0.006
"Sabol, Blake",666165,2023,344,197,0.235,0.196,0.0389999999999999,0.394,0.373,0.021,0.303,0.281,0.0219999999999999
"Polanco, Jorge",593871,2023,343,217,0.255,0.247,0.008,0.454,0.491,-0.0369999999999999,0.34,0.35,-0.0099999999999999
"Meyers, Jake",676694,2023,341,222,0.227,0.211,0.016,0.382,0.357,0.025,0.297,0.283,0.014
"Marte, Starling",516782,2023,341,248,0.248,0.26,-0.012,0.324,0.41,-0.0859999999999999,0.278,0.315,-0.0369999999999999
"Biggio, Cavan",624415,2023,338,203,0.235,0.224,0.0109999999999999,0.37,0.376,-0.006,0.318,0.315,0.003
"Waters, Drew",671221,2023,337,198,0.228,0.23,-0.002,0.377,0.414,-0.0369999999999999,0.296,0.313,-0.017
"Margot, Manuel",622534,2023,336,259,0.264,0.259,0.005,0.376,0.371,0.005,0.299,0.301,-0.002
"Bryant, Kris",592178,2023,335,232,0.233,0.243,-0.0099999999999999,0.367,0.417,-0.0499999999999999,0.302,0.324,-0.022
"Jeffers, Ryan",680777,2023,335,199,0.276,0.23,0.046,0.49,0.441,0.0489999999999999,0.369,0.336,0.0329999999999999
"Gallo, Joey",608336,2023,332,140,0.177,0.149,0.0279999999999999,0.44,0.407,0.033,0.32,0.298,0.022
"Bethancourt, Christian",542194,2023,332,228,0.225,0.212,0.013,0.381,0.376,0.005,0.271,0.265,0.006
"Senzel, Nick",669222,2023,330,229,0.236,0.244,-0.008,0.399,0.369,0.03,0.302,0.297,0.005
"Cabrera, Oswaldo",665828,2023,330,231,0.211,0.208,0.003,0.299,0.312,-0.013,0.256,0.26,-0.004
"Gurriel, Yuli",493329,2023,329,258,0.245,0.235,0.01,0.359,0.325,0.0339999999999999,0.287,0.275,0.0119999999999999
"Benson, Will",666181,2023,329,185,0.275,0.226,0.049,0.498,0.401,0.0969999999999999,0.369,0.321,0.0479999999999999
"Allen, Nick",669397,2023,329,259,0.221,0.22,0.001,0.287,0.292,-0.005,0.245,0.252,-0.007
"Neto, Zach",687263,2023,329,216,0.225,0.224,0.001,0.377,0.41,-0.0329999999999999,0.302,0.315,-0.013
"Segura, Jean",516416,2023,326,255,0.219,0.238,-0.0189999999999999,0.279,0.343,-0.064,0.25,0.284,-0.0339999999999999
"Moniak, Mickey",666160,2023,323,198,0.28,0.244,0.036,0.495,0.45,0.0449999999999999,0.339,0.307,0.032
"Fortes, Nick",663743,2023,323,240,0.204,0.208,-0.004,0.299,0.329,-0.03,0.251,0.264,-0.013
"Julks, Corey",667452,2023,323,225,0.245,0.245,0.0,0.352,0.373,-0.021,0.286,0.294,-0.008
"Crawford, Brandon",543063,2023,320,207,0.194,0.214,-0.0199999999999999,0.314,0.379,-0.065,0.26,0.293,-0.0329999999999999
"Kirilloff, Alex",666135,2023,319,204,0.27,0.258,0.012,0.445,0.429,0.016,0.343,0.335,0.008
"Vogelbach, Daniel",596129,2023,319,194,0.233,0.226,0.007,0.404,0.407,-0.0029999999999999,0.327,0.325,0.002
"Wendle, Joey",621563,2023,318,236,0.212,0.232,-0.02,0.306,0.33,-0.024,0.242,0.266,-0.024
"Monasterio, Andruw",655316,2023,315,218,0.259,0.245,0.014,0.348,0.375,-0.027,0.302,0.308,-0.006
"Miller, Owen",680911,2023,314,234,0.261,0.25,0.011,0.371,0.361,0.01,0.292,0.288,0.004
"Isbel, Kyle",664728,2023,313,236,0.24,0.243,-0.003,0.38,0.38,0.0,0.286,0.29,-0.004
"McCarthy, Jake",664983,2023,312,219,0.243,0.241,0.002,0.326,0.336,-0.01,0.289,0.295,-0.006
"Hicks, Aaron",543305,2023,312,201,0.253,0.205,0.048,0.383,0.304,0.079,0.326,0.282,0.044
"Escobar, Eduardo",500871,2023,309,213,0.226,0.202,0.0239999999999999,0.344,0.304,0.0399999999999999,0.267,0.246,0.021
"Montero, Elehuris",660707,2023,307,176,0.243,0.196,0.0469999999999999,0.426,0.319,0.1069999999999999,0.306,0.254,0.0519999999999999
"Thaiss, Matt",642136,2023,307,182,0.214,0.227,-0.013,0.34,0.412,-0.0719999999999999,0.295,0.332,-0.037
"Vargas, Miguel",678246,2023,304,200,0.195,0.208,-0.0129999999999999,0.367,0.357,0.01,0.295,0.305,-0.01
"Bleday, JJ",668709,2023,303,187,0.195,0.2,-0.005,0.355,0.354,0.001,0.297,0.3,-0.003
"Wisdom, Patrick",621550,2023,302,159,0.205,0.211,-0.006,0.5,0.492,0.008,0.333,0.333,0.0
"Jansen, Danny",643376,2023,301,206,0.228,0.215,0.013,0.474,0.428,0.0459999999999999,0.336,0.316,0.02
"Gelof, Zack",680869,2023,300,189,0.267,0.247,0.02,0.504,0.451,0.0529999999999999,0.357,0.331,0.0259999999999999
"Sosa, Edmundo",624641,2023,300,208,0.251,0.234,0.0169999999999999,0.427,0.391,0.0359999999999999,0.309,0.29,0.019
"Madrigal, Nick",663611,2023,294,251,0.263,0.276,-0.013,0.352,0.342,0.0099999999999999,0.294,0.298,-0.004
"Diaz, Jordan",672478,2023,293,204,0.221,0.222,-0.001,0.364,0.372,-0.008,0.278,0.284,-0.0059999999999999
"Maton, Nick",665155,2023,293,179,0.173,0.19,-0.017,0.305,0.334,-0.029,0.268,0.286,-0.0179999999999999
"Haase, Eric",606992,2023,293,195,0.201,0.214,-0.0129999999999999,0.281,0.311,-0.0299999999999999,0.233,0.254,-0.0209999999999999
"d'Arnaud, Travis",518595,2023,292,201,0.225,0.248,-0.0229999999999999,0.397,0.44,-0.0429999999999999,0.297,0.326,-0.029
"Jankowski, Travis",608671,2023,287,208,0.263,0.254,0.009,0.332,0.311,0.021,0.312,0.303,0.009
"Vargas, Ildemaro",545121,2023,286,246,0.252,0.264,-0.012,0.363,0.372,-0.009,0.292,0.305,-0.013
"Rivera, Emmanuel",656896,2023,283,205,0.261,0.261,0.0,0.358,0.404,-0.046,0.295,0.315,-0.02
"Caballero, José",676609,2023,280,169,0.221,0.203,0.0179999999999999,0.32,0.303,0.017,0.305,0.299,0.006
"Cron, C.J.",543068,2023,278,195,0.248,0.252,-0.004,0.434,0.475,-0.0409999999999999,0.312,0.333,-0.021
"Schmitt, Casey",669477,2023,277,194,0.206,0.231,-0.025,0.324,0.36,-0.0359999999999999,0.254,0.282,-0.0279999999999999
"Stallings, Jacob",607732,2023,276,179,0.191,0.191,0.0,0.286,0.309,-0.023,0.256,0.265,-0.009
"Bauers, Jake",641343,2023,272,150,0.202,0.223,-0.0209999999999999,0.413,0.478,-0.065,0.297,0.334,-0.037
"Garrett, Stone",656448,2023,271,157,0.269,0.262,0.007,0.457,0.446,0.011,0.344,0.346,-0.002
"Castro, Harold",605612,2023,270,195,0.252,0.24,0.012,0.314,0.341,-0.027,0.258,0.264,-0.006
"Sánchez, Gary",596142,2023,267,175,0.217,0.227,-0.01,0.492,0.504,-0.012,0.329,0.342,-0.013
"O'Neill, Tyler",641933,2023,266,171,0.231,0.241,-0.0099999999999999,0.403,0.452,-0.0489999999999999,0.313,0.335,-0.022
"Palacios, Joshua",641943,2023,264,194,0.239,0.255,-0.016,0.413,0.439,-0.026,0.297,0.317,-0.02
"Mancini, Trey",641820,2023,263,160,0.234,0.211,0.023,0.336,0.334,0.002,0.28,0.274,0.006
"Colás, Oscar",693049,2023,263,178,0.216,0.223,-0.007,0.314,0.347,-0.0329999999999999,0.249,0.266,-0.017
"Lopez, Nicky",670032,2023,262,190,0.231,0.233,-0.002,0.307,0.314,-0.007,0.288,0.294,-0.006
"Higashioka, Kyle",543309,2023,260,172,0.236,0.235,0.001,0.413,0.449,-0.036,0.293,0.31,-0.017
"Pasquantino, Vinnie",686469,2023,260,201,0.247,0.277,-0.03,0.437,0.457,-0.02,0.327,0.349,-0.0219999999999999
"Castro, Rodolfo",666801,2023,256,154,0.211,0.188,0.0229999999999999,0.322,0.327,-0.005,0.277,0.269,0.008
"Carlson, Dylan",666185,2023,255,173,0.219,0.232,-0.013,0.333,0.381,-0.0479999999999999,0.293,0.317,-0.024
"Davis, Henry",680779,2023,255,157,0.213,0.219,-0.006,0.351,0.345,0.006,0.287,0.29,-0.003
"Fairchild, Stuart",656413,2023,255,155,0.228,0.227,0.001,0.388,0.385,0.003,0.312,0.312,0.0
"Espinal, Santiago",669289,2023,254,197,0.248,0.255,-0.007,0.335,0.341,-0.006,0.285,0.295,-0.01
"Wallner, Matt",670242,2023,254,133,0.249,0.23,0.0189999999999999,0.507,0.527,-0.02,0.377,0.377,0.0
"Newman, Kevin",621028,2023,253,198,0.253,0.27,-0.017,0.364,0.381,-0.017,0.296,0.313,-0.017
"Matos, Luis",682641,2023,253,197,0.25,0.257,-0.007,0.342,0.366,-0.0239999999999999,0.295,0.307,-0.012
"Short, Zack",670097,2023,253,159,0.204,0.207,-0.003,0.339,0.366,-0.0269999999999999,0.281,0.296,-0.0149999999999999
"Hampson, Garrett",641658,2023,252,159,0.276,0.236,0.04,0.38,0.331,0.0489999999999999,0.323,0.292,0.031
"Ford, Mike",645801,2023,251,139,0.228,0.194,0.034,0.475,0.412,0.063,0.343,0.309,0.034
"Wong, Kolten",543939,2023,250,174,0.183,0.213,-0.03,0.263,0.296,-0.0329999999999999,0.236,0.266,-0.03
"Refsnyder, Rob",608701,2023,243,157,0.248,0.257,-0.009,0.317,0.388,-0.071,0.314,0.342,-0.028
"Taylor, Tyrone",621438,2023,243,177,0.234,0.243,-0.0089999999999999,0.446,0.435,0.011,0.302,0.307,-0.005
"Votto, Joey",458015,2023,242,146,0.202,0.188,0.014,0.433,0.376,0.0569999999999999,0.326,0.302,0.024
"Encarnacion-Strand, Christian",687952,2023,241,153,0.27,0.266,0.004,0.477,0.48,-0.003,0.346,0.346,0.0
"Knizner, Andrew",668800,2023,241,164,0.241,0.219,0.0219999999999999,0.424,0.392,0.0319999999999999,0.306,0.285,0.021
"Lewis, Royce",668904,2023,239,162,0.309,0.258,0.0509999999999999,0.548,0.486,0.062,0.393,0.349,0.044
"Carpenter, Matt",572761,2023,237,126,0.176,0.169,0.0069999999999999,0.319,0.336,-0.017,0.293,0.308,-0.015
"Longoria, Evan",446334,2023,237,141,0.223,0.228,-0.005,0.422,0.451,-0.029,0.308,0.324,-0.016
"Fermin, Freddy",666023,2023,235,171,0.281,0.27,0.011,0.461,0.456,0.005,0.333,0.331,0.002
"Vientos, Mark",668901,2023,233,149,0.211,0.236,-0.0249999999999999,0.367,0.433,-0.066,0.267,0.309,-0.0419999999999999
"Smith, Josh",669701,2023,232,143,0.185,0.207,-0.0219999999999999,0.328,0.398,-0.07,0.287,0.323,-0.036
"Naylor, Bo",666310,2023,230,146,0.237,0.214,0.0229999999999999,0.47,0.387,0.0829999999999999,0.347,0.311,0.0359999999999999
"Haniger, Mitch",571745,2023,229,147,0.209,0.237,-0.0279999999999999,0.365,0.437,-0.072,0.274,0.313,-0.0389999999999999
"Urshela, Gio",570482,2023,228,181,0.299,0.258,0.0409999999999999,0.374,0.369,0.005,0.307,0.292,0.015
"Westburg, Jordan",676059,2023,228,155,0.26,0.256,0.004,0.404,0.407,-0.0029999999999999,0.309,0.317,-0.008
"Smith, Pavin",656976,2023,228,146,0.188,0.221,-0.033,0.325,0.39,-0.065,0.293,0.328,-0.035
"Trejo, Alan",676701,2023,227,159,0.232,0.231,0.001,0.343,0.341,0.002,0.277,0.278,-0.001
"Caratini, Victor",605170,2023,226,159,0.259,0.256,0.003,0.383,0.377,0.006,0.312,0.309,0.003
"McCann, James",543510,2023,226,155,0.222,0.259,-0.037,0.377,0.433,-0.0559999999999999,0.279,0.318,-0.0389999999999999
"Frelick, Sal",686217,2023,223,157,0.246,0.234,0.0119999999999999,0.351,0.309,0.0419999999999999,0.309,0.298,0.011
"Marcano, Tucupita",672779,2023,220,172,0.233,0.245,-0.0119999999999999,0.356,0.375,-0.019,0.275,0.292,-0.0169999999999999
"Peguero, Liover",678894,2023,213,134,0.237,0.225,0.0119999999999999,0.374,0.332,0.0419999999999999,0.284,0.267,0.0169999999999999
"Hedges, Austin",595978,2023,212,151,0.184,0.216,-0.032,0.227,0.295,-0.0679999999999999,0.209,0.256,-0.047
"Larnach, Trevor",663616,2023,212,113,0.213,0.21,0.003,0.415,0.436,-0.021,0.313,0.323,-0.01
"Ahmed, Nick",605113,2023,210,146,0.212,0.225,-0.013,0.303,0.328,-0.025,0.247,0.264,-0.017
"Duffy, Matt",622110,2023,209,154,0.251,0.267,-0.016,0.325,0.347,-0.0219999999999999,0.281,0.298,-0.0169999999999999
"Triolo, Jared",669707,2023,209,119,0.298,0.253,0.0449999999999999,0.398,0.382,0.016,0.35,0.326,0.0239999999999999
"Slater, Austin",596103,2023,207,127,0.27,0.247,0.023,0.4,0.442,-0.0419999999999999,0.33,0.334,-0.004
"McGuire, Reese",624512,2023,206,137,0.267,0.205,0.062,0.358,0.282,0.076,0.293,0.243,0.0499999999999999
"Pillar, Kevin",607680,2023,206,150,0.228,0.252,-0.0239999999999999,0.416,0.422,-0.006,0.28,0.296,-0.0159999999999999
"Arroyo, Christian",624414,2023,206,153,0.241,0.232,0.0089999999999999,0.369,0.348,0.021,0.274,0.272,0.002
"Rodríguez, Endy",682848,2023,204,138,0.22,0.23,-0.01,0.328,0.381,-0.0529999999999999,0.271,0.296,-0.0249999999999999
"Cave, Jake",595909,2023,203,132,0.212,0.2,0.0119999999999999,0.348,0.359,-0.011,0.271,0.277,-0.006
"Barnes, Austin",605131,2023,200,138,0.18,0.211,-0.031,0.242,0.31,-0.068,0.229,0.273,-0.044
"O'Hoppe, Logan",681351,2023,199,135,0.236,0.252,-0.016,0.5,0.507,-0.007,0.337,0.347,-0.0099999999999999
"Maile, Luke",571912,2023,199,131,0.235,0.231,0.0039999999999999,0.391,0.417,-0.0259999999999999,0.307,0.315,-0.008
"Winker, Jesse",608385,2023,197,116,0.199,0.203,-0.004,0.247,0.3,-0.0529999999999999,0.269,0.289,-0.0199999999999999
"Zavala, Seby",664874,2023,193,109,0.171,0.188,-0.0169999999999999,0.314,0.317,-0.003,0.239,0.251,-0.012
"Rodgers, Brendan",663898,2023,192,137,0.258,0.25,0.008,0.388,0.426,-0.0379999999999999,0.307,0.319,-0.012
"Peraza, Oswald",672724,2023,191,123,0.191,0.22,-0.0289999999999999,0.272,0.334,-0.062,0.246,0.282,-0.0359999999999999
"Donaldson, Josh",518626,2023,189,117,0.152,0.199,-0.047,0.418,0.474,-0.0559999999999999,0.284,0.325,-0.041
"Pérez, Carlos",542208,2023,189,132,0.226,0.255,-0.0289999999999999,0.357,0.389,-0.032,0.285,0.313,-0.028
"Delay, Jason",641511,2023,187,126,0.251,0.212,0.039,0.347,0.305,0.0419999999999999,0.296,0.266,0.0299999999999999
"Stewart, DJ",621466,2023,185,106,0.244,0.23,0.0139999999999999,0.506,0.464,0.0419999999999999,0.358,0.34,0.0179999999999999
"Reyes, Pablo",622569,2023,185,150,0.287,0.261,0.0259999999999999,0.377,0.398,-0.021,0.315,0.311,0.004
"Rendon, Anthony",543685,2023,183,125,0.236,0.262,-0.026,0.318,0.395,-0.077,0.312,0.359,-0.0469999999999999
"Canzone, Dominic",686527,2023,182,141,0.22,0.255,-0.035,0.399,0.489,-0.0899999999999999,0.282,0.332,-0.05
"Gonzalez, Oscar",660757,2023,180,128,0.214,0.231,-0.017,0.312,0.363,-0.0509999999999999,0.239,0.27,-0.031
"Velázquez, Nelson",676369,2023,179,112,0.235,0.249,-0.014,0.586,0.57,0.016,0.369,0.37,-0.001
"Thompson, Trayce",572204,2023,179,76,0.163,0.165,-0.002,0.294,0.33,-0.036,0.266,0.278,-0.012
"Urías, Luis",649966,2023,177,103,0.194,0.183,0.011,0.299,0.317,-0.018,0.298,0.299,-0.001
"Alu, Jake",666906,2023,175,120,0.226,0.239,-0.0129999999999999,0.289,0.338,-0.049,0.256,0.283,-0.0269999999999999
"Calhoun, Kole",594777,2023,174,122,0.217,0.232,-0.015,0.376,0.397,-0.021,0.286,0.302,-0.016
"Campusano, Luis",669134,2023,174,143,0.319,0.302,0.017,0.491,0.467,0.0239999999999999,0.364,0.353,0.011
"Sosa, Lenyn",672820,2023,173,128,0.201,0.245,-0.0439999999999999,0.348,0.415,-0.067,0.241,0.29,-0.0489999999999999
"Wallach, Chad",595453,2023,172,102,0.197,0.209,-0.0119999999999999,0.376,0.408,-0.0319999999999999,0.275,0.292,-0.0169999999999999
"Tapia, Raimel",606132,2023,169,110,0.236,0.222,0.0139999999999999,0.338,0.34,-0.002,0.293,0.297,-0.004
"Trevino, Jose",624431,2023,168,136,0.21,0.241,-0.031,0.312,0.346,-0.0339999999999999,0.252,0.279,-0.027
"Perkins, Blake",663368,2023,168,99,0.217,0.192,0.0249999999999999,0.35,0.304,0.0459999999999999,0.303,0.279,0.0239999999999999
"Story, Trevor",596115,2023,168,103,0.203,0.204,-0.0009999999999999,0.316,0.359,-0.0429999999999999,0.249,0.265,-0.016
"Freeman, Tyler",671289,2023,168,126,0.242,0.272,-0.03,0.366,0.4,-0.034,0.29,0.317,-0.027
"Moore, Dylan",664238,2023,165,89,0.207,0.195,0.0119999999999999,0.428,0.433,-0.005,0.317,0.315,0.002
"Rojas, Johan",679032,2023,164,113,0.302,0.246,0.0559999999999999,0.43,0.307,0.123,0.335,0.269,0.066
"Mejía, Francisco",642336,2023,160,115,0.227,0.201,0.0259999999999999,0.4,0.319,0.081,0.28,0.242,0.038
"Remillard, Zach",621545,2023,160,103,0.252,0.199,0.0529999999999999,0.32,0.244,0.076,0.27,0.219,0.051
"Murphy, Tom",608596,2023,159,103,0.29,0.256,0.0339999999999999,0.538,0.501,0.037,0.367,0.349,0.018
"Adams, Riley",656180,2023,158,100,0.273,0.223,0.05,0.476,0.358,0.118,0.344,0.284,0.06
"Odor, Rougned",596059,2023,157,101,0.203,0.238,-0.0349999999999999,0.355,0.39,-0.035,0.291,0.319,-0.028
"Amaya, Miguel",665804,2023,156,93,0.214,0.225,-0.011,0.359,0.391,-0.032,0.31,0.329,-0.019
"Nola, Austin",543592,2023,154,103,0.146,0.199,-0.053,0.192,0.264,-0.072,0.22,0.267,-0.047
"Toglia, Michael",669911,2023,152,91,0.163,0.202,-0.039,0.284,0.321,-0.037,0.225,0.258,-0.033
"Dickerson, Corey",572816,2023,152,117,0.25,0.254,-0.004,0.354,0.374,-0.02,0.277,0.289,-0.0119999999999999
"Miranda, Jose",669304,2023,152,118,0.211,0.239,-0.0279999999999999,0.303,0.344,-0.0409999999999999,0.252,0.281,-0.029
"Cruz, Nelson",443558,2023,152,98,0.245,0.238,0.007,0.399,0.422,-0.0229999999999999,0.291,0.297,-0.006
"Kelly, Carson",608348,2023,151,97,0.206,0.185,0.0209999999999999,0.287,0.286,0.001,0.255,0.248,0.007
"Schoop, Jonathan",570731,2023,151,101,0.213,0.228,-0.015,0.272,0.336,-0.064,0.249,0.279,-0.03
"Valdez, Enmanuel",665839,2023,149,102,0.266,0.231,0.035,0.453,0.427,0.026,0.328,0.304,0.024
"Mastrobuoni, Miles",670156,2023,149,104,0.241,0.257,-0.016,0.301,0.355,-0.0539999999999999,0.275,0.302,-0.0269999999999999
"Barrero, José",676480,2023,149,90,0.218,0.218,0.0,0.323,0.325,-0.002,0.276,0.278,-0.002
"Gallagher, Cam",595956,2023,149,98,0.126,0.154,-0.0279999999999999,0.168,0.209,-0.0409999999999999,0.145,0.175,-0.03
"Calhoun, Willie",641432,2023,149,115,0.239,0.258,-0.019,0.403,0.382,0.021,0.307,0.309,-0.002
"Clemens, Kody",665019,2023,148,99,0.23,0.223,0.007,0.367,0.355,0.012,0.281,0.274,0.007
"McKinney, Billy",641856,2023,147,90,0.227,0.236,-0.0089999999999999,0.406,0.469,-0.0629999999999999,0.315,0.343,-0.028
"Smith, Kevin",675656,2023,146,89,0.185,0.178,0.007,0.326,0.334,-0.008,0.236,0.236,0.0
"Narváez, Omar",553882,2023,146,105,0.211,0.25,-0.039,0.297,0.398,-0.101,0.259,0.314,-0.0549999999999999
"Meadows, Parker",678009,2023,145,89,0.232,0.248,-0.0159999999999999,0.368,0.397,-0.029,0.308,0.326,-0.018
"Wynns, Austin",642851,2023,145,95,0.208,0.183,0.0249999999999999,0.277,0.253,0.024,0.245,0.227,0.0179999999999999
"Pollock, AJ",572041,2023,144,103,0.165,0.197,-0.032,0.308,0.356,-0.0479999999999999,0.227,0.265,-0.038
"Myers, Wil",571976,2023,141,81,0.189,0.189,0.0,0.283,0.304,-0.021,0.243,0.252,-0.009
"Schneider, Davis",676914,2023,141,73,0.276,0.208,0.068,0.603,0.467,0.1359999999999999,0.424,0.355,0.069
"Zunino, Mike",572287,2023,140,63,0.177,0.156,0.0209999999999999,0.306,0.275,0.0309999999999999,0.261,0.242,0.019
"Villar, David",681584,2023,140,80,0.145,0.206,-0.061,0.315,0.41,-0.0949999999999999,0.244,0.305,-0.061
"McKenna, Ryan",663630,2023,139,87,0.254,0.223,0.031,0.361,0.336,0.0249999999999999,0.298,0.276,0.0219999999999999
"Batten, Matthew",676946,2023,139,91,0.258,0.209,0.049,0.358,0.263,0.0949999999999999,0.321,0.27,0.0509999999999999
"Blanco, Dairon",680118,2023,138,93,0.258,0.237,0.021,0.452,0.374,0.078,0.333,0.302,0.031
"Soderstrom, Tyler",691016,2023,138,83,0.16,0.212,-0.0519999999999999,0.24,0.333,-0.093,0.216,0.274,-0.058
"Winn, Masyn",691026,2023,137,101,0.172,0.215,-0.043,0.238,0.289,-0.0509999999999999,0.211,0.252,-0.041
"Ortega, Rafael",542364,2023,136,82,0.219,0.212,0.007,0.272,0.276,-0.004,0.288,0.287,0.001
"Schanuel, Nolan",694384,2023,132,90,0.275,0.274,0.001,0.33,0.363,-0.0329999999999999,0.336,0.347,-0.0109999999999999
"Wisely, Brett",689172,2023,131,82,0.175,0.178,-0.003,0.267,0.297,-0.0299999999999999,0.222,0.24,-0.0179999999999999
"Butler, Lawrence",671732,2023,129,89,0.211,0.23,-0.019,0.341,0.43,-0.0889999999999999,0.251,0.294,-0.0429999999999999
"Gonzales, Nick",693304,2023,128,82,0.209,0.2,0.0089999999999999,0.348,0.313,0.0349999999999999,0.268,0.257,0.011
"Robles, Victor",645302,2023,126,93,0.299,0.263,0.0359999999999999,0.364,0.361,0.003,0.338,0.324,0.014
"Stubbs, Garrett",596117,2023,125,85,0.204,0.16,0.0439999999999999,0.283,0.202,0.0809999999999999,0.252,0.207,0.045
"Barnhart, Tucker",571466,2023,123,68,0.202,0.176,0.026,0.257,0.225,0.032,0.25,0.232,0.0179999999999999
"Marte, Noelvi",682622,2023,123,89,0.316,0.291,0.025,0.456,0.435,0.021,0.357,0.341,0.0159999999999999
"Rivas III, Alfonso",663845,2023,123,75,0.229,0.214,0.015,0.422,0.346,0.076,0.313,0.282,0.031
"Young, Jacob",696285,2023,121,88,0.252,0.23,0.0219999999999999,0.336,0.319,0.017,0.294,0.28,0.0139999999999999
"Guillorme, Luis",641645,2023,120,82,0.224,0.192,0.032,0.327,0.266,0.061,0.269,0.238,0.031
"Herrera, Jose",645444,2023,120,77,0.208,0.207,0.001,0.257,0.259,-0.002,0.256,0.26,-0.004
"García, Avisaíl",541645,2023,118,69,0.185,0.219,-0.034,0.315,0.411,-0.0959999999999999,0.241,0.292,-0.0509999999999999
"Choi, Ji Man",596847,2023,117,71,0.163,0.231,-0.068,0.385,0.496,-0.1109999999999999,0.267,0.349,-0.0819999999999999
"Walsh, Jared",665120,2023,116,59,0.125,0.146,-0.0209999999999999,0.279,0.254,0.025,0.222,0.224,-0.002
"Aguilar, Jesús",542583,2023,115,74,0.221,0.187,0.034,0.385,0.319,0.066,0.282,0.248,0.0339999999999999
